ID,Year,Award,Producer,Product,State,Region,WID,Name,Type,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd,Latitude,Longitude
208,2023,🏅 Finalist,Nashi Orchards,Sakura Ridge Pippins Cider,Washington,North,435,Nashi Orchards,Cider,Active,http://www.nashiorchards.com/,https://www.facebook.com/nashiorchards,https://www.instagram.com/nashi_orchards/,https://maps.google.com/?cid=12360902013052761069,https://www.yelp.com/biz/nashi-orchards-winery-vashon,https://www.tripadvisor.com/Attraction_Review-g58805-d9564025,https://untappd.com/w/nashi-orchards/113169,47.375697,-122.504058
209,2023,🏅 Finalist,Posterity Ciderworks,"My Pét Dragon, Vol II",California,West,1873,Posterity Ciderworks,Cider,Active,https://posterityciderworks.com/,https://www.facebook.com/posterityciderworks,https://www.instagram.com/posterityciderworks/,https://maps.google.com/?cid=12556482300952119386,https://www.yelp.com/biz/posterity-ciderworks-mokelumne-hill,,,38.2969506,-120.7076974
210,2023,🏅 Finalist,Posterity Ciderworks,Arkansas Black Single Varietal,California,West,1873,Posterity Ciderworks,Cider,Active,https://posterityciderworks.com/,https://www.facebook.com/posterityciderworks,https://www.instagram.com/posterityciderworks/,https://maps.google.com/?cid=12556482300952119386,https://www.yelp.com/biz/posterity-ciderworks-mokelumne-hill,,,38.2969506,-120.7076974
211,2023,🏅 Finalist,Posterity Ciderworks,Far Away Field Blend,California,West,1873,Posterity Ciderworks,Cider,Active,https://posterityciderworks.com/,https://www.facebook.com/posterityciderworks,https://www.instagram.com/posterityciderworks/,https://maps.google.com/?cid=12556482300952119386,https://www.yelp.com/biz/posterity-ciderworks-mokelumne-hill,,,38.2969506,-120.7076974
212,2023,🏅 Finalist,Snow Capped Cider,Barrel Aged,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
213,2023,🏅 Finalist,Snow Capped Cider,Plum and Lemongrass,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
214,2023,🏅 Finalist,Stem Ciders,A Salted Cucumber Apple Cider,Colorado,Central,592,Stem Ciders,Cider,Active,http://stemciders.com/,https://www.facebook.com/stemciders/,https://www.instagram.com/stemciders/,https://maps.google.com/?cid=14948853403840338868,https://www.yelp.com/biz/stem-ciders-denver,https://www.tripadvisor.com/Restaurant_Review-g33388-d26714132,https://untappd.com/w/stem-ciders/102829,39.761635,-104.983791
215,2023,🏅 Finalist,Union Hill Cider Co.,Barrel Aged,Washington,North,908,Union Hill Cider Co.,Cider,Active,https://www.unionhillciderco.com/,https://www.facebook.com/UnionHillCiderCo/,https://www.instagram.com/unionhillciderco/,https://maps.google.com/?cid=15999164221517255413,https://www.yelp.com/biz/union-hill-cider-east-wenatchee,,https://untappd.com/UnionHillCiderCo,47.3880763,-120.2207316
216,2023,🏅 Finalist,Winchester Ciderworks,VA-Ginga,Virginia,South,692,Winchester Ciderworks,Cider,Active,https://winchesterciderworks.com/,https://www.facebook.com/WinchesterCiderworks/,https://www.instagram.com/winchester_ciderworks/,,https://www.yelp.com/biz/winchester-ciderworks-winchester,https://www.tripadvisor.com/Attraction_Review-g58318-d12692853,https://untappd.com/w/winchester-ciderworks/61540,39.1863926,-78.1637692
217,2024,🏆 Winner,Champlain Orchards,Larrabee,Vermont,East,188,Champlain Orchards,Cider,Active,https://www.champlainorchards.com/,https://www.facebook.com/ChamplainOrchards/,https://www.instagram.com/champlainorchards/,https://maps.google.com/?cid=12438523521595198148,https://www.yelp.com/biz/champlain-orchards-shoreham-2,https://www.tripadvisor.com/Attraction_Review-g57398-d9867509,https://untappd.com/w/champlain-orchards/20547,43.856854,-73.353028
218,2024,🏆 Winner,Eden Ice Cider Company,Farm Study: Belle de Boskoop,Vermont,East,255,Eden Ciders,Cider,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108,44.935976,-72.209246
219,2024,🏆 Winner,Eden Ice Cider Company,Northern Spy Barrel-Aged Ice Cider,Vermont,East,255,Eden Ciders,Cider,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108,44.935976,-72.209246
220,2024,🏆 Winner,Eden Ice Cider Company,Wild Kingdom,Vermont,East,255,Eden Ciders,Cider,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108,44.935976,-72.209246
221,2024,🏆 Winner,Farmstead,Chokecherry Cider,Wyoming,North,909,Farmstead Cider,Cider,Active,https://farmsteadwyo.com/,https://www.facebook.com/farmsteadcider,https://www.instagram.com/farmsteadcider/,https://maps.google.com/?cid=17159845861173496600,,,https://untappd.com/w/farmstead-cider/430386,43.4201872,-110.7769249
222,2024,🏆 Winner,Gowan’s Heirloom Cider,1876 Heirloom Cider,California,West,303,Gowan's Heirloom Ciders,Cider,Active,http://www.gowansheirloomcider.com/,https://www.facebook.com/gowanscider/,https://www.instagram.com/gowanscider/,https://maps.google.com/?cid=14585432541984297394,https://www.yelp.com/biz/gowan-s-cider-philo,https://www.tripadvisor.com/Attraction_Review-g32878-d23631277,https://untappd.com/w/gowans-hard-cider/200818,39.0869042,-123.4751758
223,2024,🏆 Winner,Gowan’s Heirloom Cider,Sierra Beauty Cider,California,West,303,Gowan's Heirloom Ciders,Cider,Active,http://www.gowansheirloomcider.com/,https://www.facebook.com/gowanscider/,https://www.instagram.com/gowanscider/,https://maps.google.com/?cid=14585432541984297394,https://www.yelp.com/biz/gowan-s-cider-philo,https://www.tripadvisor.com/Attraction_Review-g32878-d23631277,https://untappd.com/w/gowans-hard-cider/200818,39.0869042,-123.4751758
224,2024,🏆 Winner,Heartland Ciderworks,The Avalon,Oregon,North,2076,Heartland Ciderworks,Cider,Active,,https://www.facebook.com/HeartlandCiderworks,https://www.instagram.com/heartland_ciderworks/,,,,https://untappd.com/HeartlandCiderworks,44.9264472,-123.2292953
225,2024,🏆 Winner,Liberty Ciderworks,Gravenstein,Washington,North,387,Liberty Ciderworks,Cider,Active,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336,47.655356,-117.418438
226,2024,🏆 Winner,Liberty Ciderworks,Virginia Crab,Washington,North,387,Liberty Ciderworks,Cider,Active,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336,47.655356,-117.418438
227,2024,🏆 Winner,Mount Diablo Cider Company,Sparkling Delta Gold,California,West,1908,Mount Diablo Cider Company,Cider,Active,https://www.mountdiablocider.com/,https://www.facebook.com/mountdiablocider,https://www.instagram.com/mountdiablocider/,,,,https://untappd.com/w/mount-diablo-cider-company/527606,37.9025575,-122.0944769
228,2024,🏆 Winner,Ragged Hill Cider Company,Wickson SV Pét-Nat,Massachusetts,East,497,Ragged Hill Cider,Cider,Active,https://www.raggedhillcider.com/,https://www.facebook.com/RaggedHillCider/,https://www.instagram.com/raggedhillcider/,https://maps.google.com/?cid=12743756096350248911,https://www.yelp.com/biz/ragged-hill-orchard-west-brookfield,https://www.tripadvisor.com/Attraction_Review-g41900-d13976564,https://untappd.com/w/ragged-hill-cider-company/339946,42.269444,-72.168979
229,2024,🏆 Winner,Seek No Further Cider,Roxbury Russet,Ohio,Central,1817,Seek-No-Further Cidery,Cider,Active,https://www.seeknofurthercider.com/,https://www.facebook.com/seeknofurthercidery,https://www.instagram.com/seeknofurthercidery/,https://maps.google.com/?cid=4713802987366690958,https://www.yelp.com/biz/seek-no-further-cidery-granville,https://www.tripadvisor.ie/Attraction_Review-g50390-d23985887,https://untappd.com/w/seek-no-further/500402,40.0670945,-82.5194091
230,2024,🏆 Winner,Snow Capped Cider,Porters Perfection,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
231,2024,🏆 Winner,Snow Capped Cider,Winesap,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
232,2024,🏆 Winner,Two Broads Ciderworks,I Feel Pretty,California,West,654,Two Broads Ciderworks,Cider,Active,https://twobroadscider.com/,https://www.facebook.com/twobroadscider/,https://www.instagram.com/twobroadscider/,https://maps.google.com/?cid=14445203383659538831,https://www.yelp.com/biz/two-broads-ciderworks-san-luis-obispo,,https://untappd.com/w/two-broads-ciderworks/366709,35.259662,-120.644957
233,2024,🏆 Winner,Wise Bird Cider Co.,Holy Beez Orchard,Kentucky,South,697,Wise Bird Cider,Cider,Active,https://www.wisebirdcider.com/,https://www.facebook.com/wisebirdciderco,https://www.instagram.com/wisebirdcider/,https://maps.google.com/?cid=15445502611486474709,https://www.yelp.com/biz/wise-bird-cider-lexington-2,https://www.tripadvisor.com/Attraction_Review-g39588-d17700703,https://untappd.com/WiseBirdCiderCo,38.055559,-84.517713
234,2024,🏅 Finalist,Bauman’s Cider Co.,Reine des Pommes,Oregon,North,118,Bauman's Cider,Cider,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872,45.1079661,-122.8693386
235,2024,🏅 Finalist,Kristof Farms,Orchard Cider,Oregon,North,2039,Kristof Farms,Cider,Active,https://www.kristoffarms.com/,https://www.facebook.com/KristofFarms/,https://www.instagram.com/kristoffarms/,,,,https://untappd.com/w/kristof-farms/524122,45.3833849,-123.153384
236,2024,🏅 Finalist,Liberty Ciderworks,Golden Russet,Washington,North,387,Liberty Ciderworks,Cider,Active,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336,47.655356,-117.418438
237,2024,🏅 Finalist,Mount Diablo Cider Company,Sparkling McIntosh,California,West,1908,Mount Diablo Cider Company,Cider,Active,https://www.mountdiablocider.com/,https://www.facebook.com/mountdiablocider,https://www.instagram.com/mountdiablocider/,,,,https://untappd.com/w/mount-diablo-cider-company/527606,37.9025575,-122.0944769
238,2024,🏅 Finalist,Snow Capped Cider,Akane,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
239,2024,🏅 Finalist,Snow Capped Cider,Elevation 6642′,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
240,2024,🏅 Finalist,Wise Bird Cider Co.,Pommeau,Kentucky,South,697,Wise Bird Cider,Cider,Active,https://www.wisebirdcider.com/,https://www.facebook.com/wisebirdciderco,https://www.instagram.com/wisebirdcider/,https://maps.google.com/?cid=15445502611486474709,https://www.yelp.com/biz/wise-bird-cider-lexington-2,https://www.tripadvisor.com/Attraction_Review-g39588-d17700703,https://untappd.com/WiseBirdCiderCo,38.055559,-84.517713
