Year,Style,Medalist,Entry,Region,Award,🏆 Platinum,🥇🥇 Double Gold,🥇 Gold,🥈 Silver,🥉 Bronze,Judges' Pick,Total,First,Last,Years,City,Region,Country,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2023,Dessert/Fortified,Brooklyn Cider House,Pommeau,New York,Judges' Pick,2,1,2,2,1,3,11,2018,2024,3,New Paltz,New York,USA,Active,http://brooklynciderhouse.com/,,https://www.instagram.com/brooklynciderhouse/,https://maps.google.com/?cid=3244654366527486527,,,https://untappd.com/w/brooklyn-cider-house/234267
2024,Non-Alcoholic,2 Towns Ciderhouse,Sidekick N/A Cosmic Crisp,Oregon,🏆 Platinum,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Non-Alcoholic,Schilling Cider,Excelsior Ground Control Cherry,Washington,🥇🥇 Double Gold,3,5,1,0,0,1,10,2022,2024,3,Auburn,Washington,USA,Active,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413
2024,Non-Alcoholic,2 Towns Ciderhouse,Sidekick N/A Pacific Pineapple,Oregon,🥇 Gold,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Non-Alcoholic,Original Sin Cider,Widow’s Tea Cider,New York,🥈 Silver,0,0,0,1,0,0,1,2024,2024,1,New York,New York,USA,Active,http://www.origsin.com/,https://www.facebook.com/sincider/,https://www.instagram.com/originalsincider/,,,,https://untappd.com/w/original-sin/6200
2024,High Tannin – Sweet,Snow Capped Cider,Harrison,Colorado,🏆 Platinum,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,High Tannin – Sweet,Snow Capped Cider,Ellis Bitter,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,High Tannin – Sweet,1911 Established,Lafayette Hard Cider,New York,🥇 Gold,3,3,3,0,0,3,12,2019,2024,5,Marietta,New York,USA,Active,http://1911established.com/,,https://www.instagram.com/1911established/,https://maps.google.com/?cid=13706571465768596510,https://www.yelp.com/biz/beak-and-skiff-apple-orchards-lafayette,https://www.tripadvisor.com/Attraction_Review-g48013-d4954731,https://untappd.com/w/beak-and-skiff-apple-orchards/123121
2024,High Tannin – Sweet,Snow Capped Cider,Gold Rush,Colorado,🥈 Silver,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,High Tannin – Dry,Snow Capped Cider,Wilde Woods,Colorado,🏆 Platinum,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,High Tannin – Dry,Noble Cider,French Cidre – Lewis Creek Orchard Reserve,North Carolina,🥇🥇 Double Gold,2,1,3,1,1,7,15,2017,2024,7,Asheville,North Carolina,USA,Active,http://www.noblecider.com/,https://www.facebook.com/NobleCider,https://www.instagram.com/noble_cider/,https://maps.google.com/?cid=10806279487860629423,https://www.yelp.com/biz/noble-cider-asheville,https://www.tripadvisor.com/Attraction_Review-g60742-d8604019,https://untappd.com/w/noble-cider/77407
2024,High Tannin – Dry,Eden Ciders,Stoke Red,Vermont,🥇 Gold,0,3,2,1,1,2,9,2017,2024,5,Newport,Vermont,USA,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108
2024,High Tannin – Dry,Bauman's Cider,Fantastic Mr Foxwhelp,Oregon,🥈 Silver,3,0,8,3,2,6,22,2018,2024,5,Gervais,Oregon,USA,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,High Tannin – Dry,Seminary Hill Orchard & Cidery,Porter’s Perfection 2022,New York,Judges' Pick,0,0,1,0,0,3,4,2023,2024,2,Callicoon,New York,USA,Active,https://www.seminaryhill.co/,https://www.facebook.com/seminaryhillweddings,https://www.instagram.com/seminaryhillcider/,https://maps.google.com/?cid=2014295545037325417,,,
2024,High Tannin – Dry,Snow Capped Cider,6642',Colorado,Judges' Pick,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,High Tannin – Dry,Snow Capped Cider,Major,Colorado,Judges' Pick,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Single Varietal,Snow Capped Cider,Winesap,Colorado,🏆 Platinum,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Single Varietal,Snow Capped Cider,Foxwhelp,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Single Varietal,Kristof Farms,Kingston Black SV,Oregon,🥇 Gold,0,0,1,2,0,1,4,2023,2024,2,Yamhill,Oregon,USA,Active,https://www.kristoffarms.com/,https://www.facebook.com/KristofFarms/,https://www.instagram.com/kristoffarms/,,,,https://untappd.com/w/kristof-farms/524122
2024,Single Varietal,Snow Capped Cider,Chisel Jersey,Colorado,🥈 Silver,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Single Varietal,19 Acres Cider Co.,Gravenstein,Oregon,Judges' Pick,0,4,2,1,0,4,11,2023,2024,2,Sherwood,Oregon,USA,Active,https://19acres.com/,https://www.facebook.com/19AcresCiderCo/,https://www.instagram.com/19acresciderco/,https://maps.google.com/?cid=4476171369322689525,https://www.yelp.com/biz/19-acres-cider-co-sherwood,https://www.tripadvisor.com/Restaurant_Review-g52068-d25236157,https://untappd.com/19AcresHardCider
2024,Single Varietal,Eden Ciders,Kingston Black,Vermont,Judges' Pick,0,3,2,1,1,2,9,2017,2024,5,Newport,Vermont,USA,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108
2024,Single Varietal,Mill Haus Cider,Haus Dry,Washington,Judges' Pick,0,1,1,1,0,1,4,2022,2024,3,Eatonville,Washington,USA,Active,https://www.drinkmillhaus.com/,https://www.facebook.com/drinkmillhaus/,https://www.instagram.com/drinkmillhaus/,https://maps.google.com/?cid=13632179647129119778,https://www.yelp.com/biz/mill-haus-cider-eatonville-2,https://www.tripadvisor.com/Restaurant_Review-g58449-d24114866,https://untappd.com/w/mill-haus-hard-cider/408680
2024,Perry,Empyrical Orchard & Cidery,Pyriform,Washington,🏆 Platinum,1,1,2,2,0,1,7,2023,2024,2,Snohomish,Washington,USA,Active,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2024,Perry,Snow Capped Cider,Winter Pear,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Perry,Double Mountain Brewery & Cidery,Little Martha,Oregon,🥇 Gold,0,1,1,0,0,2,4,2023,2024,2,Hood River,Oregon,USA,Active,http://www.doublemountainbrewery.com/,https://www.facebook.com/doublemountainbrewery,https://www.instagram.com/doublemountain,https://maps.google.com/?cid=2446696276607943242,https://www.yelp.com/biz/double-mountain-brewery-hood-river,https://www.tripadvisor.com/Restaurant_Review-g51909-d2186972,https://untappd.com/w/double-mountain-brewery-taproom/462
2024,Perry,Empyrical Orchard & Cidery,Query,Washington,🥇 Gold,1,1,2,2,0,1,7,2023,2024,2,Snohomish,Washington,USA,Active,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2024,Perry,Empyrical Orchard & Cidery,Archive,Washington,🥈 Silver,1,1,2,2,0,1,7,2023,2024,2,Snohomish,Washington,USA,Active,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2024,Natural,Space Time Mead & Cider Works,Leap Year,Pennsylvania,🏆 Platinum,1,0,0,0,0,1,2,2023,2024,2,Dunmore,Pennsylvania,USA,Active,http://www.spacetimemeadworks.com/,https://www.facebook.com/SpaceTimeMeadCiderWorks/,https://www.instagram.com/spacetimemeads/,https://maps.google.com/?cid=357847721777965657,,https://www.tripadvisor.com/Attraction_Review-g52530-d15757358,
2024,Natural,Mercier Orchards,Legends,Georgia,🥇🥇 Double Gold,0,1,0,1,0,1,3,2017,2024,3,Blue Ridge,Georgia,USA,Active,http://www.mercier-orchards.com/,https://www.facebook.com/mercierorchards/,https://www.instagram.com/mercierorchards/,https://maps.google.com/?cid=2895983787358586044,https://www.yelp.com/biz/mercier-apple-orchard-blue-ridge,https://www.tripadvisor.com/Attraction_Review-g34778-d633496,https://untappd.com/w/mercier-orchards/42402
2024,Natural,Brooklyn Cider House,Solstice,New York,🥇 Gold,2,1,2,2,1,3,11,2018,2024,3,New Paltz,New York,USA,Active,http://brooklynciderhouse.com/,,https://www.instagram.com/brooklynciderhouse/,https://maps.google.com/?cid=3244654366527486527,,,https://untappd.com/w/brooklyn-cider-house/234267
2024,Natural,Brooklyn Cider House,Wild Rosé,New York,🥈 Silver,2,1,2,2,1,3,11,2018,2024,3,New Paltz,New York,USA,Active,http://brooklynciderhouse.com/,,https://www.instagram.com/brooklynciderhouse/,https://maps.google.com/?cid=3244654366527486527,,,https://untappd.com/w/brooklyn-cider-house/234267
2024,Pét Nat,Botanist & Barrel,2023 ‘Not What We May Be’,North Carolina,🏆 Platinum,1,2,0,3,0,2,8,2020,2024,4,Cedar Grove,North Carolina,USA,Active,https://www.botanistandbarrel.com/,,https://www.instagram.com/botanistandbarrel/,https://maps.google.com/?cid=1902463006194094884,https://www.yelp.com/biz/botanist-and-barrel-cedar-grove,https://www.tripadvisor.com/Attraction_Review-g49015-d13544284,https://untappd.com/w/botanist-barrel/356633
2024,Pét Nat,James Creek Cider House,Etude No 3 – Harrison,North Carolina,🥇🥇 Double Gold,0,1,0,0,0,0,1,2024,2024,1,Cameron,North Carolina,USA,Active,https://jamescreekciderhouse.com/,https://www.facebook.com/jamescreekciderhouse,https://www.instagram.com/jamescreekciderhouse/,https://maps.google.com/?cid=8654485681895206331,https://www.yelp.com/biz/james-creek-cider-house-cameron,,https://untappd.com/w/james-creek-cider-house/291592
2024,Pét Nat,Bauman's Cider,Stoke Red Pet Nat,Oregon,🥇 Gold,3,0,8,3,2,6,22,2018,2024,5,Gervais,Oregon,USA,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Pét Nat,Brooklyn Cider House,Opari,New York,🥈 Silver,2,1,2,2,1,3,11,2018,2024,3,New Paltz,New York,USA,Active,http://brooklynciderhouse.com/,,https://www.instagram.com/brooklynciderhouse/,https://maps.google.com/?cid=3244654366527486527,,,https://untappd.com/w/brooklyn-cider-house/234267
2024,Rosé,Bauman's Cider,Mountain Rose SV,Oregon,🏆 Platinum,3,0,8,3,2,6,22,2018,2024,5,Gervais,Oregon,USA,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Rosé,Cidrerie Michel Jodoin,Boire la vie en Rose,Quebec,🥇🥇 Double Gold,0,4,2,3,0,6,15,2017,2024,4,Rougemont,Quebec,Canada,Active,https://www.micheljodoin.ca/,https://www.facebook.com/CidrerieMichelJodoin/,https://www.instagram.com/cidreriemicheljodoin/,https://maps.google.com/?cid=12740295882599829633,https://www.yelp.com/biz/cidrerie-michel-jodoin-rougemont,https://www.tripadvisor.com/Attraction_Review-g1893510-d2227956,https://untappd.com/w/cidrerie-michel-jodoin/18179
2024,Rosé,Alma Cider,Rosé,Washington,🥇 Gold,2,0,1,0,0,3,6,2020,2024,4,Mount Vernon,Washington,USA,Active,https://almacider.com/,https://www.facebook.com/almaciderco/,https://www.instagram.com/almaciderco/,,,,https://untappd.com/w/alma-cider/473877
2024,Rosé,Tieton Cider Works,Red-Fleshed,Washington,🥈 Silver,2,1,2,5,2,11,23,2017,2024,6,Yakima,Washington,USA,Active,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2024,Modern – Dry,Noble Cider,Black & Gold,North Carolina,🏆 Platinum,2,1,3,1,1,7,15,2017,2024,7,Asheville,North Carolina,USA,Active,http://www.noblecider.com/,https://www.facebook.com/NobleCider,https://www.instagram.com/noble_cider/,https://maps.google.com/?cid=10806279487860629423,https://www.yelp.com/biz/noble-cider-asheville,https://www.tripadvisor.com/Attraction_Review-g60742-d8604019,https://untappd.com/w/noble-cider/77407
2024,Modern – Dry,Schilling Cider,Dryabolical,Washington,🥇🥇 Double Gold,3,5,1,0,0,1,10,2022,2024,3,Auburn,Washington,USA,Active,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413
2024,Modern – Dry,Snow Capped Cider,Winesap,Colorado,🥇 Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Modern – Dry,Merridale Ciderworks,Cowichan Dry,British Columbia,🥈 Silver,0,1,0,1,0,0,2,2024,2024,1,Cobble Hill,British Columbia,Canada,Active,https://www.merridale.ca/,https://www.facebook.com/merridalecider,https://www.instagram.com/merridalecider/,https://maps.google.com/?cid=14311203607332957022,https://www.yelp.com/biz/merridale-cobble-hill,https://www.tripadvisor.com/Attraction_Review-g1392612-d1735378,https://untappd.com/w/merridale-ciderworks/11650
2024,Modern – Dry,Alma Cider,Dry,Washington,Judges' Pick,2,0,1,0,0,3,6,2020,2024,4,Mount Vernon,Washington,USA,Active,https://almacider.com/,https://www.facebook.com/almaciderco/,https://www.instagram.com/almaciderco/,,,,https://untappd.com/w/alma-cider/473877
2024,Modern – Dry,Seminary Hill Orchard & Cidery,Spy Craft 2022,New York,Judges' Pick,0,0,1,0,0,3,4,2023,2024,2,Callicoon,New York,USA,Active,https://www.seminaryhill.co/,https://www.facebook.com/seminaryhillweddings,https://www.instagram.com/seminaryhillcider/,https://maps.google.com/?cid=2014295545037325417,,,
2024,Modern – Dry,Seattle Cider Company,VIVID Tart Apple,Washington,Judges' Pick,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Modern – Sweet,Snow Capped Cider,Gravenstein,Colorado,🏆 Platinum,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Modern – Sweet,Snow Capped Cider,The Russets,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Modern – Sweet,Schilling Cider,Local Legend,Washington,🥇 Gold,3,5,1,0,0,1,10,2022,2024,3,Auburn,Washington,USA,Active,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413
2024,Modern – Sweet,Snow Capped Cider,Akane,Colorado,🥈 Silver,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Modern – Sweet,Bauman's Cider,Authentic,Oregon,Judges' Pick,3,0,8,3,2,6,22,2018,2024,5,Gervais,Oregon,USA,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Modern – Sweet,Portland Cider Company,Original Gold,Oregon,Judges' Pick,2,4,6,3,2,7,24,2017,2024,7,Clackamas,Oregon,USA,Active,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2024,Modern – Sweet,Seattle Cider Company,Semi Sweet,Washington,Judges' Pick,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Fruit,Brooklyn Cider House,Rosé,New York,🏆 Platinum,2,1,2,2,1,3,11,2018,2024,3,New Paltz,New York,USA,Active,http://brooklynciderhouse.com/,,https://www.instagram.com/brooklynciderhouse/,https://maps.google.com/?cid=3244654366527486527,,,https://untappd.com/w/brooklyn-cider-house/234267
2024,Fruit,Snow Capped Cider,Sparkling Rosé,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Fruit,Highpoint Cider,Prairie Punch,Idaho,🥇 Gold,0,0,1,0,0,0,1,2024,2024,1,Victor,Idaho,USA,Active,https://highpointcider.com/,https://www.facebook.com/Highpointcider/,https://www.instagram.com/highpointcider/,https://maps.google.com/?cid=12149721453883945516,,,https://untappd.com/Highpoint_Cider
2024,Fruit,North Canyon Cider Company,Pomegranate Hard Cider,California,🥈 Silver,0,0,0,3,1,1,5,2019,2024,5,Camino,California,USA,Active,http://northcanyoncider.com/,https://www.facebook.com/NorthCanyonCiderCo,https://www.instagram.com/NorthCanyonCider,https://maps.google.com/?cid=15474272377040798709,https://www.yelp.com/biz/north-canyon-cider-company-camino-2,,https://untappd.com/w/north-canyon-cider-co/366979
2024,Fruit,Incline Cider Company,Blood Orange,Washington,Judges' Pick,2,1,0,1,0,3,7,2023,2024,2,Auburn,Washington,USA,Active,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584
2024,Fruit,Offset Ciderworks,Pink Guava,Washington,Judges' Pick,0,0,2,0,0,6,8,2020,2024,3,Seattle,Washington,USA,Active,https://shopoffsetciderworks.com/,https://www.facebook.com/offsetciderworks/,https://www.instagram.com/offsetciderworks/,,,,https://untappd.com/w/offset-ciderworks/502452
2024,Fruit,Seattle Cider Company,VIVID Juicy Pear,Washington,Judges' Pick,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Berry,OutWest Wines & Ciders,Blackberry Cider,Washington,🏆 Platinum,1,0,0,2,0,1,4,2024,2024,1,Spokane,Washington,USA,Active,https://www.outwestwines.com/,https://www.facebook.com/outwestwinesandciders/,https://www.instagram.com/outwestwinesandciders/,https://maps.google.com/?cid=17884348236147778138,,,https://untappd.com/OutWestCiders/
2024,Berry,Meriwether Cider Company,Black Currant Crush,Idaho,🥇🥇 Double Gold,1,3,4,1,0,1,10,2019,2024,5,Garden City,Idaho,USA,Active,https://www.meriwethercider.com/,https://www.facebook.com/meriwethercider,https://www.instagram.com/meriwethercider/,https://maps.google.com/?cid=7830741432069672416,https://www.yelp.com/biz/meriwether-cider-company-garden-city-2,https://www.tripadvisor.com/Attraction_Review-g35459-d10034505,https://untappd.com/w/meriwether-cider-company/222316
2024,Berry,Portland Cider Company,Pacific Berry,Oregon,🥇 Gold,2,4,6,3,2,7,24,2017,2024,7,Clackamas,Oregon,USA,Active,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2024,Berry,OutWest Wines & Ciders,Raspberry Cider,Washington,🥈 Silver,1,0,0,2,0,1,4,2024,2024,1,Spokane,Washington,USA,Active,https://www.outwestwines.com/,https://www.facebook.com/outwestwinesandciders/,https://www.instagram.com/outwestwinesandciders/,https://maps.google.com/?cid=17884348236147778138,,,https://untappd.com/OutWestCiders/
2024,Berry,Tieton Cider Works,Hazy Strawberry,Washington,Judges' Pick,2,1,2,5,2,11,23,2017,2024,6,Yakima,Washington,USA,Active,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2024,Berry,Vala's Orchard Cider,Blackberry,Nebraska,Judges' Pick,0,0,0,0,0,3,3,2024,2024,1,Gretna,Nebraska,USA,Active,https://www.valasappleorchard.com/,https://www.facebook.com/ValasPumpkinPatch/,https://www.instagram.com/valaspumpkinpatch/,https://maps.google.com/?cid=15056510891597103165,https://www.yelp.com/biz/valas-pumpkin-patch-gretna,https://www.tripadvisor.com/Attraction_Review-g45597-d1932171,https://untappd.com/w/vala-s-pumpkin-patch/478866
2024,Berry,Vala's Orchard Cider,Black Currants,Nebraska,Judges' Pick,0,0,0,0,0,3,3,2024,2024,1,Gretna,Nebraska,USA,Active,https://www.valasappleorchard.com/,https://www.facebook.com/ValasPumpkinPatch/,https://www.instagram.com/valaspumpkinpatch/,https://maps.google.com/?cid=15056510891597103165,https://www.yelp.com/biz/valas-pumpkin-patch-gretna,https://www.tripadvisor.com/Attraction_Review-g45597-d1932171,https://untappd.com/w/vala-s-pumpkin-patch/478866
2024,Stone Fruit,Black Apple Hard Cider,Peach,Arkansas,🏆 Platinum,2,3,1,0,0,1,7,2020,2024,3,Springdale,Arkansas,USA,Active,https://www.blackapplehardcider.com/,https://www.facebook.com/blackapplecrossing/,https://www.instagram.com/blackapplehardcider/,https://maps.google.com/?cid=5449257929643515916,https://www.yelp.com/biz/black-apple-crossing-springdale,https://www.tripadvisor.com/Attraction_Review-g31931-d8814858,https://untappd.com/w/black-apple-crossing/211057
2024,Stone Fruit,Merridale Ciderworks,Merri Berri,British Columbia,🥇🥇 Double Gold,0,1,0,1,0,0,2,2024,2024,1,Cobble Hill,British Columbia,Canada,Active,https://www.merridale.ca/,https://www.facebook.com/merridalecider,https://www.instagram.com/merridalecider/,https://maps.google.com/?cid=14311203607332957022,https://www.yelp.com/biz/merridale-cobble-hill,https://www.tripadvisor.com/Attraction_Review-g1392612-d1735378,https://untappd.com/w/merridale-ciderworks/11650
