Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/45-north-vineyard-winery/"">45 North Vineyard & Winery</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/bishops-orchards-winery/"">Bishops Orchards Winery</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/hardscrabble-cider/"">Hardscrabble Cider</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/pommies-cider-co/"">Pommies Cider Co.</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/star-cider/"">Star Cider</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/vermont-cider-company/"">Vermont Cider Company</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/bulwark-cider/"">Bulwark Cider</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/portland-cider-company/"">Portland Cider Company</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/red-rover-craft-cider/"">Red Rover Craft Cider</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/swift-cider/"">Swift Cider</a>",0,2,0,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/big-bs-hard-cider/"">Big B's Hard Cider</a>",0,1,2,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/bereziartua/"">Bereziartua</a>",0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/montana-ciderworks/"">Montana CiderWorks</a>",0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/liberty-ciderworks/"">Liberty Ciderworks</a>",0,1,0,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/spirit-tree-estate-cidery/"">Spirit Tree Estate Cidery</a>",0,1,0,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/castle-hill-cider/"">Castle Hill Cider</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/champlain-orchards/"">Champlain Orchards</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-verger-hemmingford/"">Cidrerie Verger Hemmingford</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/citizen-cider/"">Citizen Cider</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/santa-sidra-hard-cider/"">Santa Sidra Hard Cider</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/shipbuilders-cider/"">ShipBuilders Cider</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-viuda-de-angelon/"">Sidra Viuda de Angelón</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/whetstone-ciderworks/"">Whetstone CiderWorks</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/brickworks-ciderhouse/"">Brickworks Ciderhouse</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/brooklyn-cider-house/"">Brooklyn Cider House</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/colorado-cider-company/"">Colorado Cider Company</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/common-cider-company/"">Common Cider Company</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/left-field-cider-co/"">Left Field Cider Co.</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/olivers-cider-and-perry/"">Oliver's Cider and Perry</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/tandem-ciders/"">Tandem Ciders</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/toboggan-brewing-co/"">Toboggan Brewing Co.</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/twisted-hills-craft-cider/"">Twisted Hills Craft Cider</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/big-hill-ciderworks/"">Big Hill Ciderworks</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/bull-run-cider/"">Bull Run Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/ferme-de-la-sapiniere/"">Ferme de la Sapinière</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/hogans-cider/"">Hogan's Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/kaneb-orchards/"">Kaneb Orchards</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/meckleys-cidery/"">Meckley's Cidery</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/ridge-cider-co/"">Ridge Cider Co.</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/schilling-cider/"">Schilling Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/tieton-cider-works/"">Tieton Cider Works</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/urban-tree-hard-cider/"">Urban Tree Hard Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/westcott-bay-cider/"">Westcott Bay Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/wyndridge-farm/"">Wyndridge Farm</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-riot/"">Cider Riot!</a>",0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/noble-cider/"">Noble Cider</a>",0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/northern-natural-cider-house-winery/"">Northern Natural Cider House & Winery</a>",0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/spicers-winery/"">Spicer's Winery</a>",0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-mayador/"">Sidra Mayador</a>",1,1,0,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/domaine-des-5-d/"">Domaine des 5 D</a>",1,0,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/square-mile-cider/"">Square Mile Cider</a>",1,0,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/val-de-rance/"">Val de Rance</a>",0,2,0,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/bel-lago-winery/"">Bel Lago Winery</a>",0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/ricker-hill/"">Ricker Hill</a>",0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/reverend-nats-hard-cider/"">Reverend Nat's Hard Cider</a>",0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/windfall-orchard/"">Windfall Orchard</a>",0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/boyden-valley-winery-spirits/"">Boyden Valley Winery & Spirits</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/descendant-cider-company/"">Descendant Cider Company</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/hazlitt-1852-vineyards/"">Hazlitt 1852 Vineyards</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/le-flanc-nord-verger-cidrerie/"">Le Flanc Nord Verger & Cidrerie</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/101-cider-house/"">101 Cider House</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/anxo-cider/"">ANXO Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/branch-out-cider/"">Branch Out Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cambium-cider-co/"">Cambium Cider Co</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cigar-city-cider-mead/"">Cigar City Cider & Mead</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/distillery-lane-ciderworks/"">Distillery Lane Ciderworks</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/flatbed-cider-co/"">Flatbed Cider Co.</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/gary-awdey/"">Gary Awdey</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/hawk-knob/"">Hawk Knob</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/kings-highway-fine-cider/"">Kings Highway Fine Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/manoir-de-grandouet/"">Manoir de Grandouet</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/mountain-west-cider-company/"">Mountain West Cider Company</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/newton-court-cider/"">Newton Court Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/number-12-cider/"">Number 12 Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/robinette-cellars/"">Robinette Cellars</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/rossbach-cider/"">Rossbach Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-riestra/"">Sidra Riestra</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/st-vrain-cidery/"">St. Vrain Cidery</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/westside-ciderwerks/"">Westside CiderWerks</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/5-cider/"">^5 Cider</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/baumans-cider/"">Bauman's Cider</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/c-squared-ciders/"">C Squared Ciders</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/gnarly-grove-hard-cider/"">Gnarly Grove Hard Cider</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/james-creek-cider-house/"">James Creek Cider House</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/revel-cider-company/"">Revel Cider Company</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/wildcraft-cider-works/"">WildCraft Cider Works</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/winery-at-black-star-farms/"">Winery at Black Star Farms</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/talisman-farm-cidery/"">Talisman Farm Cidery</a>",1,0,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/california-cider-company/"">California Cider Company</a>",0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/mawby-vineyards/"">Mawby Vineyards</a>",0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/renaissance-orchards/"">Renaissance Orchards</a>",0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/apple-hill-cidery/"">Apple Hill Cidery</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/biglittle-wines/"">bigLITTLE Wines</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-de-menez-brug/"">Cidrerie de Menez-Brug</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/clos-de-la-fontaine-hugo/"">Clos de la Fontaine Hugo</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cold-hollow-cider-mill/"">Cold Hollow Cider Mill</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/domaine-de-normandie/"">Domaine de Normandie</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/ela-cider-co/"">Ela Cider Co.</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/ferro-farms/"">Ferro Farms</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/headwater-cider/"">Headwater Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/rogue-ales-spirits/"">Rogue Ales & Spirits</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-fanjul/"">Sidra Fanjul</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/thornbury-craft-co/"">Thornbury Craft Co.</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/tulip-valley-vineyard-orchard/"">Tulip Valley Vineyard & Orchard</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/wards-cider/"">Wards Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/woodbox-cider-co/"">Woodbox Cider Co.</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/wyndfall-cyder/"">Wyndfall Cyder</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/acme-cider-co/"">Acme Cider Co.</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/arktos-meadery/"">Arktos Meadery</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/big-belly-ciderworks/"">Big Belly Ciderworks</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/blueberry-hill-estates/"">Blueberry Hill Estates</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cherry-creek-cellars/"">Cherry Creek Cellars</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-brothers/"">Cider Brothers</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidre-le-brun/"">Cidre Le Brun</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/deep-roots-hard-cider/"">Deep Roots Hard Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/domaine-de-kerveguen/"">Domaine de Kervéguen</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/eva-group/"">Eva Group</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/f-h-prager/"">F.H. Prager</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/farmhaus-cider-co/"">Farmhaus Cider Co.</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/flint-city-hard-cider-co/"">Flint City Hard Cider Co.</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/himachal/"">Himachal</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/ironwood-hard-cider/"">Ironwood Hard Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/minneapolis-cider-company/"">Minneapolis Cider Company</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/pux-cider/"">Pux Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/rebel-seed-cidery/"">Rebel Seed Cidery</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/sietsema-orchards/"">Sietsema Orchards</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/the-infinite-monkey-theorem/"">The Infinite Monkey Theorem</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/top-of-the-rock-ciders/"">Top of the Rock Ciders</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/txopinondo/"">Txopinondo</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2016-results/"">2016</a>","<a href=""https://ciderguide.com/glintcap/medalists/wild-hare-cider/"">Wild Hare Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/2-towns-ciderhouse/"">2 Towns Ciderhouse</a>",0,0,7,14,21
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/uncle-johns/"">Uncle John's</a>",0,0,9,5,14
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sea-cider-farm-ciderhouse/"">Sea Cider Farm & Ciderhouse</a>",0,2,4,4,10
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/starcut-ciders/"">Starcut Ciders</a>",0,0,2,8,10
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/island-orchard-cider/"">Island Orchard Cider</a>",0,1,7,0,8
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/seattle-cider-company/"">Seattle Cider Company</a>",0,0,4,4,8
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/angry-orchard/"">Angry Orchard</a>",0,0,2,6,8
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/eden-ciders/"">Eden Ciders</a>",1,0,5,1,7
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/northville-winery-and-brewing-company/"">Northville Winery and Brewing Company</a>",0,1,2,4,7
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/big-bs-hard-cider/"">Big B's Hard Cider</a>",0,0,2,5,7
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-creek-hard-cider/"">Cider Creek Hard Cider</a>",0,0,0,7,7
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-brothers/"">Cider Brothers</a>",0,1,1,4,6
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/1911-established/"">1911 Established</a>",0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/virtue-cider/"">Virtue Cider</a>",0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/west-avenue-cider/"">West Avenue Cider</a>",0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/reverend-nats-hard-cider/"">Reverend Nat's Hard Cider</a>",0,0,2,4,6
