Year,Style,Medalist,Entry,Region,Award,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2022,English Sweet Cider,Sea Cider Farm & Ciderhouse,Bittersweet,British Columbia,🥇 Gold,https://www.seacider.ca/,https://www.facebook.com/seacider,https://www.instagram.com/seaciderhouse/,https://maps.google.com/?cid=689108951249608790,https://www.yelp.com/biz/sea-cider-farm-and-ciderhouse-saanichton,https://www.tripadvisor.com/Attraction_Review-g184850-d2392234,https://untappd.com/w/sea-cider-farm-and-ciderhouse/4780
2022,French Cider,RAW Cider Co.,Semi Dry,Oregon,🥇 Gold,https://rawcider.com/,https://www.facebook.com/RAWciderco,https://www.instagram.com/rawcider,https://maps.google.com/?cid=14719415897364830707,https://www.yelp.com/biz/raw-cider-company-dayton,,https://untappd.com/Raw_Cider_Co
2022,French Cider,Finnriver Farm & Cidery,Quimper,Washington,🥈 Silver,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008
2022,French Cider,Victoria Cider Co.,Keeved,British Columbia,🥉 Bronze,https://www.victoriaciderco.ca/,https://www.facebook.com/victoriaciderco,https://www.instagram.com/victoriaciderco/,https://maps.google.com/?cid=4973668223480997484,https://www.yelp.ca/biz/victoria-cider-north-saanich,https://www.tripadvisor.com/Attraction_Review-g154945-d24170707,https://untappd.com/w/victoria-cider-co/523117
2022,Hopped,Sea Cider Farm & Ciderhouse,Wolf In The Woods,British Columbia,🥇 Gold,https://www.seacider.ca/,https://www.facebook.com/seacider,https://www.instagram.com/seaciderhouse/,https://maps.google.com/?cid=689108951249608790,https://www.yelp.com/biz/sea-cider-farm-and-ciderhouse-saanichton,https://www.tripadvisor.com/Attraction_Review-g184850-d2392234,https://untappd.com/w/sea-cider-farm-and-ciderhouse/4780
2022,Hopped,Bauman's Cider,My Own Private Idaho 7,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2022,Wild/Non-Sac,Liberty Ciderworks,Garratza,Washington,🥇 Gold,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336
2022,Wild/Non-Sac,Sea Cider Farm & Ciderhouse,Wild English,British Columbia,🥈 Silver,https://www.seacider.ca/,https://www.facebook.com/seacider,https://www.instagram.com/seaciderhouse/,https://maps.google.com/?cid=689108951249608790,https://www.yelp.com/biz/sea-cider-farm-and-ciderhouse-saanichton,https://www.tripadvisor.com/Attraction_Review-g184850-d2392234,https://untappd.com/w/sea-cider-farm-and-ciderhouse/4780
2022,Wild/Non-Sac,Archibald James,Rubus Wild Raspberry,Washington,🥉 Bronze,https://archibaldjames.com/,https://www.facebook.com/archibald.james.wine.cider,https://instagram.com/archibald.james.wine.cider,,https://www.yelp.com/biz/archibald-james-wine-and-cider-leavenworth-2,https://www.tripadvisor.com/Attraction_Review-g58560-d15684809,https://untappd.com/ArchibaldJamesCiderWorks
2022,Spiced Cider,Seattle Cider Company,Spiced Peach,Washington,🥇 Gold,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2022,Spiced Cider,Schilling Cider,Chaider,Washington,🥈 Silver,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413
2022,Botanical,Rootwood Cider Co.,Golden Ghost,Washington,🥇 Gold,http://www.rootwoodcider.com/,https://www.facebook.com/rootwoodciderco/,https://www.instagram.com/rootwoodcider/,https://maps.google.com/?cid=1905642347995959494,https://www.yelp.com/biz/rootwood-cider-taproom-manson,https://www.tripadvisor.com/Attraction_Review-g58587-d10522833,https://untappd.com/w/rootwood-cider-co/223706
2022,Botanical,Seattle Cider Company,Gin Botanical,Washington,🥈 Silver,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2022,Botanical,Tieton Cider Works,Lavender Honey,Washington,🥉 Bronze,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2022,Wood/Oaked,Bauman's Cider,Farmer’s Old Fashioned,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2022,Wood/Oaked,Seattle Cider Company,Red Wine Barrel-Aged Berry,Washington,🥈 Silver,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2022,Wood/Oaked,Finnriver Farm & Cidery,Fire Barrel,Washington,🥉 Bronze,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008
2022,Fruit Cider,Puget Sound Cider Company,Raspberry,Washington,🥇 Gold,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2022,Fruit Cider,Puget Sound Cider Company,Cherry,Washington,🥇 Gold,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2022,Fruit Cider,Avid Cider,Blueberry Pomegranate,Oregon,🥇 Gold,https://avidcider.com/,https://www.facebook.com/AVIDCider/,https://www.instagram.com/avidcidercompany/,,https://www.yelp.com/biz/atlas-cider-co-bend-2,https://www.tripadvisor.com/Attraction_Review-g51766-d6870614,https://untappd.com/w/atlas-cider-company/65739
2022,Fruit Cider,2 Towns Ciderhouse,Pacific Pineapple,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2022,Fruit Cider,Puget Sound Cider Company,Apple Pear,Washington,🥈 Silver,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2022,Fruit Cider,Puget Sound Cider Company,Wild Red Huckleberry,Washington,🥈 Silver,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2022,Fruit Cider,Incline Cider Company,Incline Marionberry,Washington,🥈 Silver,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584
2022,Fruit Cider,12 Bridge Ciderworks,Tilikum Tropic Thunder,Oregon,🥈 Silver,,,,,,,
2022,Fruit Cider,Avid Cider,Apricot Peach,Oregon,🥈 Silver,https://avidcider.com/,https://www.facebook.com/AVIDCider/,https://www.instagram.com/avidcidercompany/,,https://www.yelp.com/biz/atlas-cider-co-bend-2,https://www.tripadvisor.com/Attraction_Review-g51766-d6870614,https://untappd.com/w/atlas-cider-company/65739
2022,Fruit Cider,Lockhorn Cider House,Gallatin Grapefruit Mint,Montana,🥈 Silver,http://www.lockhornhardcider.com/,https://www.facebook.com/lockhorncider/,https://www.instagram.com/lockhorncider/,https://maps.google.com/?cid=3319793704993492447,https://www.yelp.com/biz/lockhorn-cider-house-bozeman,https://www.tripadvisor.com/Restaurant_Review-g45095-d10379574,https://untappd.com/w/lockhorn-cider-house/108004
2022,Fruit Cider,Swift Cider,Blueberry,Oregon,🥉 Bronze,https://www.swiftcider.com/,https://www.facebook.com/SwiftCider/,https://www.instagram.com/swiftcider/,,https://www.yelp.com/biz/swift-cider-portland,,https://untappd.com/w/swift-cider/138445
2022,Fruit Cider,Incline Cider Company,Incline Blood Orange,Washington,🥉 Bronze,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584
2022,Fruit Cider,Bauman's Cider,Loganberry Cider,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2022,Fruit Cider,Bauman's Cider,Peach Raspberry,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2022,Fruit Cider,2 Towns Ciderhouse,Tropical Cosmic Crisp,Oregon,🥉 Bronze,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2022,Specialty,Peak Light Cider Company,Orchard Reserve Quince Cider,Oregon,🥇 Gold,https://peaklightcider.com/,https://www.facebook.com/peaklightcider,https://www.instagram.com/peaklightcider/,https://maps.google.com/?cid=10958770531628316703,,,https://untappd.com/PeakLightCider
2022,Specialty,Ragged and Right Cider Project,Pommeau,Washington,🥈 Silver,http://www.farmstrongbrewing.com/,https://www.facebook.com/raggedandrightciderproject/,https://www.instagram.com/raggedandrightciderproject/,https://maps.google.com/?cid=9734737069805633605,https://www.yelp.com/biz/farmstrong-brewery-mount-vernon,https://www.tripadvisor.com/Attraction_Review-g58622-d15551215,https://untappd.com/w/farmstrong-brewing-company/216863
2022,Specialty,Seattle Cider Company,Ice Cider,Washington,🥉 Bronze,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2022,Modern Perry,Scenic Road Cider Co.,Peary,British Columbia,🥇 Gold,https://scenicroadcider.com/,https://www.facebook.com/scenicroadcider/,https://www.instagram.com/scenicroadcider/,https://maps.google.com/?cid=1733637164282947547,https://www.yelp.com/biz/scenic-road-cider-kelowna,https://www.tripadvisor.com/Attraction_Review-g154933-d12829198,https://untappd.com/w/scenic-road-cider-co/271530
2022,Modern Perry,Snowdrift Cider Co.,Semi-Dry Perry,Washington,🥈 Silver,https://www.snowdriftcider.com/,https://www.facebook.com/snowdriftcider,https://www.instagram.com/snowdriftciderco/,https://maps.google.com/?cid=18339570792633761066,https://www.yelp.com/biz/snowdrift-cider-east-wenatchee,,https://untappd.com/w/snowdrift-cider-co/8545
2022,Traditional Perry,Seattle Cider Company,Traditional Perry,Washington,🥉 Bronze,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2022,Single Varietal Cider - Dessert/Culinary,Seattle Cider Company,Honeycrisp,Washington,🥇 Gold,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2022,Single Varietal Cider - Dessert/Culinary,2 Towns Ciderhouse,Cosmic Crisp,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2022,Single Varietal Cider - Dessert/Culinary,Riley's Cidery,Sip & Tell Single Varietal Mac Cider,British Columbia,🥉 Bronze,https://www.rileyscider.com/,https://www.facebook.com/rileyscidery/,https://www.instagram.com/rileyscidery/,https://maps.google.com/?cid=9203737158800520029,,,https://untappd.com/RileysCidery
2022,Single Varietal Cider - Bittersweet/Bittersharp,Finnriver Farm & Cidery,Golden Russet,Washington,🥇 Gold,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008
2022,Single Varietal Cider - Bittersweet/Bittersharp,Peak Light Cider Company,Limited Release Kingston Black Single Varietal Cider,Oregon,🥈 Silver,https://peaklightcider.com/,https://www.facebook.com/peaklightcider,https://www.instagram.com/peaklightcider/,https://maps.google.com/?cid=10958770531628316703,,,https://untappd.com/PeakLightCider
2022,Single Varietal Cider - Bittersweet/Bittersharp,Puget Sound Cider Company,Harrison,Washington,🥉 Bronze,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2023,Low-Tannin Ciders Dry,2 Towns Ciderhouse,Mac Dry,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2023,Low-Tannin Ciders Dry,Double Mountain Brewery & Cidery,Dry Cider,Oregon,🥈 Silver,http://www.doublemountainbrewery.com/,https://www.facebook.com/doublemountainbrewery,https://www.instagram.com/doublemountain,https://maps.google.com/?cid=2446696276607943242,https://www.yelp.com/biz/double-mountain-brewery-hood-river,https://www.tripadvisor.com/Restaurant_Review-g51909-d2186972,https://untappd.com/w/double-mountain-brewery-taproom/462
2023,Low-Tannin Ciders Dry,Highpoint Cider,Transplant,Idaho,🥉 Bronze,https://highpointcider.com/,https://www.facebook.com/Highpointcider/,https://www.instagram.com/highpointcider/,https://maps.google.com/?cid=12149721453883945516,,,https://untappd.com/Highpoint_Cider
2023,Low-Tannin Ciders Sweet,2 Towns Ciderhouse,11th Anniversary,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2023,Low-Tannin Ciders Sweet,2 Towns Ciderhouse,Original Cosmic Crisp,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2023,Low-Tannin Ciders Sweet,Schilling Cider,Local Legend,Washington,🥉 Bronze,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413
2023,High-Tannin Ciders Dry,Puget Sound Cider Company,Kingston Black,Washington,🥇 Gold,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2023,High-Tannin Ciders Dry,Bauman's Cider,Reine Des Pommes,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,High-Tannin Ciders Dry,Alpenfire Cider,Dabinett Yarlington Mill  /  Dual Varietal,Washington,🥉 Bronze,https://www.alpenfirecider.com/,https://www.facebook.com/alpenfirecider,https://www.instagram.com/alpenfirecider/,https://maps.google.com/?cid=13194604853315575065,https://www.yelp.com/biz/alpenfire-cider-and-orchard-port-townsend,,https://untappd.com/w/alpenfire-cider/12510
2023,High-Tannin Ciders Sweet,Rootwood Cider Co.,Estate Blend,Washington,🥇 Gold,http://www.rootwoodcider.com/,https://www.facebook.com/rootwoodciderco/,https://www.instagram.com/rootwoodcider/,https://maps.google.com/?cid=1905642347995959494,https://www.yelp.com/biz/rootwood-cider-taproom-manson,https://www.tripadvisor.com/Attraction_Review-g58587-d10522833,https://untappd.com/w/rootwood-cider-co/223706
2023,High-Tannin Ciders Sweet,Schilling Cider,Excelsior Imperial Apple,Washington,🥈 Silver,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413
2023,High-Tannin Ciders Sweet,Empyrical Orchard & Cidery,La Raison Reserve,Washington,🥉 Bronze,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2023,Red-Fleshed Ciders Dry,Alpenfire Cider,Glow Airlie Red Flesh Single Varietal,Washington,🥇 Gold,https://www.alpenfirecider.com/,https://www.facebook.com/alpenfirecider,https://www.instagram.com/alpenfirecider/,https://maps.google.com/?cid=13194604853315575065,https://www.yelp.com/biz/alpenfire-cider-and-orchard-port-townsend,,https://untappd.com/w/alpenfire-cider/12510
2023,Red-Fleshed Ciders Dry,Puget Sound Cider Company,Mountain Rosé,Washington,🥈 Silver,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2023,Red-Fleshed Ciders Dry,Yonder Cider,Wenatchee Wave,Washington,🥉 Bronze,http://www.yondercider.com/,https://www.facebook.com/yondercider,https://www.instagram.com/yondercider/,https://maps.google.com/?cid=11002201593648505227,https://www.yelp.com/biz/yonder-cider-seattle,,https://untappd.com/w/yonder-cider/474448
2023,Red-Fleshed Ciders Sweet,Bauman's Cider,Mountain Rose Single Varietal,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,Low-Tannin Perries,Seattle Cider Company,Perry,Washington,🥇 Gold,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2023,High-Tannin Perries,Yonder Cider,Barrel Aged Perry,Washington,🥇 Gold,http://www.yondercider.com/,https://www.facebook.com/yondercider,https://www.instagram.com/yondercider/,https://maps.google.com/?cid=11002201593648505227,https://www.yelp.com/biz/yonder-cider-seattle,,https://untappd.com/w/yonder-cider/474448
2023,High-Tannin Perries,Empyrical Orchard & Cidery,Principle,Washington,🥉 Bronze,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2023,Wood/Oaked,Bauman's Cider,Mezcal Barrel Aged Cider,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,Wood/Oaked,Kristof Farms Cider,Reserve Cider,Oregon,🥈 Silver,https://www.kristoffarms.com/,https://www.facebook.com/KristofFarms/,https://www.instagram.com/kristoffarms/,,,,https://untappd.com/w/kristof-farms/524122
2023,Single Varietal,Puget Sound Cider Company,Kingston Black,Washington,🥇 Gold,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2023,Single Varietal,Bauman's Cider,"Brown Snout, Single Varietal ",Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,Single Varietal,Bauman's Cider,McIntosh Pet Nat,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,Fruit Co-Fermented,Victoria Cider Co.,Quince Cider,British Columbia,🥇 Gold,https://www.victoriaciderco.ca/,https://www.facebook.com/victoriaciderco,https://www.instagram.com/victoriaciderco/,https://maps.google.com/?cid=4973668223480997484,https://www.yelp.ca/biz/victoria-cider-north-saanich,https://www.tripadvisor.com/Attraction_Review-g154945-d24170707,https://untappd.com/w/victoria-cider-co/523117
2023,Fruit Co-Fermented,Puget Sound Cider Company,Blackberry Pear,Washington,🥈 Silver,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2023,Fruit Co-Fermented,Puget Sound Cider Company,Wild Blue Huckleberry,Washington,🥉 Bronze,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2023,Fruit Post-Fermentation Sweet,Meriwether Cider Company,Plum Dandy,Idaho,🥇 Gold,https://www.meriwethercider.com/,https://www.facebook.com/meriwethercider,https://www.instagram.com/meriwethercider/,https://maps.google.com/?cid=7830741432069672416,https://www.yelp.com/biz/meriwether-cider-company-garden-city-2,https://www.tripadvisor.com/Attraction_Review-g35459-d10034505,https://untappd.com/w/meriwether-cider-company/222316
2023,Fruit Post-Fermentation Sweet,Yonder Cider,Coulee,Washington,🥈 Silver,http://www.yondercider.com/,https://www.facebook.com/yondercider,https://www.instagram.com/yondercider/,https://maps.google.com/?cid=11002201593648505227,https://www.yelp.com/biz/yonder-cider-seattle,,https://untappd.com/w/yonder-cider/474448
2023,Fruit Post-Fermentation Sweet,Sea Cider Farm & Ciderhouse,Cherry Lane,British Columbia,🥉 Bronze,https://www.seacider.ca/,https://www.facebook.com/seacider,https://www.instagram.com/seaciderhouse/,https://maps.google.com/?cid=689108951249608790,https://www.yelp.com/biz/sea-cider-farm-and-ciderhouse-saanichton,https://www.tripadvisor.com/Attraction_Review-g184850-d2392234,https://untappd.com/w/sea-cider-farm-and-ciderhouse/4780
2023,Fruit-Post Fermentation Dry,Yonder Cider,Palisades,Washington,🥇 Gold,http://www.yondercider.com/,https://www.facebook.com/yondercider,https://www.instagram.com/yondercider/,https://maps.google.com/?cid=11002201593648505227,https://www.yelp.com/biz/yonder-cider-seattle,,https://untappd.com/w/yonder-cider/474448
2023,Fruit-Post Fermentation Dry,19 Acres Cider Co.,Yuzu Plum,Oregon,🥈 Silver,https://19acres.com/,https://www.facebook.com/19AcresCiderCo/,https://www.instagram.com/19acresciderco/,https://maps.google.com/?cid=4476171369322689525,https://www.yelp.com/biz/19-acres-cider-co-sherwood,https://www.tripadvisor.com/Restaurant_Review-g52068-d25236157,https://untappd.com/19AcresHardCider
2023,Fruit-Post Fermentation Dry,Bauman's Cider,Loganberry Cider,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,Botanical Hopped,Union Hill Cider Co.,Liquid Limber,Washington,🥇 Gold,https://www.unionhillciderco.com/,https://www.facebook.com/UnionHillCiderCo/,https://www.instagram.com/unionhillciderco/,https://maps.google.com/?cid=15999164221517255413,https://www.yelp.com/biz/union-hill-cider-east-wenatchee,,https://untappd.com/UnionHillCiderCo
