ID,Year,Category,Award,Medalist_Original,Entry,Region,Country,Region_Original,WID,Status,Medalist,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd,Latitude,Longitude,Transparency
558,2023,Pear,🥇 Gold,Vermont Cider Co.,Wyders Pear,Vermont,United States,Vermont,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
559,2023,Pear,🥈 Silver,Convergence CiderWorks,Moonglow Ginger Pear,Iowa,United States,Iowa,1829,Active,Convergence Cider Works,https://www.convergencecider.com/,https://www.facebook.com/convergencecider,https://www.instagram.com/convergence_ciderworks/,https://maps.google.com/?cid=3180343174506280077,https://www.yelp.com/biz/convergence-ciderworks-decorah-2,https://www.tripadvisor.com/Restaurant_Review-g37822-d23574179,https://untappd.com/ConvergenceCiderWorks,43.3021054,-91.7857231,0
560,2023,Pear,🥉 Bronze,Dingo Dog Brewing Company,Jack and Ben's Apple and Pear Cider,North Carolina,United States,North Carolina,2170,Active,Dingo Dog Brewing Company,https://www.dingodogbrewing.com/,https://www.facebook.com/dingodogbrewing,https://www.instagram.com/dingodogbrewing/,https://maps.google.com/?cid=855662940419552138,https://www.yelp.com/biz/dingo-dog-brewing-company-carrboro,,https://untappd.com/DingoDogBrewing,35.9140913,-79.0720655,0
561,2023,Tropical,🥇 Gold,Glacial Till Winery,Pink Guava,Nebraska,United States,Nebraska,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
562,2023,Tropical,🥈 Silver,Beach Bee Meadery,Passion Cherry,New Jersey,United States,New Jersey,947,Active,Beach Bee Meadery,https://www.beachbeemeadery.com/,https://www.facebook.com/beachbeemeadery/,https://www.instagram.com/drinkbeachbee/,https://maps.google.com/?cid=3925888969412189535,https://www.yelp.com/biz/beach-bee-meadery-long-branch,https://www.tripadvisor.com/Attraction_Review-g46582-d21226866,https://untappd.com/w/beach-bee-meadery/452564,40.3090937,-73.98298,0
563,2023,Tropical,🥉 Bronze,Country Boy Brewing,POG Cider,Kentucky,United States,Kentucky,220,Active,Country Boy Brewing,http://countryboybrewing.com/,https://www.facebook.com/CountryBoyBrewing,https://www.instagram.com/CountryBoybrewing/,https://maps.google.com/?cid=7007349802683802072,https://www.yelp.com/biz/country-boy-brewing-lexington,https://www.tripadvisor.com/Attraction_Review-g39588-d2661465,https://untappd.com/w/country-boy-brewing/23693,38.043952,-84.509269,0
564,2023,Blackberry,🥇 Gold,Black Apple Hard Cider,Blackberry,Arkansas,United States,Arkansas,133,Active,Black Apple Hard Cider,https://www.blackapplehardcider.com/,https://www.facebook.com/blackapplecrossing/,https://www.instagram.com/blackapplehardcider/,https://maps.google.com/?cid=5449257929643515916,https://www.yelp.com/biz/black-apple-crossing-springdale,https://www.tripadvisor.com/Attraction_Review-g31931-d8814858,https://untappd.com/w/black-apple-crossing/211057,36.18487,-94.127403,0
565,2023,Blackberry,🥈 Silver,Bold Rock Hard Cider,Blackberry,North Carolina,United States,North Carolina,152,Active,Bold Rock Hard Cider,https://boldrock.com/,https://www.facebook.com/BoldRockHardCider/,https://www.instagram.com/boldrockhardcider/,https://maps.google.com/?cid=10604087929796439877,https://www.yelp.com/biz/bold-rock-hard-cider-mills-river-mills-river,https://www.tripadvisor.com/Attraction_Review-g1552723-d8862147,https://untappd.com/v/bold-rock-mills-river-cidery/3954545,35.376397,-82.559219,0
566,2023,Blackberry,🥉 Bronze,Ciderboys Cider Co.,Blackberry Wild,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
567,2023,Strawberry,🥇 Gold,Black Apple Hard Cider,Strawberry,Arkansas,United States,Arkansas,133,Active,Black Apple Hard Cider,https://www.blackapplehardcider.com/,https://www.facebook.com/blackapplecrossing/,https://www.instagram.com/blackapplehardcider/,https://maps.google.com/?cid=5449257929643515916,https://www.yelp.com/biz/black-apple-crossing-springdale,https://www.tripadvisor.com/Attraction_Review-g31931-d8814858,https://untappd.com/w/black-apple-crossing/211057,36.18487,-94.127403,0
568,2023,Strawberry,🥈 Silver,Ciderboys Cider Co.,Ciderboys Strawberry Magic,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
569,2023,Strawberry,🥉 Bronze,Glacial Till Winery,Strawberry Rhubarb,Nebraska,United States,Nebraska,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
570,2023,Pineapple,🥇 Gold,Ciderboys Cider Co.,Ciderboys Pineapple Hula,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
571,2023,Pineapple,🥈 Silver,Bold Rock Hard Cider,Pineapple,North Carolina,United States,North Carolina,152,Active,Bold Rock Hard Cider,https://boldrock.com/,https://www.facebook.com/BoldRockHardCider/,https://www.instagram.com/boldrockhardcider/,https://maps.google.com/?cid=10604087929796439877,https://www.yelp.com/biz/bold-rock-hard-cider-mills-river-mills-river,https://www.tripadvisor.com/Attraction_Review-g1552723-d8862147,https://untappd.com/v/bold-rock-mills-river-cidery/3954545,35.376397,-82.559219,0
572,2023,Pineapple,🥉 Bronze,Schilling Cider,Excelsior Imperial Pineapple,Washington,United States,Washington,550,Active,Schilling Cider,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413,47.347243,-122.233995,0
573,2023,Cherry,🥇 Gold,Incline Cider,Incline Imperial Tart Cherry,Washington,United States,Washington,345,Active,Incline Cider Company,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584,47.307323,-122.228453,0
574,2023,Cherry,🥈 Silver,Vala's Orchard Cider Co.,Cherry Fizz,Nebraska,United States,Nebraska,1055,Active,Vala's Orchard Cider,https://www.valasappleorchard.com/,https://www.facebook.com/ValasPumpkinPatch/,https://www.instagram.com/valaspumpkinpatch/,https://maps.google.com/?cid=15056510891597103165,https://www.yelp.com/biz/valas-pumpkin-patch-gretna,https://www.tripadvisor.com/Attraction_Review-g45597-d1932171,https://untappd.com/w/vala-s-pumpkin-patch/478866,41.1285802,-96.1989432,0
575,2023,Cherry,🥉 Bronze,Five Maidens Cider,Valance,Pennsylvania,United States,Pennsylvania,712,Active,Five Maidens Cider Company,https://5mcider.com/,https://www.facebook.com/5MCider/,https://www.instagram.com/5mcider/,https://maps.google.com/?cid=17669165397330541520,https://www.yelp.com/biz/five-maidens-cider-bethlehem,,https://untappd.com/FiveMaidensCiderCo,40.6109554,-75.373349,0
576,2023,Peach,🥇 Gold,Incline Cider,White Peach,Washington,United States,Washington,345,Active,Incline Cider Company,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584,47.307323,-122.228453,0
577,2023,Peach,🥇 Gold,Windmill Ridge Acres,Apple-Peach,Ontario,Canada,Ontario,3123,Active,Windmill Ridge Acres,https://www.windmillridge.ca/,https://www.facebook.com/windmillridgeacres/,https://www.instagram.com/windmillridgeacres/,https://maps.google.com/?cid=15963586865573618177,,,https://untappd.com/w/windmill-ridge-craft-brew/539150,42.0073007,-82.8803437,0
578,2023,Peach,🥈 Silver,Apple Valley Cider Co.,Peach,Colorado,United States,Colorado,93,Active,Apple Valley Cider Company,http://www.applevalleycider.com/,https://www.facebook.com/applevalleycider/,https://www.instagram.com/applevalleyciderco/,https://maps.google.com/?cid=8798456079688966999,,,https://untappd.com/w/apple-valley-cider-company/382129,38.425243,-105.026257,0
579,2023,Peach,🥉 Bronze,Ponderosa Cider Co.,Peach Ginger,California,United States,California,2181,Active,Ponderosa Cider Co.,https://www.ponderosacider.com/,https://www.facebook.com/Ponderosacider/,https://www.instagram.com/ponderosacider/,https://maps.google.com/?cid=8393289263225208220,https://www.yelp.com/biz/ponderosa-cider-auburn,,https://untappd.com/PonderosaCiderCo,38.8916572,-121.0684595,0
580,2023,Cranberry,🥇 Gold,Cherry Street Brewing,Cranberry Star,Georgia,United States,Georgia,3116,Active,Cherry Street Brewing,https://cherrystreetbrewing.com/,https://www.facebook.com/cherrystreetbrewing/,https://www.instagram.com/cherrystreetbrewing/,https://maps.google.com/?cid=16068754441412803212,https://www.yelp.com/biz/cherry-street-brewing-cooperative-cumming,https://www.tripadvisor.com/Attraction_Review-g34877-d10428081,https://untappd.com/CherryStreetBrewing,34.1822849,-84.218978,0
581,2023,Cranberry,🥈 Silver,One Tree Hard Cider,One Tree Hard Cider Cranberry,Washington,United States,Washington,462,Active,One Tree Hard Cider,http://www.onetreehardcider.com/,https://www.facebook.com/OneTreeHardCider,https://www.instagram.com/onetreecider,https://maps.google.com/?cid=3782079883535213089,https://www.yelp.com/biz/one-tree-hard-cider-spokane-valley,https://www.tripadvisor.com/Restaurant_Review-g58759-d12802835,https://untappd.com/w/one-tree-hard-cider/141397,47.6560711,-117.4278764,0
582,2023,Cranberry,🥉 Bronze,Ciderboys Cider Co.,Ciderboys Cranberry Razz,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
583,2023,Cranberry,🥉 Bronze,Thornbury Craft Co.,Thornbury Cranberry Apple Cider,Ontario,Canada,Ontario,841,Active,Thornbury Craft Co.,https://thornburycraft.com/,https://www.facebook.com/thornburycraft,https://www.instagram.com/thornburycraft/,https://maps.google.com/?cid=17950053116977107226,https://www.yelp.com/biz/thornbury-village-cider-house-the-blue-mountains,https://www.tripadvisor.com/Attraction_Review-g676258-d12453165,https://untappd.com/w/thornbury-village-cidery-and-brewery/10936,44.5596898,-80.4459884,0
584,2023,Fruit and Berry,🥇 Gold,Thornbury Craft Co.,Thornbury Wild Blueberry Elderflower Apple Cider,Ontario,Canada,Ontario,841,Active,Thornbury Craft Co.,https://thornburycraft.com/,https://www.facebook.com/thornburycraft,https://www.instagram.com/thornburycraft/,https://maps.google.com/?cid=17950053116977107226,https://www.yelp.com/biz/thornbury-village-cider-house-the-blue-mountains,https://www.tripadvisor.com/Attraction_Review-g676258-d12453165,https://untappd.com/w/thornbury-village-cidery-and-brewery/10936,44.5596898,-80.4459884,0
585,2023,Fruit and Berry,🥈 Silver,Vermont Cider Co.,Wyders Raspberry,Vermont,United States,Vermont,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
586,2023,Fruit and Berry,🥈 Silver,FX Matt Brewing Company,McKenzie's Blueberry Blast,New York,United States,New York,408,Active,FX Matt Brewing,https://www.mckbev.com/,https://www.facebook.com/McKenziesHardCider/,https://www.instagram.com/mckenzieshardcider/,https://maps.google.com/?cid=16812627050434550372,https://www.yelp.com/biz/f-x-matt-brewing-utica,https://www.tripadvisor.com/Attraction_Review-g48759-d534580,https://untappd.com/w/mckenzies-hard-cider/10931,43.1044459,-75.2455361,0
587,2023,Fruit and Berry,🥉 Bronze,One Tree Hard Cider,One Tree Hard Cider Huckleberry,Washington,United States,Washington,462,Active,One Tree Hard Cider,http://www.onetreehardcider.com/,https://www.facebook.com/OneTreeHardCider,https://www.instagram.com/onetreecider,https://maps.google.com/?cid=3782079883535213089,https://www.yelp.com/biz/one-tree-hard-cider-spokane-valley,https://www.tripadvisor.com/Restaurant_Review-g58759-d12802835,https://untappd.com/w/one-tree-hard-cider/141397,47.6560711,-117.4278764,0
588,2023,Applewine / Ice Cider,🥇 Gold,Glacial Till Winery,Ice Cider,Nebraska,United States,Nebraska,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
589,2023,Applewine / Ice Cider,🥈 Silver,Blake Farms Hard Apple Cider,Amshire,Michigan,United States,Michigan,10,Active,Blake's Hard Cider Co.,http://www.blakeshardcider.com/,https://www.facebook.com/blakeshardciderco,https://www.instagram.com/blakeshardciderco/,https://maps.google.com/?cid=15855146673119620480,https://www.yelp.com/biz/blakes-ciderhouse-and-winery-armada,https://www.tripadvisor.com/Attraction_Review-g29560-d6678501,https://untappd.com/w/blakes-hard-cider-company/86334,42.8503113,-82.9513855,0
590,2023,Applewine / Ice Cider,🥉 Bronze,Bold Rock Hard Cider,Imperial Cider,North Carolina,United States,North Carolina,152,Active,Bold Rock Hard Cider,https://boldrock.com/,https://www.facebook.com/BoldRockHardCider/,https://www.instagram.com/boldrockhardcider/,https://maps.google.com/?cid=10604087929796439877,https://www.yelp.com/biz/bold-rock-hard-cider-mills-river-mills-river,https://www.tripadvisor.com/Attraction_Review-g1552723-d8862147,https://untappd.com/v/bold-rock-mills-river-cidery/3954545,35.376397,-82.559219,0
591,2023,Herbal,🥇 Gold,Missing Falls Brewery,How Bout Dem Apples: Akron Palmer,Ohio,United States,Ohio,3121,Active,Missing Falls Brewery,https://www.missingfalls.com/,https://www.facebook.com/MissingFallsBrewery/,https://www.instagram.com/missingfallsbrewery/,https://maps.google.com/?cid=16469758948621365687,https://www.yelp.com/biz/missing-falls-brewery-akron,https://www.tripadvisor.com/Restaurant_Review-g29912-d23413493,https://untappd.com/MissingFalls,41.0705056,-81.5267931,0
592,2023,Herbal,🥈 Silver,Papa Moon Ciders,Honey Lavender,Nebraska,United States,Nebraska,1074,Active,Papa Moon Vineyards & Winery,https://www.papamoonvineyards.com/,https://www.facebook.com/Papamoonwines,https://www.instagram.com/papamoonciders/,https://maps.google.com/?cid=16564507604611639866,https://www.yelp.com/biz/papa-moon-vineyards-and-winery-scottsbluff,,https://untappd.com/w/papa-moon-vineyards-winery-and-cider-house/472128,41.8877158,-103.6176699,0
593,2023,Herbal,🥉 Bronze,Sapsucker Farms Yellow Belly Cidery,Yellow Belly Wildflower Cider,Minnesota,United States,Minnesota,545,Active,Sapsucker Farms Yellow Belly Cidery,https://www.sapsuckerfarms.com/,https://www.facebook.com/YellowBellyCider/,https://www.instagram.com/sapsuckerfarms/,https://maps.google.com/?cid=10529182272851607589,https://www.yelp.com/biz/sapsucker-farms-yellow-belly-cidery-mora,https://www.tripadvisor.com/Attraction_Review-g43337-d15594799,https://untappd.com/w/sapsucker-farms/187535,45.8970174,-93.152247,0
594,2023,Hopped,🥇 Gold,Five Maidens Cider,Charlie!!! Goes to Idaho,Pennsylvania,United States,Pennsylvania,712,Active,Five Maidens Cider Company,https://5mcider.com/,https://www.facebook.com/5MCider/,https://www.instagram.com/5mcider/,https://maps.google.com/?cid=17669165397330541520,https://www.yelp.com/biz/five-maidens-cider-bethlehem,,https://untappd.com/FiveMaidensCiderCo,40.6109554,-75.373349,0
595,2023,Hopped,🥈 Silver,Tumbling Creek Cider Company,Hellbender Hopped,Virginia,United States,Virginia,650,Active,Tumbling Creek Cider Company,https://tumblingcreekcider.com/,https://www.facebook.com/TumblingCreekCider,https://www.instagram.com/tumblingcreekcider/,https://maps.google.com/?cid=8196003782694988545,,,https://untappd.com/w/tumbling-creek-cider-company/447864,36.810628,-81.828587,0
596,2023,Hopped,🥉 Bronze,Five Maidens Cider,Charlie!!!,Pennsylvania,United States,Pennsylvania,712,Active,Five Maidens Cider Company,https://5mcider.com/,https://www.facebook.com/5MCider/,https://www.instagram.com/5mcider/,https://maps.google.com/?cid=17669165397330541520,https://www.yelp.com/biz/five-maidens-cider-bethlehem,,https://untappd.com/FiveMaidensCiderCo,40.6109554,-75.373349,0
597,2023,Hopped,🥉 Bronze,The Duxbury Cider Co.,Tilted Barn Hopped,Ontario,Canada,Ontario,782,Active,Duxbury Cider Company,https://www.theduxburyciderco.ca/,https://www.facebook.com/DuxburyCider/,https://www.instagram.com/duxburycider/,https://maps.google.com/?cid=18178962492954171012,,,https://untappd.com/w/duxbury-cider-company/87748,44.6435777,-80.6511492,0
598,2023,Apple Pie Spiced,🥇 Gold,Cider Corps,American Apple Pie,Arizona,United States,Arizona,915,Active,Cider Corps,https://cidercorpsaz.com/,https://www.facebook.com/cidercorps/,https://www.instagram.com/cidercorps/,https://maps.google.com/?cid=9593182908980696987,https://www.yelp.com/biz/cider-corps-mesa-5,https://www.tripadvisor.com/Attraction_Review-g31281-d13003044,https://untappd.com/CiderCorps,33.4141147,-111.8364706,0
599,2023,Apple Pie Spiced,🥈 Silver,Schilling Cider,Excelsior Imperial Apple Pie,Washington,United States,Washington,550,Active,Schilling Cider,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413,47.347243,-122.233995,0
600,2023,Apple Pie Spiced,🥉 Bronze,Blake Farms Hard Apple Cider,Apple Pie,Michigan,United States,Michigan,10,Active,Blake's Hard Cider Co.,http://www.blakeshardcider.com/,https://www.facebook.com/blakeshardciderco,https://www.instagram.com/blakeshardciderco/,https://maps.google.com/?cid=15855146673119620480,https://www.yelp.com/biz/blakes-ciderhouse-and-winery-armada,https://www.tripadvisor.com/Attraction_Review-g29560-d6678501,https://untappd.com/w/blakes-hard-cider-company/86334,42.8503113,-82.9513855,0
601,2023,Spiced,🥇 Gold,FX Matt Brewing Company,McKenzie's Pumpkin Jack,New York,United States,New York,408,Active,FX Matt Brewing,https://www.mckbev.com/,https://www.facebook.com/McKenziesHardCider/,https://www.instagram.com/mckenzieshardcider/,https://maps.google.com/?cid=16812627050434550372,https://www.yelp.com/biz/f-x-matt-brewing-utica,https://www.tripadvisor.com/Attraction_Review-g48759-d534580,https://untappd.com/w/mckenzies-hard-cider/10931,43.1044459,-75.2455361,0
602,2023,Spiced,🥈 Silver,Ciderboys Cider Co.,Caramel Apple,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
603,2023,Spiced,🥉 Bronze,Glacial Till Winery,Apple Cider Donut,Nebraska,United States,Nebraska,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
604,2023,Wood-Aged,🥇 Gold,Bent Ladder,Black Gold,Ohio,United States,Ohio,124,Active,Bent Ladder,http://bentladder.com/,https://www.facebook.com/bentladder,https://www.instagram.com/bentladder/,https://maps.google.com/?cid=5886580381731979881,https://www.yelp.com/biz/rittman-orchard-rittman,https://www.tripadvisor.com/Attraction_Review-g50283-d1977165,https://untappd.com/w/bent-ladder/295757,40.9646071,-81.739989,0
605,2023,Wood-Aged,🥈 Silver,Missing Falls Brewery,Apple Brandy Barrel Aged How Bout Dem Apples,Ohio,United States,Ohio,3121,Active,Missing Falls Brewery,https://www.missingfalls.com/,https://www.facebook.com/MissingFallsBrewery/,https://www.instagram.com/missingfallsbrewery/,https://maps.google.com/?cid=16469758948621365687,https://www.yelp.com/biz/missing-falls-brewery-akron,https://www.tripadvisor.com/Restaurant_Review-g29912-d23413493,https://untappd.com/MissingFalls,41.0705056,-81.5267931,0
606,2023,Wood-Aged,🥉 Bronze,Five Maidens Cider,The Bung is Too Big,Pennsylvania,United States,Pennsylvania,712,Active,Five Maidens Cider Company,https://5mcider.com/,https://www.facebook.com/5MCider/,https://www.instagram.com/5mcider/,https://maps.google.com/?cid=17669165397330541520,https://www.yelp.com/biz/five-maidens-cider-bethlehem,,https://untappd.com/FiveMaidensCiderCo,40.6109554,-75.373349,0
607,2023,Specialty,🥇 Gold,Sapsucker Farms Yellow Belly Cidery,Yellow Belly Maple Bourbon Cider,Minnesota,United States,Minnesota,545,Active,Sapsucker Farms Yellow Belly Cidery,https://www.sapsuckerfarms.com/,https://www.facebook.com/YellowBellyCider/,https://www.instagram.com/sapsuckerfarms/,https://maps.google.com/?cid=10529182272851607589,https://www.yelp.com/biz/sapsucker-farms-yellow-belly-cidery-mora,https://www.tripadvisor.com/Attraction_Review-g43337-d15594799,https://untappd.com/w/sapsucker-farms/187535,45.8970174,-93.152247,0
608,2023,Specialty,🥈 Silver,Glacial Till Winery,Caramel Apple,Nebraska,United States,Nebraska,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
609,2023,Specialty,🥉 Bronze,Blake Farms Hard Apple Cider,Caramel Apple,Michigan,United States,Michigan,10,Active,Blake's Hard Cider Co.,http://www.blakeshardcider.com/,https://www.facebook.com/blakeshardciderco,https://www.instagram.com/blakeshardciderco/,https://maps.google.com/?cid=15855146673119620480,https://www.yelp.com/biz/blakes-ciderhouse-and-winery-armada,https://www.tripadvisor.com/Attraction_Review-g29560-d6678501,https://untappd.com/w/blakes-hard-cider-company/86334,42.8503113,-82.9513855,0
610,2023,Anything Goes,🥇 Gold,Country Boy Brewing,Cherry Pie Cider,Kentucky,United States,Kentucky,220,Active,Country Boy Brewing,http://countryboybrewing.com/,https://www.facebook.com/CountryBoyBrewing,https://www.instagram.com/CountryBoybrewing/,https://maps.google.com/?cid=7007349802683802072,https://www.yelp.com/biz/country-boy-brewing-lexington,https://www.tripadvisor.com/Attraction_Review-g39588-d2661465,https://untappd.com/w/country-boy-brewing/23693,38.043952,-84.509269,0
611,2023,Anything Goes,🥈 Silver,Country Boy Brewing,Orange Cream Cider,Kentucky,United States,Kentucky,220,Active,Country Boy Brewing,http://countryboybrewing.com/,https://www.facebook.com/CountryBoyBrewing,https://www.instagram.com/CountryBoybrewing/,https://maps.google.com/?cid=7007349802683802072,https://www.yelp.com/biz/country-boy-brewing-lexington,https://www.tripadvisor.com/Attraction_Review-g39588-d2661465,https://untappd.com/w/country-boy-brewing/23693,38.043952,-84.509269,0
612,2023,Anything Goes,🥉 Bronze,Incline Cider,Incline Jalapeno Cucumber,Washington,United States,Washington,345,Active,Incline Cider Company,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584,47.307323,-122.228453,0
613,2023,Anything Goes,🥉 Bronze,The Duxbury Cider Co.,Dukes Limelight,Ontario,Canada,Ontario,782,Active,Duxbury Cider Company,https://www.theduxburyciderco.ca/,https://www.facebook.com/DuxburyCider/,https://www.instagram.com/duxburycider/,https://maps.google.com/?cid=18178962492954171012,,,https://untappd.com/w/duxbury-cider-company/87748,44.6435777,-80.6511492,0
614,2023,Single Varietal,🥇 Gold,Vermont Cider Co.,Granny Smith,Vermont,United States,Vermont,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
615,2023,Single Varietal,🥇 Gold,Thornbury Craft Co.,Thornbury Honeycrisp Apple Cider,Ontario,Canada,Ontario,841,Active,Thornbury Craft Co.,https://thornburycraft.com/,https://www.facebook.com/thornburycraft,https://www.instagram.com/thornburycraft/,https://maps.google.com/?cid=17950053116977107226,https://www.yelp.com/biz/thornbury-village-cider-house-the-blue-mountains,https://www.tripadvisor.com/Attraction_Review-g676258-d12453165,https://untappd.com/w/thornbury-village-cidery-and-brewery/10936,44.5596898,-80.4459884,0
616,2023,Single Varietal,🥈 Silver,Vala's Orchard Cider Co.,Harvest Honeycrisp,Nebraska,United States,Nebraska,1055,Active,Vala's Orchard Cider,https://www.valasappleorchard.com/,https://www.facebook.com/ValasPumpkinPatch/,https://www.instagram.com/valaspumpkinpatch/,https://maps.google.com/?cid=15056510891597103165,https://www.yelp.com/biz/valas-pumpkin-patch-gretna,https://www.tripadvisor.com/Attraction_Review-g45597-d1932171,https://untappd.com/w/vala-s-pumpkin-patch/478866,41.1285802,-96.1989432,0
