ID,Year,Medal,Place,Medal_Order,WID,Entrant_Original,Entrant,Entrant_2023,Entry,Style,Crosswalk,Crosswalk_Code
1036,2014,🥉 BRONZE,,4,1913,Ferme de la Sapinière,Ferme de la Sapinière,Ferme de la Sapinière,Louise Gautier,French Cider,Traditional Cider,f
870,2014,🥉 BRONZE,,4,2001,The Cider Mill,The Cider Mill Slane,The Cider Mill Slane,Cockagee Keeved Cider,French Cider,Traditional Cider,f
972,2014,🥈 SILVER,,3,1674,Sidra Trabanco,Sidra Trabanco,Sidra Trabanco,Lagar de Camin,Spanish Cider,Natural Cider,g
971,2014,🥈 SILVER,,3,1674,Sidra Trabanco,Sidra Trabanco,Sidra Trabanco,Poma Aurea,Spanish Cider,Natural Cider,g
967,2014,🥈 SILVER,,3,1649,Txopinondo,Txopinondo,Txopinondo,Sagarnoa,Spanish Cider,Natural Cider,g
969,2014,🥉 BRONZE,,4,1674,Sidra Trabanco,Sidra Trabanco,Sidra Trabanco,Trabanco Cosecha Propia,Spanish Cider,Natural Cider,g
970,2014,🥉 BRONZE,,4,63,Virtue Cider,Virtue Cider,Virtue Cider,Sidra De Nava,Spanish Cider,Natural Cider,g
968,2014,🥉 BRONZE,,4,1172,Zapiain,Zapiain,Zapiain,Zapiain Sagardoa,Spanish Cider,Natural Cider,g
872,2014,🥈 SILVER,,3,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,Perry,New World Perry,Modern Perry,i
873,2014,🥉 BRONZE,,4,209,Colorado Cider Company,Colorado Cider Company,Colorado Cider Company,Pearsnickety,New World Perry,Modern Perry,i
875,2014,🥉 BRONZE,,4,1184,The Hills Cider Company,The Hills Cider Company,The Hills Cider Company,Pear Cider,New World Perry,Modern Perry,i
874,2014,🥉 BRONZE,,4,62,Vander Mill,Vander Mill,Vander Mill,Bon Chretien,New World Perry,Modern Perry,i
878,2014,🏆 BEST IN CLASS,2nd Place,1,1150,Hogan's Cider,Hogan's Cider,Hogan's Cider,Hogan's Vintage Perry 2010,Traditional Perry,Traditional Perry,J
877,2014,🥈 SILVER,,3,79,AeppelTreow Winery,AeppelTreow Winery & Distillery,AeppelTreow Winery & Distillery,Orchard Oriole Perry,Traditional Perry,Traditional Perry,J
876,2014,🥈 SILVER,,3,1384,Le Père Jules,Le Père Jules,Le Père Jules,Poiré de Normandie Brut,Traditional Perry,Traditional Perry,J
894,2014,🥇 GOLD,,2,37,Northern Natural Winery,Northern Natural Cider House & Winery,Northern Natural Winery,Blueberry Apple ,Fruit Cider,Fruit Cider,K
905,2014,🥇 GOLD,,2,181,Carlton Cyderworks,Slake Cider,Slake Cider,Asian Pear,Fruit Cider,Fruit Cider,K
903,2014,🥇 GOLD,,2,694,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Gala Peach,Fruit Cider,Fruit Cider,K
891,2014,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Made Marion,Fruit Cider,Fruit Cider,K
900,2014,🥈 SILVER,,3,103,Atlas Cider Co.,Avid Cider,Avid Cider,Hard Apricot Cider,Fruit Cider,Fruit Cider,K
892,2014,🥈 SILVER,,3,103,Atlas Cider Co.,Avid Cider,Avid Cider,Hard Blackberry Cider,Fruit Cider,Fruit Cider,K
895,2014,🥈 SILVER,,3,196,Ciderboys Hard Cider,Ciderboys,Ciderboys,Strawberry Magic,Fruit Cider,Fruit Cider,K
904,2014,🥈 SILVER,,3,1851,Tideview Cider,Tideview Cider,Tideview Cider,Tideview Sparkling Pear,Fruit Cider,Fruit Cider,K
907,2014,🥈 SILVER,,3,1343,Weidmann & Groh,Weidmann & Groh,Weidmann & Groh,Cydonia,Fruit Cider,Fruit Cider,K
897,2014,🥉 BRONZE,,4,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Cherried Away,Fruit Cider,Fruit Cider,K
896,2014,🥉 BRONZE,,4,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Rhubarbarian,Fruit Cider,Fruit Cider,K
898,2014,🥉 BRONZE,,4,103,Atlas Cider Co.,Avid Cider,Avid Cider,Hard POM-Cherry Cider,Fruit Cider,Fruit Cider,K
890,2014,🥉 BRONZE,,4,146,Blue Bee Cider,Blue Bee Cider,Blue Bee Cider,Mill Race Bramble,Fruit Cider,Fruit Cider,K
902,2014,🥉 BRONZE,,4,196,Ciderboys Hard Cider,Ciderboys,Ciderboys,Peach County,Fruit Cider,Fruit Cider,K
901,2014,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Apple Apricot Cider,Fruit Cider,Fruit Cider,K
906,2014,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Pear Cider,Fruit Cider,Fruit Cider,K
899,2014,🥉 BRONZE,,4,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Anthem Cherry,Fruit Cider,Fruit Cider,K
893,2014,🥉 BRONZE,,4,683,Wild Cider,Wild Cider,Wild Cider,Wild Berry,Fruit Cider,Fruit Cider,K
908,2014,🥉 BRONZE,,4,683,Wild Cider,Wild Cider,Wild Cider,Wild Pineapple,Fruit Cider,Fruit Cider,K
1024,2014,🥇 GOLD,,2,237,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Jefferson,Wood Aged Cider and Perry,Wood Aged Cider,n
1019,2014,🥇 GOLD,,2,387,Liberty Ciderworks,Liberty Ciderworks,Liberty Ciderworks,English Style,Wood Aged Cider and Perry,Wood Aged Cider,n
1023,2014,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Traditions Ciderworks 2012 Amity Rose,Wood Aged Cider and Perry,Wood Aged Cider,n
1031,2014,🥈 SILVER,,3,750,Cidrerie Milton,Cidrerie Milton,Cidrerie Milton,Cuivre Fut Chene,Wood Aged Cider and Perry,Wood Aged Cider,n
1032,2014,🥈 SILVER,,3,418,Methow Valley Ciderhouse,Methow Valley Ciderhouse,Methow Valley Ciderhouse,Howling Wolf,Wood Aged Cider and Perry,Wood Aged Cider,n
1017,2014,🥈 SILVER,,3,1130,Oliver's Cider & Perry,Oliver's Cider and Perry,Oliver's Cider and Perry,Bittersweet Funk,Wood Aged Cider and Perry,Wood Aged Cider,n
1020,2014,🥈 SILVER,,3,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Oaked Dry Cider,Wood Aged Cider and Perry,Wood Aged Cider,n
1034,2014,🥈 SILVER,,3,864,West Avenue Cider,West Avenue Cider,West Avenue Cider,Barrett Fuller's Secret,Wood Aged Cider and Perry,Wood Aged Cider,n
1033,2014,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Strawman,Wood Aged Cider and Perry,Wood Aged Cider,n
1018,2014,🥉 BRONZE,,4,387,Liberty Ciderworks,Liberty Ciderworks,Liberty Ciderworks,Jonathan SV,Wood Aged Cider and Perry,Wood Aged Cider,n
1021,2014,🥉 BRONZE,,4,387,Liberty Ciderworks,Liberty Ciderworks,Liberty Ciderworks,New World,Wood Aged Cider and Perry,Wood Aged Cider,n
1022,2014,🥉 BRONZE,,4,91,Apple Knocker Hard Cider,Owl Creek Vineyard,Apple Knocker Hard Cider,Hard Knocks,Wood Aged Cider and Perry,Wood Aged Cider,n
1028,2014,🥇 GOLD,,2,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Serious Scrump,Applewine,Specialty Cider and Perry,p
1027,2014,🥇 GOLD,,2,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Crack Willow,Applewine,Specialty Cider and Perry,p
1030,2014,🥈 SILVER,,3,37,Northern Natural Winery,Northern Natural Cider House & Winery,Northern Natural Winery,Apple Wine,Applewine,Specialty Cider and Perry,p
1029,2014,🥉 BRONZE,,4,131,Bishops Orchards Winery,Bishops Orchards Winery,Bishops Orchards Winery,Celebration,Applewine,Specialty Cider and Perry,p
1026,2014,🥉 BRONZE,,4,131,Bishops Orchards Winery,Bishops Orchards Winery,Bishops Orchards Winery,Stone House White,Applewine,Specialty Cider and Perry,p
1025,2014,🥉 BRONZE,,4,46,Robinette Cellars,Robinette Cellars,Robinette Cellars,Apple Wine,Applewine,Specialty Cider and Perry,p
1042,2014,🥇 GOLD,,2,62,Vander Mill,Vander Mill,Vander Mill,Cyser Van Doom,Cyser,Specialty Cider and Perry,p
1039,2014,🥈 SILVER,,3,418,Methow Valley Ciderhouse,Methow Valley Ciderhouse,Methow Valley Ciderhouse,Honey Bear,Cyser,Specialty Cider and Perry,p
1038,2014,🥈 SILVER,,3,681,White Winter Winery,White Winter Winery,White Winter Winery,Cyser,Cyser,Specialty Cider and Perry,p
1037,2014,🥉 BRONZE,,4,237,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Summer Buzz,Cyser,Specialty Cider and Perry,p
1040,2014,🥉 BRONZE,,4,253,Eaglemount Wine and Cider,Eaglemount Wine & Cider,Eaglemount Wine & Cider,Apple Mead,Cyser,Specialty Cider and Perry,p
1041,2014,🥉 BRONZE,,4,62,Vander Mill,Vander Mill,Vander Mill,Puff The Magic Cyser,Cyser,Specialty Cider and Perry,p
882,2014,🥇 GOLD,,2,570,Snowdrift Cider Co.,Snowdrift Cider Co.,Snowdrift Cider Co.,Semi Dry,New England Cider,Specialty Cider and Perry,p
883,2014,🥈 SILVER,,3,157,Boyden Valley Winery & Spirits,Boyden Valley Winery & Spirits,Boyden Valley Winery & Spirits,Vermont Ice Hard Cider,New England Cider,Specialty Cider and Perry,p
879,2014,🥈 SILVER,,3,139,BlackBird Cider Works,Donovan Orchards Estate Ciders,BlackBird Cider Works,New England Style Cider,New England Cider,Specialty Cider and Perry,p
880,2014,🥈 SILVER,,3,830,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Kings & Spies,New England Cider,Specialty Cider and Perry,p
885,2014,🥈 SILVER,,3,830,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Pippins,New England Cider,Specialty Cider and Perry,p
884,2014,🥉 BRONZE,,4,750,Cidrerie Milton,Cidrerie Milton,Cidrerie Milton,Les Russet,New England Cider,Specialty Cider and Perry,p
881,2014,🥉 BRONZE,,4,289,Frecon's Cidery,Frecon Farms,Frecon's Cidery,Hogshead,New England Cider,Specialty Cider and Perry,p
946,2014,🥇 GOLD,,2,87,Angry Orchard,Angry Orchard,Angry Orchard,Apple Ginger,Specialty Cider and Perry,Specialty Cider and Perry,P
958,2014,🥇 GOLD,,2,209,Colorado Cider Company,Colorado Cider Company,Colorado Cider Company,Grasshop-Ah,Specialty Cider and Perry,Specialty Cider and Perry,P
936,2014,🥇 GOLD,,2,625,The Infinite Monkey Theorem,The Infinite Monkey Theorem,The Infinite Monkey Theorem,Dry Hopped Pear Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
926,2014,🥇 GOLD,,2,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Cellar Series Smoked Apple,Specialty Cider and Perry,Specialty Cider and Perry,P
919,2014,🥇 GOLD,,2,63,Virtue Cider,Virtue Cider,Virtue Cider,The Mitten,Specialty Cider and Perry,Specialty Cider and Perry,P
888,2014,🥇 GOLD,,2,63,Virtue Cider,Virtue Cider,Virtue Cider,The Mitten (Reserve),Specialty Cider and Perry,Specialty Cider and Perry,P
949,2014,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Ginja Ninja,Specialty Cider and Perry,Specialty Cider and Perry,P
956,2014,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Hop & Stalk,Specialty Cider and Perry,Specialty Cider and Perry,P
945,2014,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Nice & Naughty,Specialty Cider and Perry,Specialty Cider and Perry,P
920,2014,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,The Bad Apple,Specialty Cider and Perry,Specialty Cider and Perry,P
954,2014,🥈 SILVER,,3,173,Bull Run Cider,Bull Run Cider,Bull Run Cider,Creekside Cranberry Perry,Specialty Cider and Perry,Specialty Cider and Perry,P
935,2014,🥈 SILVER,,3,1539,Dickens Tasmanian Cider,Dickens Cider,Dickens Cider,Old English,Specialty Cider and Perry,Specialty Cider and Perry,P
917,2014,🥈 SILVER,,3,237,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Distillery Lane Ciderworks,DLC,Specialty Cider and Perry,Specialty Cider and Perry,P
948,2014,🥈 SILVER,,3,253,Eaglemount Wine and Cider,Eaglemount Wine & Cider,Eaglemount Wine & Cider,Ginger Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
950,2014,🥈 SILVER,,3,276,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Honey Meadow Seasonal Botanical Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
928,2014,🥈 SILVER,,3,2054,Forbidden Cider Co.,Forbidden Cider Co.,Forbidden Cider Co.,Hoppin Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
952,2014,🥈 SILVER,,3,401,Maiden Rock Winery & Cidery,Maiden Rock Winery & Cidery,Maiden Rock Winery & Cidery,Honeycrisp Hard,Specialty Cider and Perry,Specialty Cider and Perry,P
914,2014,🥈 SILVER,,3,407,McClure's Orchard & Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Granny's 12,Specialty Cider and Perry,Specialty Cider and Perry,P
889,2014,🥈 SILVER,,3,34,Meckley's Cidery,Meckley's Cidery,Meckley's Cidery,46 Dodge,Specialty Cider and Perry,Specialty Cider and Perry,P
937,2014,🥈 SILVER,,3,490,Portland Cider Company,Portland Cider Company,Portland Cider Company,Hop'rageous,Specialty Cider and Perry,Specialty Cider and Perry,P
955,2014,🥈 SILVER,,3,514,Reverend Nat's Hard Cider,Reverend Nat's Hard Cider,Reverend Nat's Hard Cider,Hallelujah Hopricot,Specialty Cider and Perry,Specialty Cider and Perry,P
921,2014,🥈 SILVER,,3,830,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Prohibition (Rumrunner) ,Specialty Cider and Perry,Specialty Cider and Perry,P
934,2014,🥈 SILVER,,3,1844,Sietsema Orchards,Sietsema Orchards,Sietsema Orchards,Sietsema's Hopped Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
957,2014,🥈 SILVER,,3,1844,Sietsema Orchards,Sietsema Orchards,Sietsema Orchards,Sietsema's LemonGrass Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
944,2014,🥈 SILVER,,3,181,Carlton Cyderworks,Slake Cider,Slake Cider,Auld Lang Spice,Specialty Cider and Perry,Specialty Cider and Perry,P
960,2014,🥈 SILVER,,3,570,Snowdrift Cider Co.,Snowdrift Cider Co.,Snowdrift Cider Co.,Cidermaker's Reserve,Specialty Cider and Perry,Specialty Cider and Perry,P
943,2014,🥈 SILVER,,3,49,Spicer's Winery,Spicer's Winery,Spicer's Winery,Cider House Reserve,Specialty Cider and Perry,Specialty Cider and Perry,P
953,2014,🥈 SILVER,,3,835,Spirit Tree Estate Cidery,Spirit Tree Estate Cidery,Spirit Tree Estate Cidery,Spirit Tree Sparkling Crabapple,Specialty Cider and Perry,Specialty Cider and Perry,P
911,2014,🥈 SILVER,,3,592,Stem Ciders,Stem Ciders,Stem Ciders,Banjo,Specialty Cider and Perry,Specialty Cider and Perry,P
927,2014,🥈 SILVER,,3,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Cellar Series Chocolate,Specialty Cider and Perry,Specialty Cider and Perry,P
931,2014,🥈 SILVER,,3,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Cellar Series Dry Hop,Specialty Cider and Perry,Specialty Cider and Perry,P
910,2014,🥈 SILVER,,3,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Private Reserve Barrel Select,Specialty Cider and Perry,Specialty Cider and Perry,P
915,2014,🥈 SILVER,,3,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Anthem Blind Tiger Bourbon Barrel Aged Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
947,2014,🥈 SILVER,,3,694,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Ginger Gold,Specialty Cider and Perry,Specialty Cider and Perry,P
938,2014,🥈 SILVER,,3,694,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Hoppin Johnny,Specialty Cider and Perry,Specialty Cider and Perry,P
940,2014,🥈 SILVER,,3,694,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Rusty Gold,Specialty Cider and Perry,Specialty Cider and Perry,P
912,2014,🥉 BRONZE,,4,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Bourbon Honey Special Sauce,Specialty Cider and Perry,Specialty Cider and Perry,P
913,2014,🥉 BRONZE,,4,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Traditions Ciderworks 2012 Bourbon Barrel Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
963,2014,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Cinnful Apple,Specialty Cider and Perry,Specialty Cider and Perry,P
886,2014,🥉 BRONZE,,4,128,Big Hill Ciderworks,Big Hill Ciderworks,Big Hill Ciderworks,Big Hill Bourbon Barrel Reserve,Specialty Cider and Perry,Specialty Cider and Perry,P
966,2014,🥉 BRONZE,,4,131,Bishops Orchards Winery,Bishops Orchards Winery,Bishops Orchards Winery,Happley Impeared,Specialty Cider and Perry,Specialty Cider and Perry,P
930,2014,🥉 BRONZE,,4,10,Blake's Hard Cider Co.,Blake's Hard Cider Co.,Blake's Hard Cider Co.,Catawompus,Specialty Cider and Perry,Specialty Cider and Perry,P
932,2014,🥉 BRONZE,,4,146,Blue Bee Cider,Blue Bee Cider,Blue Bee Cider,Hopsap Shandy,Specialty Cider and Perry,Specialty Cider and Perry,P
916,2014,🥉 BRONZE,,4,185,Castle Hill Cider,Castle Hill Cider,Castle Hill Cider,Black Twig,Specialty Cider and Perry,Specialty Cider and Perry,P
964,2014,🥉 BRONZE,,4,196,Ciderboys Hard Cider,Ciderboys,Ciderboys,Mad Bark,Specialty Cider and Perry,Specialty Cider and Perry,P
961,2014,🥉 BRONZE,,4,750,Cidrerie Milton,Cidrerie Milton,Cidrerie Milton,CID Rosé,Specialty Cider and Perry,Specialty Cider and Perry,P
951,2014,🥉 BRONZE,,4,276,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Solstice Saffron Seasonal Botanical Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
939,2014,🥉 BRONZE,,4,407,McClure's Orchard & Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Bunny #13,Specialty Cider and Perry,Specialty Cider and Perry,P
922,2014,🥉 BRONZE,,4,407,McClure's Orchard & Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Grandpa's,Specialty Cider and Perry,Specialty Cider and Perry,P
887,2014,🥉 BRONZE,,4,407,McClure's Orchard & Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Granny's ,Specialty Cider and Perry,Specialty Cider and Perry,P
941,2014,🥉 BRONZE,,4,407,McClure's Orchard & Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Holiday Happiness,Specialty Cider and Perry,Specialty Cider and Perry,P
923,2014,🥉 BRONZE,,4,407,McClure's Orchard & Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Uncle Billy,Specialty Cider and Perry,Specialty Cider and Perry,P
965,2014,🥉 BRONZE,,4,34,Meckley's Cidery,Meckley's Cidery,Meckley's Cidery,Cherry Bomb,Specialty Cider and Perry,Specialty Cider and Perry,P
909,2014,🥉 BRONZE,,4,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,BBC,Specialty Cider and Perry,Specialty Cider and Perry,P
929,2014,🥉 BRONZE,,4,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Half Nelson,Specialty Cider and Perry,Specialty Cider and Perry,P
918,2014,🥉 BRONZE,,4,1844,Sietsema Orchards,Sietsema Orchards,Sietsema Orchards,Sietsema's Bourbon Barrel Aged Orange Label,Specialty Cider and Perry,Specialty Cider and Perry,P
962,2014,🥉 BRONZE,,4,570,Snowdrift Cider Co.,Snowdrift Cider Co.,Snowdrift Cider Co.,Winter Red,Specialty Cider and Perry,Specialty Cider and Perry,P
959,2014,🥉 BRONZE,,4,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Farmhouse Select Original '91,Specialty Cider and Perry,Specialty Cider and Perry,P
933,2014,🥉 BRONZE,,4,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Anthem Hops,Specialty Cider and Perry,Specialty Cider and Perry,P
924,2014,🥉 BRONZE,,4,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Pinot Barrel Aged Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
925,2014,🥉 BRONZE,,4,864,West Avenue Cider,West Avenue Cider,West Avenue Cider,Cherry Beach,Specialty Cider and Perry,Specialty Cider and Perry,P
942,2014,🥉 BRONZE,,4,683,Wild Cider,Wild Cider,Wild Cider,Wild Spiced Apple Pie,Specialty Cider and Perry,Specialty Cider and Perry,P
743,2014,🥈 SILVER,,3,1118,Sheppy's Cider,Sheppy's Cider,Sheppy's Cider,Sheppy's Somerset Draught,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
744,2014,🥈 SILVER,,3,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Amber,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
741,2014,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Crisp Apple,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
742,2014,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Green Apple,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
739,2014,🥉 BRONZE,,4,1470,Orpens Irish Cider,Orpens Cider,Orpens Cider,Orpens Irish Pressed Apple Cider,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
737,2014,🥉 BRONZE,,4,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Magners Original Cider,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
746,2014,🥉 BRONZE,,4,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Magners Pear Cider,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
740,2014,🥉 BRONZE,,4,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Crisp,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
738,2014,🥉 BRONZE,,4,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Granny Smith,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
745,2014,🥉 BRONZE,,4,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Pear,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
977,2014,🏆 BEST IN CLASS,1st Place,1,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Eden Heirloom Blend 2012,Ice Cider,Ice Cider,R
975,2014,🥇 GOLD,,2,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Windfall Orchard 2012,Ice Cider,Ice Cider,R
978,2014,🥇 GOLD,,2,37,Northern Natural Winery,Northern Natural Cider House & Winery,Northern Natural Winery,Iced Apple Cider,Ice Cider,Ice Cider,R
981,2014,🥈 SILVER,,3,157,Boyden Valley Winery & Spirits,Boyden Valley Winery & Spirits,Boyden Valley Winery & Spirits,Vermont Ice Cider,Ice Cider,Ice Cider,R
984,2014,🥈 SILVER,,3,743,Cidrerie Entre Pierre & Terre,Cidrerie Entre Pierre & Terre,Cidrerie Entre Pierre & Terre,Cidre De Glace,Ice Cider,Ice Cider,R
979,2014,🥈 SILVER,,3,750,Cidrerie Milton,Cidrerie Milton,Cidrerie Milton,Le Glace,Ice Cider,Ice Cider,R
973,2014,🥈 SILVER,,3,46,Robinette Cellars,Robinette Cellars,Robinette Cellars,Ice Cider,Ice Cider,Ice Cider,R
986,2014,🥈 SILVER,,3,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards Ice Cider,Ice Cider,Ice Cider,R
976,2014,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Iceman,Ice Cider,Ice Cider,R
987,2014,🥉 BRONZE,,4,131,Bishops Orchards Winery,Bishops Orchards Winery,Bishops Orchards Winery,Adams Apple,Ice Cider,Ice Cider,R
982,2014,🥉 BRONZE,,4,173,Bull Run Cider,Bull Run Cider,Bull Run Cider,Pear Wine,Ice Cider,Ice Cider,R
983,2014,🥉 BRONZE,,4,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Eden Honeycrisp 2012,Ice Cider,Ice Cider,R
985,2014,🥉 BRONZE,,4,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Newhall Farm 2012,Ice Cider,Ice Cider,R
980,2014,🥉 BRONZE,,4,456,Old Hill Cider,Old Hill Cider,Old Hill Cider,Season's Finish,Ice Cider,Ice Cider,R
974,2014,🥉 BRONZE,,4,1175,Small Acres Cyder,Small Acres Cyder,Small Acres Cyder,Pomona Ice 2012,Ice Cider,Ice Cider,R
988,2014,🏆 BEST IN CLASS,2nd Place,1,209,Colorado Cider Company,Colorado Cider Company,Colorado Cider Company,Distraction,Pommeau,Fortified Cider,s
1003,2014,🥇 GOLD,,2,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Traditions Ciderworks 2012 Pommeau,Pommeau,Fortified Cider,s
1001,2014,🥈 SILVER,,3,79,AeppelTreow Winery,AeppelTreow Winery & Distillery,AeppelTreow Winery & Distillery,Pommeaux Traditionale,Pommeau,Fortified Cider,s
998,2014,🥈 SILVER,,3,146,Blue Bee Cider,Blue Bee Cider,Blue Bee Cider,Harvest Ration,Pommeau,Fortified Cider,s
997,2014,🥈 SILVER,,3,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,Pomona,Pommeau,Fortified Cider,s
990,2014,🥈 SILVER,,3,1851,Tideview Cider,Tideview Cider,Tideview Cider,Olde Port Of Halifax,Pommeau,Fortified Cider,s
994,2014,🥈 SILVER,,3,61,Uncle John's,Uncle John's,Uncle John's,Apple Dessert Wine,Pommeau,Fortified Cider,s
1002,2014,🥉 BRONZE,,4,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Traditions Ciderworks 2011 Pommeau,Pommeau,Fortified Cider,s
1004,2014,🥉 BRONZE,,4,79,AeppelTreow Winery,AeppelTreow Winery & Distillery,AeppelTreow Winery & Distillery,Poirissimo Traditonale,Pommeau,Fortified Cider,s
991,2014,🥉 BRONZE,,4,126,Big B's Hard Cider,Big B's Hard Cider,Big B's Hard Cider,Bourbon Barrel Aged Pommeau ,Pommeau,Fortified Cider,s
