Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
2013,Vermont Cider Company,0,1,1,4,6
2013,McClure's Orchard & Winery,0,1,0,5,6
2013,BlackBird Cider Works,0,0,4,2,6
2013,Angry Orchard,0,0,3,3,6
2013,Snowdrift Cider Co.,0,2,1,2,5
2013,Spirit Tree Estate Cidery,0,0,3,2,5
2013,Northville Winery and Brewing Company,0,0,2,3,5
2013,Vander Mill,0,0,1,4,5
2013,Eden Specialty Ciders,1,1,2,0,4
2013,Robinette Cellars,0,1,1,2,4
2013,Cidrerie Milton,0,1,0,3,4
2013,Distillery Lane Ciderworks,0,0,2,2,4
2013,Tideview Cider,0,0,2,2,4
2013,Finnriver Farm and Cidery,1,1,0,1,3
2013,County Cider Company,0,0,2,1,3
2013,Hogan's Cider,0,0,2,1,3
2013,Northern Natural Winery,0,0,2,1,3
2013,Redbyrd Orchard Cider,0,0,2,1,3
2013,Reverend Nat's Hard Cider,0,0,2,1,3
2013,Tieton Cider Works,0,0,2,1,3
2013,Albemarle CiderWorks,0,0,1,2,3
2013,Cidrerie St-Nicolas,0,0,1,2,3
2013,Griffin Cider Works,0,0,1,2,3
2013,Slake Cider,0,0,1,2,3
2013,Spicer's Winery,0,0,1,2,3
2013,Westcott Bay Cider,0,0,1,2,3
2013,Windy Hill Orchard & Cidery,0,0,1,2,3
2013,AeppelTreow Winery & Distillery,0,0,0,3,3
2013,Mcintosh Cellars,0,0,0,3,3
2013,LUK Cider and Spirit,0,1,1,0,2
2013,Asturiana de Vinos,0,1,0,1,2
2013,Hoity Toity Cellars,0,1,0,1,2
2013,Montana CiderWorks,0,1,0,1,2
2013,Oliver's Cider and Perry,0,1,0,1,2
2013,Sidra Viuda de Angelón,0,1,0,1,2
2013,Champlain Orchards,0,0,2,0,2
2013,Liberty Ciderworks,0,0,2,0,2
2013,Sidra El Gobernador,0,0,2,0,2
2013,Sidra Riestra,0,0,2,0,2
2013,Alpenfire Cider,0,0,1,1,2
2013,Bantam Cider,0,0,1,1,2
2013,Left Foot Charley,0,0,1,1,2
2013,Llagares Valverán,0,0,1,1,2
2013,Original Sin Cider,0,0,1,1,2
2013,Portland Cider Company,0,0,1,1,2
2013,Sidra Fanjul,0,0,1,1,2
2013,Tilted Shed Ciderworks,0,0,1,1,2
2013,Weidmann & Groh,0,0,1,1,2
2013,Winery at Black Star Farms,0,0,1,1,2
2013,Armagh Cider Company,0,0,0,2,2
2013,Cascadia Ciderworkers United,0,0,0,2,2
2013,Green Bird Cellars,0,0,0,2,2
2013,Methow Valley Ciderhouse,0,0,0,2,2
2013,Sunrise Orchards,0,0,0,2,2
2013,Twin Pines Orchards & Cider House,0,0,0,2,2
2013,Warwick Valley Winery & Distillery,0,0,0,2,2
2013,Big B's Hard Cider,0,0,1,0,1
2013,Cidrerie Entre Pierre & Terre,0,0,1,0,1
2013,Domaine Pinnacle,0,0,1,0,1
2013,Left Field Cider Co.,0,0,1,0,1
2013,Sidra Cortina,0,0,1,0,1
2013,Sietsema Orchards,0,0,1,0,1
2013,Thornbury Cider House,0,0,1,0,1
2013,Allegheny Cellars Winery,0,0,0,1,1
2013,Bull Run Cider,0,0,0,1,1
2013,Castle Hill Cider,0,0,0,1,1
2013,Devoto Orchards Cider,0,0,0,1,1
2013,Frecon's Cidery,0,0,0,1,1
2013,Maiden Rock Winery & Cidery,0,0,0,1,1
2013,McRitchie Winery & Ciderworks,0,0,0,1,1
2013,Pommies Cider Co.,0,0,0,1,1
2013,Sidra Castañón,0,0,0,1,1
2013,Sidra Menéndez,0,0,0,1,1
2013,Summerland Heritage Cider Company,0,0,0,1,1
2013,Virtue Cider,0,0,0,1,1
2012,Crispin Cider Company,0,0,7,8,15
2012,Uncle John's,1,6,2,3,12
2012,AeppelTreow Winery & Distillery,0,0,3,5,8
2012,Vander Mill,0,0,3,4,7
2012,Winery at Black Star Farms,0,1,0,4,5
2012,2 Towns Ciderhouse,0,0,5,0,5
2012,Aspall,0,0,4,1,5
2012,Albemarle CiderWorks,0,0,3,2,5
2012,Tandem Ciders,0,0,3,2,5
2012,Robinette Cellars,0,0,2,3,5
2012,Castle Hill Cider,0,0,2,2,4
2012,Distillery Lane Ciderworks,0,0,0,4,4
2012,McClure's Orchard & Winery,0,0,0,4,4
2012,Eden Specialty Ciders,1,1,1,0,3
2012,Hogan's Cider,1,0,1,1,3
2012,Wandering Aengus Ciderworks,0,0,3,0,3
2012,Westcott Bay Cider,0,0,3,0,3
2012,Ross-on-Wye Cider and Perry,0,0,1,2,3
2012,Spicer's Winery,0,0,1,2,3
2012,Windy Hill Orchard & Cidery,0,0,1,2,3
2012,Left Foot Charley,1,0,1,0,2
2012,Green Bird Cellars,0,1,1,0,2
2012,Tieton Cider Works,0,1,1,0,2
2012,Twin Pines Orchards & Cider House,0,1,0,1,2
2012,Austin Eastciders,0,0,2,0,2
2012,Mcintosh Cellars,0,0,2,0,2
2012,Oliver's Cider and Perry,0,0,2,0,2
2012,Alpenfire Cider,0,0,1,1,2
2012,BlackBird Cider Works,0,0,1,1,2
2012,Blacksmiths Winery,0,0,1,1,2
2012,Northville Winery and Brewing Company,0,0,1,1,2
2012,Slake Cider,0,0,1,1,2
2012,Thistly Cross Cider,0,0,1,1,2
2012,Montana CiderWorks,0,0,1,0,1
2012,Puddicombe Estate Farm,0,0,1,0,1
2012,Downeast Cider House,0,0,0,1,1
2012,Hoity Toity Cellars,0,0,0,1,1
2012,Maiden Rock Winery & Cidery,0,0,0,1,1
2012,Old Boys' Brewhouse,0,0,0,1,1
2011,Uncle John's,0,5,4,3,12
2011,Crispin Cider Company,0,2,4,2,8
2011,AeppelTreow Winery & Distillery,0,4,0,3,7
2011,Winery at Black Star Farms,1,2,2,1,6
2011,Aspall,0,0,2,3,5
2011,Robinette Cellars,0,0,2,3,5
2011,Vermont Cider Company,0,0,2,3,5
2011,Eden Specialty Ciders,0,2,2,0,4
2011,Tandem Ciders,0,1,3,0,4
2011,Westcott Bay Cider,0,1,2,1,4
2011,Spirit Tree Estate Cidery,0,1,1,2,4
2011,Russell Orchards,0,0,2,2,4
2011,Snowdrift Cider Co.,0,0,2,2,4
2011,Hogan's Cider,1,2,0,0,3
2011,County Cider Company,1,0,1,1,3
2011,Tideview Cider,1,0,1,1,3
2011,Northville Winery and Brewing Company,0,2,0,1,3
2011,McClure's Orchard & Winery,0,1,2,0,3
2011,Oliver's Cider and Perry,0,1,2,0,3
2011,Spicer's Winery,0,1,1,1,3
2011,Vander Mill,0,1,1,1,3
2011,Mcintosh Cellars,0,1,0,2,3
2011,Lehman's Orchards,0,0,2,1,3
2011,Distillery Lane Ciderworks,0,0,1,2,3
2011,Tieton Cider Works,0,0,1,2,3
2011,Windy Hill Orchard & Cidery,0,0,1,2,3
2011,Country Mill Winery,0,0,0,3,3
2011,Westons Cider,0,0,0,3,3
2011,E&J Gallo Winery,0,0,2,0,2
2011,Left Foot Charley,0,0,2,0,2
2011,Maiden Rock Winery & Cidery,0,0,2,0,2
2011,Cider by Rosie,0,0,1,1,2
2011,Finnriver Farm and Cidery,0,0,1,1,2
2011,Tom's Foolery Distillery,0,0,1,1,2
2011,Twin Pines Orchards & Cider House,0,0,0,2,2
2011,Old Boys' Brewhouse,0,1,0,0,1
2011,Tulip Valley Vineyard & Orchard,0,1,0,0,1
2011,Cellar Brewing Company,0,0,1,0,1
2011,J. Trees Cellars,0,0,1,0,1
2011,Kennebec Cider Company,0,0,1,0,1
2011,Koval Distillery,0,0,1,0,1
2011,McRitchie Winery & Ciderworks,0,0,1,0,1
2011,Still River Winery,0,0,1,0,1
2011,Alpenfire Cider,0,0,0,1,1
2011,French Road Cellars,0,0,0,1,1
2011,Yahara Bay Distillery,0,0,0,1,1
2009,Uncle John's,1,3,6,0,10
2009,Vander Mill,0,1,4,1,6
2009,Vermont Cider Company,0,0,5,0,5
2009,Warwick Valley Winery & Distillery,1,0,3,0,4
2009,Aspall,0,1,1,2,4
2009,Robinette Cellars,0,0,4,0,4
2009,Oliver's Cider and Perry,0,0,2,2,4
2009,Winery at Black Star Farms,0,1,2,0,3
2009,Northville Winery and Brewing Company,0,0,2,1,3
2009,Tideview Cider,0,0,2,1,3
2009,Eden Specialty Ciders,0,1,1,0,2
2009,Westcott Bay Cider,0,1,1,0,2
2009,Snowdrift Cider Co.,0,1,0,1,2
2009,Westons Cider,0,0,2,0,2
2009,Henney's Cider,0,0,1,1,2
2009,McRitchie Winery & Ciderworks,0,0,1,1,2
2009,Tulip Valley Vineyard & Orchard,0,0,1,1,2
2009,AeppelTreow Winery & Distillery,0,0,1,0,1
2009,Lehman's Orchards,0,0,1,0,1
2009,Original Sin Cider,0,0,1,0,1
2009,Spicer's Winery,0,0,1,0,1
2009,Hideout Brewing Company,0,0,0,1,1
2009,Mcintosh Cellars,0,0,0,1,1
2009,Tandem Ciders,0,0,0,1,1
2008,Uncle John's,0,0,2,7,9
2008,Vermont Cider Company,0,1,2,2,5
2008,Slyboro Ciderhouse,1,0,2,1,4
2008,Winery at Black Star Farms,0,0,2,2,4
2008,Douglas Valley,0,0,0,4,4
2008,Westcott Bay Cider,1,0,1,1,3
2008,AeppelTreow Winery & Distillery,0,1,2,0,3
2008,Chateau Buffalo,0,0,3,0,3
2008,Vander Mill,0,0,2,1,3
2008,Mcintosh Cellars,0,0,1,2,3
2008,Robinette Cellars,0,0,0,3,3
2008,Tulip Valley Vineyard & Orchard,0,1,1,0,2
2008,White Winter Winery,0,0,0,2,2
2008,E&J Gallo Winery,0,0,1,0,1
2008,Northville Winery and Brewing Company,0,0,0,1,1
2007,Uncle John's,0,0,3,2,5
2007,AeppelTreow Winery & Distillery,0,2,1,0,3
2007,Wandering Aengus Ciderworks,0,1,1,1,3
2007,Westcott Bay Cider,0,1,0,2,3
2007,Crispin Cider Company,0,0,1,2,3
2007,Holmberg Orchards & Winery,0,0,1,2,3
2007,Foggy Ridge Cider,0,0,2,0,2
2007,Mcintosh Cellars,0,0,2,0,2
2007,Winery at Black Star Farms,0,0,2,0,2
2007,New Holland Brewing,0,0,1,1,2
2007,Robinette Cellars,0,0,1,1,2
2007,White Winter Winery,0,0,1,1,2
2007,Tulip Valley Vineyard & Orchard,1,0,0,0,1
2007,Boston Beer Company,0,0,0,1,1
2007,Chateau Buffalo,0,0,0,1,1
2007,Wyder's Hard Cider,0,0,0,1,1
2006,Uncle John's,1,0,4,1,6
2006,AeppelTreow Winery & Distillery,0,0,2,4,6
2006,Winery at Black Star Farms,1,0,2,1,4
2006,Wandering Aengus Ciderworks,0,2,2,0,4
2006,Vermont Cider Company,0,1,1,2,4
2006,Mcintosh Cellars,1,1,1,0,3
2006,Crispin Cider Company,0,1,1,1,3
2006,Westcott Bay Cider,0,0,2,1,3
2006,Long Island Meadery,0,1,0,0,1
2006,Tulip Valley Vineyard & Orchard,0,1,0,0,1
2006,Cascade Winery & Sierra Rose Ciders,0,0,0,1,1
2006,Robinette Cellars,0,0,0,1,1
2005,Uncle John's,1,2,1,1,5
2005,Wyder's Hard Cider,0,1,2,0,3
2005,Winery at Black Star Farms,0,1,1,1,3
2005,AeppelTreow Winery & Distillery,0,0,1,2,3
2005,Vermont Cider Company,0,0,1,1,2
2005,Tulip Valley Vineyard & Orchard,0,1,0,0,1
2005,White Winter Winery,0,1,0,0,1
2005,Long Island Meadery,0,0,0,1,1
2005,Unibroue,0,0,0,1,1
