ID,Year,Style,Medal,Medalist,Entry,WID,Status,Website,Facebook,Instagram,Google,TripAdvisor,Untappd,Latitude,Longitude,Transparency
245,2023,AOP Cidre Pays d'Auge,🥈 Argent,Ferme du Lieu-Roussel,Lieu Roussel Bio 2022,1650,Active,https://lieu-roussel.fr/,,https://www.instagram.com/ferme_du_lieu_roussel/,https://maps.google.com/?cid=14333694268932285992,https://www.tripadvisor.com/Attraction_Review-g1918936-d6581852,https://untappd.com/w/lieu-roussel/276562,49.254184,-0.021999,0
246,2023,AOP Cidre Pays d'Auge,🥈 Argent,Ferme du Lieu-Roussel,Lieu Roussel Bio 2021,1650,Active,https://lieu-roussel.fr/,,https://www.instagram.com/ferme_du_lieu_roussel/,https://maps.google.com/?cid=14333694268932285992,https://www.tripadvisor.com/Attraction_Review-g1918936-d6581852,https://untappd.com/w/lieu-roussel/276562,49.254184,-0.021999,0
247,2023,AOP Cidre Pays d'Auge,🥈 Argent,Ferme Cidricole Desvoye,Cidrerie Desvoye Tradition Bio 2022,2161,Active,https://www.cidre-calvados-desvoye.fr/,https://www.facebook.com/profile.php?id=100015340218972,https://www.instagram.com/calvados_desvoye/,https://maps.google.com/?cid=9466556986578009265,https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014,https://untappd.com/w/cidrerie-desvoye/264267,49.209316,0.008439,0
248,2023,AOP Cidre Pays d'Auge,🥈 Argent,Domaine de la Galotière,La Galotière Bio 2022,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481,0
249,2023,AOP Cidre du Perche,🥇 Or,Cidrerie Domaine du Ruisseau,Domaine du Ruisseau Demi-sec Bio 2022,3325,Active,,,,https://maps.google.com/?cid=14181024575525431243,,https://untappd.com/w/domaine-du-ruisseau/470036,48.4571495,0.7511747,0
250,2023,AOP Cidre du Perche,🥇 Or,Cidrerie Domaine du Ruisseau,Domaine du ruisseau Cuvée Prestige l'Or du Ruisseau Bio 2021,3325,Active,,,,https://maps.google.com/?cid=14181024575525431243,,https://untappd.com/w/domaine-du-ruisseau/470036,48.4571495,0.7511747,0
251,2023,AOP Cidre du Perche,🥈 Argent,GAEC Hédouin,Récolte 2022,3324,Active,,https://www.facebook.com/gaechedouin/,,https://maps.google.com/?cid=8955816640789328765,,,49.7907638,0.7005957,0
252,2023,AOP Cidre du Perche,🥈 Argent,Cidre Richard Fouqué,Cidre de Pressoir Bois L'excellence Bio 2018,3323,Active,https://richardfouque.fr/,,,https://maps.google.com/?cid=357260865149493086,,https://untappd.com/w/richard-fouquac/362975,49.6880172,0.5648885,0
253,2023,Cidre rosé,🥇 Or,Les Vergers de Ducy,Les Vergers de Ducy 2022,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
254,2023,Cidre rosé,🥈 Argent,Cidrerie Dujardin,Dujardin Rosé 2022,1142,Active,http://www.cidres-dujardin.fr/,,,https://maps.google.com/?cid=10438887429258835490,,https://untappd.com/w/cidrerie-dujardin/20309,49.1198831,-0.721687,0
255,2023,Cidre rosé,🥈 Argent,Ferme des Noës,Ferme des Noës 2022,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105,0
256,2023,Cidre de glace,🥈 Argent,Domaine des Hauts-Vents,Domaine des Hauts Vents 2022,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953,0
257,2023,Cidre de glace,🥈 Argent,Domaine de la Galotière,La Galotière Bio 2021,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481,0
258,2023,AOP Poiré Domfront,🥈 Argent,Pacory,Pacory Le Doyen 2022,1582,Active,https://www.pacory.eu/,https://www.facebook.com/PacoryFermedesGrimaux,https://www.instagram.com/pacoryfermedesgrimaux,https://maps.google.com/?cid=15821520734729613945,,https://untappd.com/brewery/32360,48.5314059,-0.795102,0
259,2023,Poiré,🥇 Or,Famille Guesdon,Domaine de la Cave Normande Cuvée Tradition 2022,2697,Active,https://famille-guesdon.com/,https://www.facebook.com/profile.php?id=100057212210806,https://www.instagram.com/lacavenormandeguesdon/,https://maps.google.com/?cid=13182761816105385497,,https://untappd.com/w/guesdon-p-re-et-fils/343009,48.5746579,-0.7975042,0
260,2023,Poiré,🥇 Or,Breton Michel,Bio 2022,3309,Active,https://www.cidre-bretonmichel.com/,,,https://maps.google.com/?cid=12939236238538332078,,https://untappd.com/w/breton-michel/222629,48.5669746,-0.3738003,0
261,2023,Poiré,🥇 Or,Ferme des Martellières,Ferme des Martellières Demi-sec 2021,3322,Active,,https://www.facebook.com/LesMartellieres.ProduitsCidricoles,,https://maps.google.com/?cid=13628777607608573968,,https://untappd.com/w/les-martellieres/291057,48.497685,-0.532571,0
262,2023,Poiré,🥈 Argent,La Cave de la Loterie,Cave de la Loterie Bio 2022,3316,Active,https://www.cavedelaloterie.fr/,https://www.facebook.com/cavedelaloterie,https://www.instagram.com/cave_de_la_loterie/,https://maps.google.com/?cid=14052572828101776269,https://www.tripadvisor.com/Attraction_Review-g672828-d12674111,https://untappd.com/w/cave-de-la-loterie/234216,48.8906343,-0.4710245,0
263,2023,Poiré,🥈 Argent,Ferme du Manoir du Val,Le Manoir du Val Poiré du Pays de la Risle Bio 2022,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
264,2023,Poiré,🥈 Argent,Les Vergers du Chouquet,Bio 2022,2901,Active,,,,https://maps.google.com/?cid=4633427283115041645,,https://untappd.com/w/les-vergers-du-chouquet/50301,48.884448,0.2503795,0
265,2023,Poiré,🥈 Argent,Ferme de la Vallée au Tanneur,Ferme de la Vallée au Tanneur Bio 2021,2160,Active,,https://www.facebook.com/valleeautanneur,,https://maps.google.com/?cid=1292218678865448801,,https://untappd.com/w/ferme-de-la-vallee-au-tanneur/102219,49.2084438,0.0436273,0
266,2023,Poiré,🥈 Argent,Famille Guesdon,Domaine de la Cave Normande 2022,2697,Active,https://famille-guesdon.com/,https://www.facebook.com/profile.php?id=100057212210806,https://www.instagram.com/lacavenormandeguesdon/,https://maps.google.com/?cid=13182761816105385497,,https://untappd.com/w/guesdon-p-re-et-fils/343009,48.5746579,-0.7975042,0
267,2023,Poiré,🥈 Argent,Cidrerie Dujardin,Dujardin 2022,1142,Active,http://www.cidres-dujardin.fr/,,,https://maps.google.com/?cid=10438887429258835490,,https://untappd.com/w/cidrerie-dujardin/20309,49.1198831,-0.721687,0
268,2023,Poiré,🥈 Argent,Ferme des Martellières,Ferme des Martellières Brut Bio 2022,3322,Active,,https://www.facebook.com/LesMartellieres.ProduitsCidricoles,,https://maps.google.com/?cid=13628777607608573968,,https://untappd.com/w/les-martellieres/291057,48.497685,-0.532571,0
269,2024,AOP Cidre Cotentin,🥇 Or,Cidre Lemasson,Lemasson extra-brut Bio 2022,2691,Active,https://www.cidre-lemasson.fr/,https://www.facebook.com/cidrelemasson,https://www.instagram.com/cidrelemasson/,https://maps.google.com/?cid=7632467116285948880,https://www.tripadvisor.com/Attraction_Review-g12634286-d6538652,https://untappd.com/w/cidre-lemasson/247290,49.0708506,-1.2963565,0
270,2024,AOP Cidre Cotentin,🥇 Or,Groualle Frères,Groualle Frères Bio 2023,3367,Active,,https://www.facebook.com/GROUALLEANTHONY,,,,,49.104686,-1.329224,0
271,2024,AOP Cidre Cotentin,🥈 Argent,Cidrerie Claids,Cidrerie Claids extra-brut 2023,3317,Active,https://www.cidrerieclaids.fr/,https://www.facebook.com/cidrerieclaids/,https://www.instagram.com/cidrerieclaids/,https://maps.google.com/?cid=16896075272570280949,,https://untappd.com/w/cidrerie-claids/541066,49.2339556,-1.4258585,0
272,2024,AOP Cidre Cotentin,🥈 Argent,Domaine de Rugueville,Domaine de Rugueville brut Bio 2023,3371,Active,https://domainederugueville.fr/,https://www.facebook.com/profile.php?id=100057855811467,,https://maps.google.com/?cid=8320768846860943756,https://www.tripadvisor.com/Attraction_Review-g616116-d12491816,https://untappd.com/w/domaine-de-rugueville/222398,49.3610839,-1.6742373,0
273,2024,AOP Cidre Pays d'Auge,🥇 Or,Ferme Cidricole Desvoye,Tradition Cambremer Bio 2023,2161,Active,https://www.cidre-calvados-desvoye.fr/,https://www.facebook.com/profile.php?id=100015340218972,https://www.instagram.com/calvados_desvoye/,https://maps.google.com/?cid=9466556986578009265,https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014,https://untappd.com/w/cidrerie-desvoye/264267,49.209316,0.008439,0
274,2024,AOP Cidre Pays d'Auge,🥇 Or,Zathinoé,Zathinoé Carte Noire Bio 2019,2702,Active,https://zathinoe.fr/,,,https://maps.google.com/?cid=2359582709656446462,,https://untappd.com/w/zathinoe/452758,49.0320526,0.0828382,0
275,2024,AOP Cidre Pays d'Auge,🥈 Argent,Ferme Cidricole Desvoye,Premières douces amères Bio 2023,2161,Active,https://www.cidre-calvados-desvoye.fr/,https://www.facebook.com/profile.php?id=100015340218972,https://www.instagram.com/calvados_desvoye/,https://maps.google.com/?cid=9466556986578009265,https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014,https://untappd.com/w/cidrerie-desvoye/264267,49.209316,0.008439,0
276,2024,AOP Cidre Pays d'Auge,🥈 Argent,Manoir de Grandouet,Manoir de Grandouet Cambremer Tradition Bio 2023,1376,Active,https://www.manoir-de-grandouet.fr/,https://www.facebook.com/grandval.fr/,https://www.instagram.com/manoirdegrandouet/,https://maps.google.com/?cid=1664850146101306839,https://www.tripadvisor.com/Attraction_Review-g672825-d6994534,https://untappd.com/brewery/18942,49.158588,0.066211,0
277,2024,AOP Cidre Pays d'Auge,🥈 Argent,Manoir de Grandouet,La Ferme du Bout du Chemin Bio 2023,1376,Active,https://www.manoir-de-grandouet.fr/,https://www.facebook.com/grandval.fr/,https://www.instagram.com/manoirdegrandouet/,https://maps.google.com/?cid=1664850146101306839,https://www.tripadvisor.com/Attraction_Review-g672825-d6994534,https://untappd.com/brewery/18942,49.158588,0.066211,0
278,2024,AOP Cidre Pays d'Auge,🥈 Argent,Zathinoé,Zathinoé Carte Noire Bio 2023,2702,Active,https://zathinoe.fr/,,,https://maps.google.com/?cid=2359582709656446462,,https://untappd.com/w/zathinoe/452758,49.0320526,0.0828382,0
279,2024,AOP Poiré Domfront,🥇 Or,Famille Guesdon,Ancestrale 2022,2697,Active,https://famille-guesdon.com/,https://www.facebook.com/profile.php?id=100057212210806,https://www.instagram.com/lacavenormandeguesdon/,https://maps.google.com/?cid=13182761816105385497,,https://untappd.com/w/guesdon-p-re-et-fils/343009,48.5746579,-0.7975042,0
280,2024,AOP Poiré Domfront,🥈 Argent,Famille Guesdon,Réserve méthode traditionnelle 2021,2697,Active,https://famille-guesdon.com/,https://www.facebook.com/profile.php?id=100057212210806,https://www.instagram.com/lacavenormandeguesdon/,https://maps.google.com/?cid=13182761816105385497,,https://untappd.com/w/guesdon-p-re-et-fils/343009,48.5746579,-0.7975042,0
281,2024,AOP Poiré Domfront,🥈 Argent,Pacory,Pacory Le Doyen 2023,1582,Active,https://www.pacory.eu/,https://www.facebook.com/PacoryFermedesGrimaux,https://www.instagram.com/pacoryfermedesgrimaux,https://maps.google.com/?cid=15821520734729613945,,https://untappd.com/brewery/32360,48.5314059,-0.795102,0
282,2024,AOP Poiré Domfront,🥈 Argent,Pacory,Pacory L'Idéal 2022,1582,Active,https://www.pacory.eu/,https://www.facebook.com/PacoryFermedesGrimaux,https://www.instagram.com/pacoryfermedesgrimaux,https://maps.google.com/?cid=15821520734729613945,,https://untappd.com/brewery/32360,48.5314059,-0.795102,0
283,2024,Cidre,🥇 Or,Ferme Cidricole Desvoye,Ancestral extra-brut Bio 2023,2161,Active,https://www.cidre-calvados-desvoye.fr/,https://www.facebook.com/profile.php?id=100015340218972,https://www.instagram.com/calvados_desvoye/,https://maps.google.com/?cid=9466556986578009265,https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014,https://untappd.com/w/cidrerie-desvoye/264267,49.209316,0.008439,0
284,2024,Cidre,🥇 Or,Ferme du Manoir du Val,Le Manoir du Val Cidre demi-sec du Pays de la Risle Bio 2023,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
285,2024,Cidre,🥇 Or,Ferme Marcotte,Clos du Bourg Bio 2023,3366,Active,http://marcotte.coop/,https://www.facebook.com/profile.php?id=100057365473102,,https://maps.google.com/?cid=15515441844251158681,,https://untappd.com/w/ferme-cooperative-marcotte/466175,49.6947533,1.490969,0
286,2024,Cidre,🥇 Or,Famille Guesdon,Tradition 2023,2697,Active,https://famille-guesdon.com/,https://www.facebook.com/profile.php?id=100057212210806,https://www.instagram.com/lacavenormandeguesdon/,https://maps.google.com/?cid=13182761816105385497,,https://untappd.com/w/guesdon-p-re-et-fils/343009,48.5746579,-0.7975042,0
287,2024,Cidre,🥇 Or,Cidrerie Michel Bréavoine,Michel Bréavoine doux 2023,1507,Active,https://www.breavoine.fr/,https://www.facebook.com/cidrebreavoine/,https://www.instagram.com/cidrebreavoine/,https://maps.google.com/?cid=13497264920337240271,,https://untappd.com/w/cidrerie-michel-breavoine/123090,49.300695,0.186955,0
288,2024,Cidre,🥇 Or,Ferme des Noës,Ferme des Noës Fruité 2022,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105,0
289,2024,Cidre,🥈 Argent,Cidrerie Claids,Cidrerie Claids demi-sec 2022,3317,Active,https://www.cidrerieclaids.fr/,https://www.facebook.com/cidrerieclaids/,https://www.instagram.com/cidrerieclaids/,https://maps.google.com/?cid=16896075272570280949,,https://untappd.com/w/cidrerie-claids/541066,49.2339556,-1.4258585,0
290,2024,Cidre,🥈 Argent,Le Costil Rouge,Le Costil Rouge demi-sec Bio 2023,3326,Active,,,,https://maps.google.com/?cid=813458325751135495,,https://untappd.com/w/didier-gilbert/324320,49.101073,-0.151407,0
291,2024,Cidre,🥈 Argent,Ferme du Manoir du Val,Les Fermes de Gally Bio 2023,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
292,2024,Cidre,🥈 Argent,Ferme du Manoir du Val,Le Manoir du Val Cidre doux du Pays de la Risle Bio 2023,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
293,2024,Cidre,🥈 Argent,Ferme Marcotte,Clos du Bourg Bio 2023,3366,Active,http://marcotte.coop/,https://www.facebook.com/profile.php?id=100057365473102,,https://maps.google.com/?cid=15515441844251158681,,https://untappd.com/w/ferme-cooperative-marcotte/466175,49.6947533,1.490969,0
294,2024,Cidre,🥈 Argent,Ferme de Cavelande,Ferme de Cavelande Bio 2021,2164,Active,https://www.fermedecavelande.fr/,,,https://maps.google.com/?cid=949032948010559518,,https://untappd.com/w/ferme-de-cavelande/465256,49.2339514,0.0084808,0
295,2024,Cidre,🥈 Argent,Le Chai de la Baie,Le Chai de la Baie Summer cider Bio 2023,3368,Active,,https://www.facebook.com/jacques.daunay50/,,https://maps.google.com/?cid=12654181407242940379,,https://untappd.com/w/le-chai-de-la-baie/471739,48.7402045,-1.4296969,0
296,2024,Cidre,🥈 Argent,Manoir d'Apreval,Manoir d'Apreval L'Enchanteur Bio 2023,1377,Active,https://www.apreval.com/,https://www.facebook.com/manoirdapreval/,https://www.instagram.com/manoirdapreval/,https://maps.google.com/?cid=10807770520098333687,https://www.tripadvisor.com/Attraction_Review-g2205406-d9715014,https://untappd.com/w/manoir-d-apreval/228726,49.4063622,0.1751606,0
297,2024,Cidre,🥈 Argent,Ferme de la Sapinière,Le Verger du Littoral Bio 2022,1913,Active,https://www.producteur-cidre.com/,https://www.facebook.com/fermedelasapiniere/,,https://maps.google.com/?cid=13033032790677741913,https://www.tripadvisor.com/Attraction_Review-g1462420-d4961506,https://untappd.com/w/ferme-de-la-sapini-re/124296,49.3561555,-0.8754963,0
298,2024,Cidre,🥈 Argent,Ferme des Noës,Ferme des Noës Fruité 2023,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105,0
299,2024,Cidre,🥈 Argent,Domaine de la Galotière,La Galotière brut Bio 2023,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481,0
300,2024,Cidre,🥈 Argent,Ferme des Martellières,Les Martellières demi-sec Bio 2023,3322,Active,,https://www.facebook.com/LesMartellieres.ProduitsCidricoles,,https://maps.google.com/?cid=13628777607608573968,,https://untappd.com/w/les-martellieres/291057,48.497685,-0.532571,0
301,2024,Cidre,🥈 Argent,Cidrerie Godefroy,Cidrerie Godefroy Cuvée Louise demi-sec 2023,1577,Active,https://www.ecomuseeducidre.fr/,,,https://maps.google.com/?cid=5707167707581907830,https://www.tripadvisor.com/Attraction_Review-g1572450-d3428587,https://untappd.com/w/vincent-et-marieclaire-godefroy/207560,49.6562671,0.378119,0
302,2024,Cidre de glace,🥇 Or,Les Vergers du Quesnay,Les Vergers du Quesnay Bio 2022,3370,Active,https://www.lesvergersduquesnay.fr/,https://www.facebook.com/profile.php?id=100058435991351,https://www.instagram.com/les_vergers_du_quesnay/,https://maps.google.com/?cid=15904214834922492181,,https://untappd.com/w/les-vergers-du-quesnay/228234,49.5329228,1.0095949,0
303,2024,Cidre de glace,🥇 Or,Domaine des Hauts-Vents,Domaine des Hauts Vents 2023,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953,0
304,2024,Cidre de glace,🥈 Argent,Domaine de la Galotière,La Galotière Bio 2022,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481,0
305,2024,Cidre du Pays de Caux,🥇 Or,Le P'tit Clos Normand,Le P'tit Clos Normand brut Bio 2023,3369,Active,https://www.boeuf-cidre.com/,https://www.facebook.com/francoisxavier.craquelin/,,https://maps.google.com/?cid=13679042805577864069,,,49.523258,0.636541,0
306,2024,Cidre du Pays de Caux,🥈 Argent,Les Normandises du Pradon,Domaine du Pradon brut 2022,3308,Active,http://lesnormandisesdupradon.com/,https://www.facebook.com/lesnormandisesdupradon/,https://www.instagram.com/lesnormandisesdupradon/,https://maps.google.com/?cid=5034289693754776537,,https://untappd.com/w/ferme-du-pradon/228438,49.5159748,0.2338077,0
307,2024,Cidre rosé,🥇 Or,Domaine Duclos Fougeray,Denise L'Amoureuse 2020,1178,Active,https://www.duclosfougeray.com/,https://www.facebook.com/domaine.duclosfougeray,https://www.instagram.com/domaine_duclos_fougeray/,https://maps.google.com/?cid=12398185041013701779,,https://untappd.com/brewery/103532,49.6100938,1.664631,0
308,2024,Cidre rosé,🥈 Argent,Les Vergers de Ducy,Les Vergers de Ducy 2023,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
309,2024,Cidre rosé,🥈 Argent,Cidrerie Dujardin,Dujardin rosé 2023,1142,Active,http://www.cidres-dujardin.fr/,,,https://maps.google.com/?cid=10438887429258835490,,https://untappd.com/w/cidrerie-dujardin/20309,49.1198831,-0.721687,0
310,2024,Cidre rosé,🥈 Argent,Le Pressoir d'Or,Le Pressoir d'Or 2023,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943,0
311,2024,Cidre tranquille,🥈 Argent,Le Pressoir d'Or,Le Pressoir d'Or L'Adoré 2023,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943,0
312,2024,IGP Cidre de Normandie,🥇 Or,Les Vergers de Ducy,La Flaguerie demi-sec Bio 2023,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
313,2024,IGP Cidre de Normandie,🥈 Argent,Manoir de Durcet,Manoir de Durcet doux 2023,2487,Active,https://www.breton-manoirdedurcet.fr/,https://www.facebook.com/manoirdedurcet/,https://www.instagram.com/manoirdedurcetgaec/,https://maps.google.com/?cid=3868969713989886200,,https://untappd.com/w/manoir-de-durcet/399555,48.5593722,-0.3313091,0
314,2024,IGP Cidre de Normandie,🥈 Argent,Le Pressoir d'Or,Le Pressoir d'Or Bio 2023,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943,0
315,2024,IGP Cidre de Normandie,🥈 Argent,Le Pressoir d'Or,Le Pressoir d'Or brut Bio 2023,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943,0
316,2024,IGP Cidre de Normandie,🥈 Argent,Domaine Duclos Fougeray,Denise La Brute Bio 2020,1178,Active,https://www.duclosfougeray.com/,https://www.facebook.com/domaine.duclosfougeray,https://www.instagram.com/domaine_duclos_fougeray/,https://maps.google.com/?cid=12398185041013701779,,https://untappd.com/brewery/103532,49.6100938,1.664631,0
317,2024,IGP Cidre de Normandie pasteurisé,🥇 Or,Cidre Viard-Bayeux,Bayeux Cuvée signature doux 2023,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301,0
318,2024,IGP Cidre de Normandie pasteurisé,🥇 Or,Cidre Écusson,Ecusson doux Bio 2023,1143,Active,https://www.cidre-ecusson.com/,https://www.facebook.com/CidreEcusson/,https://www.instagram.com/cidreecusson/,https://maps.google.com/?cid=16717845515481593007,,https://untappd.com/w/cidres-ecusson/15641,49.0130825,0.1532477,0
319,2024,IGP Cidre de Normandie pasteurisé,🥈 Argent,Cidre Viard-Bayeux,La Pomme d'Aure doux 2023,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301,0
320,2024,IGP Cidre de Normandie pasteurisé,🥈 Argent,Cidre Viard-Bayeux,Bayeux Cuvée signature brut 2023,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301,0
321,2024,Poiré,🥇 Or,Ferme Cidricole Desvoye,Les Marnières Bio 2022,2161,Active,https://www.cidre-calvados-desvoye.fr/,https://www.facebook.com/profile.php?id=100015340218972,https://www.instagram.com/calvados_desvoye/,https://maps.google.com/?cid=9466556986578009265,https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014,https://untappd.com/w/cidrerie-desvoye/264267,49.209316,0.008439,0
322,2024,Poiré,🥇 Or,Le Perrey Picot,Bio 2023,2903,Active,,https://www.facebook.com/profile.php?id=100060685033668,,https://maps.google.com/?cid=6767746835247128514,,https://untappd.com/w/le-perrey-picot-didier-gautard/371620,48.9387874,0.1614298,0
323,2024,Poiré,🥇 Or,Domaine Olivier,Domaine Olivier Bio 2022,3372,Active,https://www.ledomaineolivier.com/,,,https://maps.google.com/?cid=12832839833696798380,,https://untappd.com/w/domaine-olivier/337350,48.6498485,-0.5338754,0
324,2024,Poiré,🥈 Argent,Les Vergers de Ducy,La Flaguerie Bio 2022,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
325,2024,Poiré,🥈 Argent,Pacory,Pacory Vif et pétillant 2023,1582,Active,https://www.pacory.eu/,https://www.facebook.com/PacoryFermedesGrimaux,https://www.instagram.com/pacoryfermedesgrimaux,https://maps.google.com/?cid=15821520734729613945,,https://untappd.com/brewery/32360,48.5314059,-0.795102,0
326,2024,Poiré,🥈 Argent,Breton Michel,Bio 2023,3309,Active,https://www.cidre-bretonmichel.com/,,,https://maps.google.com/?cid=12939236238538332078,,https://untappd.com/w/breton-michel/222629,48.5669746,-0.3738003,0
327,2024,Poiré,🥈 Argent,Domaine des Hauts-Vents,Domaine des Hauts Vents 2023,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953,0
