ID,Year,Category,Award,Medalist_Original,Product,Points,Country,WID,Medalist
674,2023,Still,🥈 Silver,Die Mostbarone,Gourmetmost Preh,101.5,Austria,1548,Seppelbauer
675,2023,Still,🥈 Silver,Kelterei Nagel,Apfelwein,101.5,Germany,3061,Kelterei Nagel
676,2023,Still,🥈 Silver,Pomologik,Signe Tillisch,101,Sweden,2397,Pomologik
677,2023,Still,🥈 Silver,Kühbrein,KühbreinMost Schafnase,99.5,Austria,2396,Kühbrein Most
678,2023,Still,🥈 Silver,Bereziartua,Bereziartua Edición Gourmet,99.5,Spain,1168,Bereziartua
679,2023,Still,🥈 Silver,Kühbrein,KühbreinMost Champagner Renette,99.5,Austria,2396,Kühbrein Most
680,2023,Still,🥈 Silver,Valle Ballina y Fernandez,Sidra El Gaitero Natural,96.5,Spain,1314,Sidra El Gaitero
681,2023,Still,🥉 Honor,Abuls,Kerr Single Variety,96,Latvia,2361,Abuls
682,2023,Still,🥉 Honor,Kelterei Nöll,Sortenreiner Apfeltischwein Cox Orange,94.5,Germany,1228,Kelterei Nöll
683,2023,Still,🥉 Honor,Bereziartua,Sidra Bereziartua,92,Spain,1168,Bereziartua
684,2023,Still,🥉 Honor,Hardanger Saft og Siderfabrikk,Hardangersider Tørr,92,Norway,3010,Hardanger Saft og Siderfabrikk
685,2023,Still,🥉 Honor,Obstbau & Kelterei Schmitt,Viez von der Saar,90.5,Germany,2710,Obstbau & Kelterei Schmitt
686,2023,Still,🥉 Honor,Die Mostbarone,Gourmetmost Brous,88.5,Austria,1548,Seppelbauer
687,2023,Still,🥉 Honor,Kelterei Possmann,Frau Rauscher Naturtrüber Äpfelwein,88.5,Germany,1146,Kelterei Possmann
688,2023,Still,🥉 Honor,Haußler Hinterespig,Hohenloher Moschd Der Fruchtige,88,Germany,3053,Haußler Hinterespig
689,2023,Still,🥉 Honor,Bereziartua,Bereziartua Eco,87.5,Spain,1168,Bereziartua
690,2023,Still,🥉 Honor,Die Mostbarone,Gourmetmost Exibatur,86.5,Austria,1548,Seppelbauer
691,2023,Still,🥉 Honor,Kelterei Herberth,Herberth Braeburn,86.5,Germany,1330,Kelterei Herberth
692,2023,Still,🥉 Honor,Gutshof Kraatz,Zwei Schwestern,86,Germany,2825,Gutshof Kraatz
693,2023,Still,🥉 Honor,Sidra Somarroza,Capricho de Somarroza,85.5,Spain,1921,Sidra Somarroza
694,2023,Still,🥉 Honor,Birkenhof Hofheim,Taunus Cidre,83.5,Germany,3054,Birkenhof Hofheim
695,2023,Sparkling,🏆 Best of Category,Natur und Mohr,Obstschäumle Weinbirnen-Secco,118.5,Germany,3058,Natur und Mohr
696,2023,Sparkling,🥇 Gold,Sommerbauer Edelmost,Sommerbauer Edelmost Apfelschaumwein,117,Austria,3063,Sommerbauer Edelmost
697,2023,Sparkling,🥇 Gold,Rosecker Streuobst,Rosecker Perry Pear-Cider,116,Germany,3064,Rosecker Streuobst
698,2023,Sparkling,🥇 Gold,Ebbelboi,Ebbelboi Cider Original,115.5,Germany,2804,Ebbelboi
699,2023,Sparkling,🥇 Gold,Guillaume & Co,Sweet Simplon,115,Switzerland,3065,Guillaume & Co
700,2023,Sparkling,🥇 Gold,Nerø Frukt og Sider,Vill & Villig,114.5,Norway,2606,Nerø Frukt og Sider
701,2023,Sparkling,🥇 Gold,Rosecker Streuobst,Rosecker Cloudy Cider,114.5,Germany,3064,Rosecker Streuobst
702,2023,Sparkling,🥇 Gold,Quinta da Moscadinha,Quinta da Moscadinha Sparkling Aged Cider,114.5,Portugal,3031,Quinta da Moscadinha
703,2023,Sparkling,🥇 Gold,Valle Ballina y Fernandez,Gaitero Spanish Cider 100% Apple,114,Spain,1314,Sidra El Gaitero
704,2023,Sparkling,🥇 Gold,Cidrerie du Pays d'Auray,Cidre Fermier,113,France,2543,Cidrerie du Pays d'Auray
705,2023,Sparkling,🥇 Gold,Odelsgut,Odelsgut,113,Norway,3022,Odelsgut
706,2023,Sparkling,🥇 Gold,VOG Products,Alpl,112,Italy,3066,VOG Products
707,2023,Sparkling,🥇 Gold,Sabiles Sidrs,Gardener's Craft Cider Pear & Apple,111.5,Latvia,2364,Sabiles Sidrs
708,2023,Sparkling,🥇 Gold,Stahringer Streuobstmosterei,Brisanti Blau,111.5,Germany,3030,Stahringer Streuobstmosterei
709,2023,Sparkling,🥇 Gold,Cider Sekt,Cider Talk Semi Sweet,111,Czechia,2745,Cider Sekt
710,2023,Sparkling,🥇 Gold,Die Mostbarone,Baroncider Birne,111,Austria,1548,Seppelbauer
711,2023,Sparkling,🥇 Gold,Valle Ballina y Fernandez,Sidra El Gaitero Black Label,110.5,Spain,1314,Sidra El Gaitero
712,2023,Sparkling,🥇 Gold,Kelterei Possmann,Possmann 1881,110,Germany,1146,Kelterei Possmann
713,2023,Sparkling,🥇 Gold,Cider Sekt,Cider Talk Bitter Sweet,109.5,Czechia,2745,Cider Sekt
714,2023,Sparkling,🥇 Gold,Cidrerie Michel Jodoin,Boire la vie en Rose Brut,109.5,Canada,749,Cidrerie Michel Jodoin
715,2023,Sparkling,🥇 Gold,Moststub'n Binderberg,Birnencider,109.5,Austria,3059,Moststub'n Binderberg
716,2023,Sparkling,🥇 Gold,Egge Gård,Egge Gård Liersider,109,Norway,1663,Egge Gård
717,2023,Sparkling,🥈 Silver,Sidra Somarroza,Rubí de Somarroza,108,Spain,1921,Sidra Somarroza
718,2023,Sparkling,🥈 Silver,Appleblood Cider,Stayman Winesap 2022,106.5,Italy,3028,Appleblood Cider
719,2023,Sparkling,🥈 Silver,Ramborn Cider Co.,Ramborn Garden Quince,106.5,Luxembourg,2698,Ramborn Cider Co.
720,2023,Sparkling,🥈 Silver,Gutshof Kraatz,Birnensecco,106,Germany,2825,Gutshof Kraatz
721,2023,Sparkling,🥈 Silver,Hardanger Saft og Siderfabrikk,Hardanger Sider Med Hylleblom,105.5,Norway,3010,Hardanger Saft og Siderfabrikk
722,2023,Sparkling,🥈 Silver,Cidrerie Milton,Honeycrisp Sour,105,Canada,750,Cidrerie Milton
723,2023,Sparkling,🥈 Silver,Valle Ballina y Fernandez,Pomarina Brut,104.5,Spain,1314,Sidra El Gaitero
724,2023,Sparkling,🥈 Silver,Bugarden,Minerva,104.5,Norway,3004,Bugarden
725,2023,Sparkling,🥈 Silver,Pomologik,Cidre Nouveau,104.5,Sweden,2397,Pomologik
726,2023,Sparkling,🥈 Silver,Knapps Cider,Knapps Original Cider,104,Germany,3067,Knapps Cider
727,2023,Sparkling,🥈 Silver,Odelsgut,Odelsgut,103.5,Norway,3022,Odelsgut
728,2023,Sparkling,🥈 Silver,Ciderhuset Balholm,Vestr,103.5,Norway,1534,Ciderhuset Balholm
729,2023,Sparkling,🥈 Silver,Obstkelterei van Nahmen,van Nahmen Apfel-Cidre 4%,103,Germany,3055,Obstkelterei van Nahmen
730,2023,Sparkling,🥈 Silver,Petritegi,Aparduna Reserva,102.5,Spain,1171,Petritegi
731,2023,Sparkling,🥈 Silver,Pomologik,Ice Ice Baby,102,Sweden,2397,Pomologik
732,2023,Sparkling,🥈 Silver,Brennerei Bühler,Apfelcider,101,Germany,3068,Brennerei Bühler
733,2023,Sparkling,🥈 Silver,Valle Ballina y Fernandez,Sidra El Gaitero Extra,100.5,Spain,1314,Sidra El Gaitero
734,2023,Sparkling,🥈 Silver,Meichle Obst- und Weinbau,Apfelperle Cidre,100.5,Germany,3056,Meichle Obst- und Weinbau
735,2023,Sparkling,🥈 Silver,Die Mostbarone,Baroncider Apfel,100.5,Austria,1548,Seppelbauer
736,2023,Sparkling,🥈 Silver,Pomologik,Cider State of Mind,100,Sweden,2397,Pomologik
737,2023,Sparkling,🥈 Silver,Boller Fruchtsäfte,Boller Friedrich Apfel-Cider,100,Germany,3050,Boller Fruchtsäfte
738,2023,Sparkling,🥈 Silver,Sidra Somarroza,Sidra Espumosa Dulce Somarroza,99.5,Spain,1921,Sidra Somarroza
739,2023,Sparkling,🥈 Silver,Sandalen Gård,Knedrepar,98.5,Norway,3032,Sandalen Gård
740,2023,Sparkling,🥈 Silver,Ramborn Cider Co.,Ramborn Organic Cider,97.5,Luxembourg,2698,Ramborn Cider Co.
741,2023,Sparkling,🥈 Silver,Brinkhall Sparkling,Brinkhall Prestige,97.5,Finland,1917,Brinkhall Sparkling
742,2023,Sparkling,🥈 Silver,OmCider,Einar Sin,97.5,Norway,2753,OmCider
743,2023,Sparkling,🥈 Silver,Valle Ballina y Fernandez,Sidra Valle Ballina y Fernandez,96.5,Spain,1314,Sidra El Gaitero
744,2023,Sparkling,🥈 Silver,Hardanger Saft og Siderfabrikk,Hardangersider Dronning,96.5,Norway,3010,Hardanger Saft og Siderfabrikk
745,2023,Sparkling,🥉 Honor,Cidrerie Milton,CID Rosé,96.5,Canada,750,Cidrerie Milton
746,2023,Sparkling,🥉 Honor,Brinkhall Sparkling,Raike-Eppulainen,95,Finland,1917,Brinkhall Sparkling
747,2023,Sparkling,🥉 Honor,Cold Hand Winery,Malus Domestica,94.5,Denmark,1986,Cold Hand Winery
748,2023,Sparkling,🥉 Honor,Malner,Auster,94.5,Slovenia,2078,Malner
749,2023,Sparkling,🥉 Honor,Cidrerie du Pays d'Auray,Cidre Brut,94,France,2543,Cidrerie du Pays d'Auray
750,2023,Sparkling,🥉 Honor,Haußler Hinterespig,Secco Apfel Quitte,93.5,Germany,3053,Haußler Hinterespig
751,2023,Sparkling,🥉 Honor,Cold Hand Winery,Vinter-an Outcider,93,Denmark,1986,Cold Hand Winery
752,2023,Sparkling,🥉 Honor,Kühbrein,Kühbrein Red Love Secco,92,Austria,2396,Kühbrein Most
753,2023,Sparkling,🥉 Honor,Valle Ballina y Fernandez,Spring Cider Apple,92,Spain,1314,Sidra El Gaitero
754,2023,Sparkling,🥉 Honor,Cidrerie Milton,Rubinette,90,Canada,750,Cidrerie Milton
755,2023,Sparkling,🥉 Honor,Bugarden,Ramona,89.5,Norway,3004,Bugarden
756,2023,Sparkling,🥉 Honor,Pomologik,Cidre Brut,89,Sweden,2397,Pomologik
757,2023,Sparkling,🥉 Honor,Pomologik,Sand,89,Sweden,2397,Pomologik
758,2023,Sparkling,🥉 Honor,Cidrerie du Pays d'Auray,Cidre ExtraBrut,88,France,2543,Cidrerie du Pays d'Auray
759,2023,Sparkling,🥉 Honor,Pomologik,Natur Kultur,87.5,Sweden,2397,Pomologik
760,2023,Sparkling,🥉 Honor,La Maison Ferré,Eden,87.5,France,2551,La Maison Ferré
761,2023,Sparkling,🥉 Honor,Obst- & Weingut Brüggenwirth,Orchard Apfelgold Cider,87,Germany,2828,Obst- & Weingut Brüggenwirth
762,2023,Sparkling,🥉 Honor,Quinta da Moscadinha,Quinta da Moscadinha Sparkling Natural Cider,86,Portugal,3031,Quinta da Moscadinha
763,2023,Sparkling,🥉 Honor,Valle Ballina y Fernandez,Sidra El Gaitero Rosé,85.5,Spain,1314,Sidra El Gaitero
764,2023,Sparkling,🥉 Honor,Nordappel,Handlese Grünspecht,84,Germany,2803,Nordappel
765,2023,Sparkling,🥉 Honor,Haußler Hinterespig,Secco Apfel,82.5,Germany,3053,Haußler Hinterespig
766,2023,Sparkling,🥉 Honor,Ottercider,The Irresistible Otter,82.5,Belgium,2749,Ottercider
767,2023,Sparkling,🥉 Honor,Appleblood Cider,Rosa 2022,82.5,Italy,3028,Appleblood Cider
768,2023,Sparkling,🥉 Honor,Weidmann & Groh,Kult Cider,81,Germany,1343,Weidmann & Groh
769,2023,Sparkling,🥉 Honor,Bugarden,Merak,81,Norway,3004,Bugarden
770,2023,Mixed & Flavoured,🏆 Best of Category,Sidra Somarroza,Biter Bio Somarroza,113.5,Spain,1921,Sidra Somarroza
771,2023,Mixed & Flavoured,🥇 Gold,Sidra Somarroza,La Sidruca con Limón,109,Spain,1921,Sidra Somarroza
772,2023,Mixed & Flavoured,🥈 Silver,Ciderhuset Balholm,Rha,108,Norway,1534,Ciderhuset Balholm
773,2023,Mixed & Flavoured,🥈 Silver,Stahringer Streuobstmosterei,Brisanti Holler,104,Germany,3030,Stahringer Streuobstmosterei
774,2023,Mixed & Flavoured,🥈 Silver,OmCider,Fevoll,103.5,Norway,2753,OmCider
775,2023,Mixed & Flavoured,🥈 Silver,Sandalen Gård,Xntrisk,102.5,Norway,3032,Sandalen Gård
776,2023,Mixed & Flavoured,🥈 Silver,Apal Sideri,Svaggen,102.5,Norway,3002,Apal Sideri
777,2023,Mixed & Flavoured,🥈 Silver,Natur und Mohr,Obstschäumle Apfel-Holunder,102.5,Germany,3058,Natur und Mohr
778,2023,Mixed & Flavoured,🥈 Silver,Betzi Cidergeil,Betzi Cidergeil Hopf,102,Germany,2976,Betzi Cidergeil
779,2023,Mixed & Flavoured,🥈 Silver,Pomolo Obstweine,Apfel Quitte Secco,102,Germany,1336,Pomolo Obstweine
780,2023,Mixed & Flavoured,🥈 Silver,Lien Gård,Livlig Eplesider Eple & Stikkelsbær 2021,101,Norway,3017,Lien Gård
781,2023,Mixed & Flavoured,🥈 Silver,Pomologik,Replicant,100.5,Sweden,2397,Pomologik
782,2023,Mixed & Flavoured,🥈 Silver,Cidrerie Milton,Hollyhop,100.5,Canada,750,Cidrerie Milton
783,2023,Mixed & Flavoured,🥈 Silver,Ciderhuset Balholm,Bjor,100.5,Norway,1534,Ciderhuset Balholm
784,2023,Mixed & Flavoured,🥈 Silver,Pomolo Obstweine,Apfel Mispel Secco,99.5,Germany,1336,Pomolo Obstweine
785,2023,Mixed & Flavoured,🥈 Silver,Lepola Drinks,Lepola Happy Apple Cider,98.5,Finland,3015,Lepola Drinks
786,2023,Mixed & Flavoured,🥉 Honor,Lien Gård,Livlig Eplesider Eple & Solbær 2021,96,Norway,3017,Lien Gård
787,2023,Mixed & Flavoured,🥉 Honor,Kelterei Possmann,Cider Rosé,93.5,Germany,1146,Kelterei Possmann
788,2023,Mixed & Flavoured,🥉 Honor,Ebbelboi,Ebbelboi Cider Hopfen,92.5,Germany,2804,Ebbelboi
789,2023,Mixed & Flavoured,🥉 Honor,Kystin,Sarrasin,88,France,1618,Kystin
790,2023,Mixed & Flavoured,🥉 Honor,Moststub'n Binderberg,Craft-Cider,87.5,Austria,3059,Moststub'n Binderberg
791,2023,Mixed & Flavoured,🥉 Honor,Ramborn Cider Co.,Ramborn Pink Cider,85.5,Luxembourg,2698,Ramborn Cider Co.
792,2023,Non-Alcoholic,🏆 Best of Category,Obstparadies Staufen,Paradies-Prickler Apfel-Mostbirne-Eberesche,112.5,Germany,3170,Obstparadies Staufen
793,2023,Non-Alcoholic,🥇 Gold,Pomolo Obstweine,Apfel Quitte Secco Ohne Alkohol,109.5,Germany,1336,Pomolo Obstweine
794,2023,Non-Alcoholic,🥈 Silver,Obstkelterei van Nahmen,van Nahmen Frucht-Secco Apfel-Quitte,104,Germany,3055,Obstkelterei van Nahmen
795,2023,Non-Alcoholic,🥈 Silver,Obstparadies Staufen,Paradies-Prickler Apfel-Rosenblüte,98.5,Germany,3170,Obstparadies Staufen
796,2023,Non-Alcoholic,🥈 Silver,Meichle Obst- und Weinbau,Apfelperle Alkoholfrei,97.5,Germany,3056,Meichle Obst- und Weinbau
797,2023,Non-Alcoholic,🥈 Silver,Krenzers Rhön,30 Alte Apfelsorten,97,Germany,1332,Krenzers Rhön
798,2023,Non-Alcoholic,🥉 Honor,Obstkelterei van Nahmen,van Nahmen Frucht-Secco Apfel-Heidelbeere-Kirsche,93.5,Germany,3055,Obstkelterei van Nahmen
799,2023,Non-Alcoholic,🥉 Honor,Pomologik,Hopple,85.5,Sweden,2397,Pomologik
800,2023,Dessert & Fortified,🏆 Best of Category,Cidrerie Milton,Le Glacé 2015,114.5,Canada,750,Cidrerie Milton
801,2023,Dessert & Fortified,🥇 Gold,Cold Hand Winery,Rancio - Sunburned Applewine,114,Denmark,1986,Cold Hand Winery
802,2023,Dessert & Fortified,🥈 Silver,Nerø Frukt og Sider,Nerø Issider,102.5,Norway,2606,Nerø Frukt og Sider
803,2023,Dessert & Fortified,🥈 Silver,Zapiain,Bizi-Goxo Ice Cider 2017,99.5,Spain,1172,Zapiain
804,2023,Dessert & Fortified,🥉 Honor,Brinkhall Sparkling,Kuura Ice 2018,94.5,Finland,1917,Brinkhall Sparkling
805,2023,Dessert & Fortified,🥉 Honor,Mosterei Seiz,Apfeldessertwein Manzano,94,Germany,3057,Mosterei Seiz
806,2023,Dessert & Fortified,🥉 Honor,Hardanger Saft og Siderfabrikk,Issider,92,Norway,3010,Hardanger Saft og Siderfabrikk
807,2023,Dessert & Fortified,🥉 Honor,Valle Ballina y Fernandez,1898 Ice Cider,91,Spain,1314,Sidra El Gaitero
808,2023,Dessert & Fortified,🥉 Honor,Krenzers Rhön,Klassik Halbtrocken,86.5,Germany,1332,Krenzers Rhön
809,2023,Dessert & Fortified,🥉 Honor,Egge Gård,Egge Gård Iseple,86,Norway,1663,Egge Gård
810,2023,Spirit,🏆 Best of Category,Stahringer Streuobstmosterei,Birnoh,118,Germany,3030,Stahringer Streuobstmosterei
811,2023,Spirit,🥇 Gold,EBD Group,Atla Reserve,116,Estonia,3169,EBD Group
812,2023,Spirit,🥇 Gold,Die Mostbarone,Prima Pira Birnenbrand,112,Austria,1548,Seppelbauer
813,2023,Spirit,🥈 Silver,Pomologik,Ingrid Marie XO,105,Sweden,2397,Pomologik
814,2023,Spirit,🥉 Honor,Hardanger Saft og Siderfabrikk,Hardanger Eplebrennevin Apal,92.5,Norway,3010,Hardanger Saft og Siderfabrikk
815,2023,Spirit,🥉 Honor,La Maison Ferré,La Réserve de Pierre,87.5,France,2551,La Maison Ferré
816,2024,Still,🏆 Best of Category,Weidmann & Groh,Speierling,115,Germany,1343,Weidmann & Groh
817,2024,Still,🥇 Gold,Kühbrein Most,Kühbrein Champagner Renette,113,Austria,2396,Kühbrein Most
818,2024,Still,🥇 Gold,Hofkellerei Lackner,Erbachhofer Weinapfel,112,Austria,3254,Hofkellerei Lackner
819,2024,Still,🥇 Gold,Kühbrein Most,Kühbrein Friedrich,111,Austria,2396,Kühbrein Most
820,2024,Still,🥇 Gold,Krenzers Rhön,Miss U,111,Germany,1332,Krenzers Rhön
821,2024,Still,🥇 Gold,Kelterei Herberth,Herberth Erbstück,110,Germany,1330,Kelterei Herberth
822,2024,Still,🥇 Gold,Weidmann & Groh,Boskop,110,Germany,1343,Weidmann & Groh
823,2024,Still,🥇 Gold,Zapiain,Euskal Sagardoa Premium 2022,110,Spain,1172,Zapiain
824,2024,Still,🥇 Gold,Kühbrein Most,Kühbrein Ilzer Rosenapfel,109,Austria,2396,Kühbrein Most
825,2024,Still,🥇 Gold,Mostschenke Brunner,"Apfelwein ""Red Love""",109,Austria,1556,Mostschenke Brunner
826,2024,Still,🥇 Gold,Isastegi,Sidra Natural Isastegi D.O.,109,Spain,1546,Isastegi
827,2024,Still,🥈 Silver,Mostgut Kuchlbauer,Kronprinz Rudolf Apfelmost,106,Austria,3253,Mostgut Kuchlbauer
828,2024,Still,🥈 Silver,Most Michl,Apfelmost Pinova,106,Austria,3256,Most Michl
829,2024,Still,🥈 Silver,Sidra Trabanco,Sidra Natural Trabanco Seleccion,104,Spain,1674,Sidra Trabanco
830,2024,Still,🥈 Silver,Mausser Most,Maschanzker,103,Austria,1558,Mausser Most
831,2024,Still,🥈 Silver,Kühbrein Most,Kühbrein Kronprinz Rudolf,102,Austria,2396,Kühbrein Most
832,2024,Still,🥈 Silver,Mausser Most,Schafnase,101,Austria,1558,Mausser Most
833,2024,Still,🥈 Silver,Sidra Somarroza,Sidra Natural Premium Somarroza,101,Spain,1921,Sidra Somarroza
834,2024,Still,🥈 Silver,Quinta da Moscadinha,Natural Aged Sider,101,Portugal,3031,Quinta da Moscadinha
835,2024,Still,🥈 Silver,Weidmann & Groh,Trierer Weinapfel,101,Germany,1343,Weidmann & Groh
836,2024,Still,🥈 Silver,Apfelweinkontor,Skylineschoppen,100,Germany,1325,Apfelweinkontor
837,2024,Still,🥈 Silver,Most Michl,NEXT Apfelwein,99,Austria,3256,Most Michl
838,2024,Still,🥈 Silver,Kottmann's Brennerei,"Wiesenobst Cider ""Mostbirnen-Gemisch""",99,Germany,3049,Kottmann's Brennerei
839,2024,Still,🥈 Silver,Pomologik,Signe Tillisch,99,Sweden,2397,Pomologik
840,2024,Still,🥈 Silver,Apfelweinkontor,Goldparmäne & Bohnapfel Cuvée,97,Germany,1325,Apfelweinkontor
841,2024,Still,🥈 Silver,Obstbau Ciampa,Apfelwein Mild,97,Germany,2801,Obstbau Ciampa
842,2024,Still,🥉 Honor,Apfelweinkontor,Hausschoppen,96,Germany,1325,Apfelweinkontor
843,2024,Still,🥉 Honor,Mausser Most,Champagner Renette,96,Austria,1558,Mausser Most
844,2024,Still,🥉 Honor,Kottmann's Brennerei,Wiesenobst Cider Luikenapfel Birnengemisch,96,Germany,3049,Kottmann's Brennerei
845,2024,Still,🥉 Honor,Mostgut Kuchlbauer,Herrenapfel Apfelmost,94,Austria,3253,Mostgut Kuchlbauer
846,2024,Still,🥉 Honor,Sidra El Gaitero,Sidra El Gaitero Natural,94,Spain,1314,Sidra El Gaitero
847,2024,Still,🥉 Honor,Gutshof Kraatz,Vor dem Walde,93,Germany,2825,Gutshof Kraatz
848,2024,Still,🥉 Honor,Mostschenke Brunner,"Apfelwein ""Maschansker""",91,Austria,1556,Mostschenke Brunner
849,2024,Still,🥉 Honor,Mostschenke Brunner,"Apfelwein ""Ilzer Rosenapfel""",91,Austria,1556,Mostschenke Brunner
850,2024,Still,🥉 Honor,Graf Apfelwein,Graf Old Selection,91,Austria,3252,Graf Apfelwein
851,2024,Still,🥉 Honor,Roter Adam,Roter Adam Apfelwein Selection Pfalzmark,91,Germany,3263,Roter Adam
852,2024,Still,🥉 Honor,Bereziartua,Sidra Bereziartua,91,Spain,1168,Bereziartua
853,2024,Still,🥉 Honor,Mistérios da Quinta,aRRebITa Tangerina,90,Portugal,2603,Mistérios da Quinta
854,2024,Still,🥉 Honor,Mosterei Seiz,Apfel Gourmet,88,Germany,3057,Mosterei Seiz
855,2024,Still,🥉 Honor,Kelterei Kaes,Kaes Apfelwein,87,Germany,3271,Kelterei Kaes
856,2024,Still,🥉 Honor,Meladoro,Meladoro Apfelwein,87,Germany,3264,Meladoro
857,2024,Still,🥉 Honor,Kottmann's Brennerei,Wiesenobst Cider Luikenapfel Gelbmöstler Birne,86,Germany,3049,Kottmann's Brennerei
858,2024,Still,🥉 Honor,Sidra Trabanco,Alicia,83,Spain,1674,Sidra Trabanco
859,2024,Still,🥉 Honor,Mistérios da Quinta,aRRebITa Baga de Uveira,81,Portugal,2603,Mistérios da Quinta
860,2024,Sparkling,🏆 Best of Category,Pomologik,Virvelvind / Munklägret,120,Sweden,2397,Pomologik
861,2024,Sparkling,🥇 Gold,Kühbrein Most,Kühbrein Secco,119,Austria,2396,Kühbrein Most
862,2024,Sparkling,🥇 Gold,Böhm Ciderwerkstatt,Cider Hollenbach,118,Germany,2975,Böhm Ciderwerkstatt
863,2024,Sparkling,🥇 Gold,Cidrerie du Pays d'Auray,Cidre ExtraBrut,117,France,2543,Cidrerie du Pays d'Auray
864,2024,Sparkling,🥇 Gold,Ciderwerk,Seute Deern Bio Ciderwerk,115,Germany,3261,Ciderwerk
865,2024,Sparkling,🥇 Gold,Obst- und Gartenbauverein Fischbach,Rettershofer Cider,114,Germany,3272,Obst- und Gartenbauverein Fischbach
866,2024,Sparkling,🥇 Gold,Ebbelboi,Ebbelboi Fasscider,112,Germany,2804,Ebbelboi
867,2024,Sparkling,🥇 Gold,Pomologik,Aroma,112,Sweden,2397,Pomologik
868,2024,Sparkling,🥇 Gold,Sidra El Gaitero,Gaitero Spanish Cider 100% Apple,112,Spain,1314,Sidra El Gaitero
869,2024,Sparkling,🥇 Gold,Cidrerie Milton,CID Rosé,112,Canada,750,Cidrerie Milton
870,2024,Sparkling,🥇 Gold,Apfelundwein,Secco Winterapfel Hilde,112,Germany,3239,Apfelundwein
871,2024,Sparkling,🥇 Gold,Pomologik,Ice Ice Baby,111,Sweden,2397,Pomologik
872,2024,Sparkling,🥇 Gold,Mostschenke Brunner,"Apfelfrizzante ""Red Love""",111,Austria,1556,Mostschenke Brunner
873,2024,Sparkling,🥇 Gold,Sidra El Gaitero,Sidra Valle Ballina y Fernandez,111,Spain,1314,Sidra El Gaitero
874,2024,Sparkling,🥇 Gold,Obstkelterei van Nahmen,van Nahmen Apfel-Cidre 4% vol.,110,Germany,3055,Obstkelterei van Nahmen
875,2024,Sparkling,🥇 Gold,Gutshof Kraatz,Quittensecco,109,Germany,2825,Gutshof Kraatz
876,2024,Sparkling,🥇 Gold,Sandalen Gård,Lindisfarne/Sandalen Gård,109,Norway,3032,Sandalen Gård
877,2024,Sparkling,🥈 Silver,Hardanger Saft og Siderfabrikk,Hardangersider Dronning,106,Norway,3010,Hardanger Saft og Siderfabrikk
878,2024,Sparkling,🥈 Silver,Meichle Obst- und Weinbau,Apfelperle Cidre,106,Germany,3056,Meichle Obst- und Weinbau
879,2024,Sparkling,🥈 Silver,Natur und Mohr,OBSTcider,104,Germany,3058,Natur und Mohr
880,2024,Sparkling,🥈 Silver,Mausser Most,RedLove Frizzante,104,Austria,1558,Mausser Most
881,2024,Sparkling,🥈 Silver,Skarbø Gard,Skarbø Sider Arvegull,104,Norway,3034,Skarbø Gard
882,2024,Sparkling,🥈 Silver,Pomologik,Ingrid Marie,103,Sweden,2397,Pomologik
883,2024,Sparkling,🥈 Silver,Mostschenke Brunner,Brunhild Cider,103,Austria,1556,Mostschenke Brunner
884,2024,Sparkling,🥈 Silver,Der Stotz Hof,"Handcrafted Cider, Trocken",102,Germany,3265,Der Stotz Hof
885,2024,Sparkling,🥈 Silver,Cidrerie du Pays d'Auray,Cidre Brut,101,France,2543,Cidrerie du Pays d'Auray
886,2024,Sparkling,🥈 Silver,Alte Brennerei,L-2022-2 Birnen Secco,101,Germany,3270,Alte Brennerei
887,2024,Sparkling,🥈 Silver,VOG Products,ALPL - Golden Times,101,Italy,3066,VOG Products
888,2024,Sparkling,🥈 Silver,Sidra Trabanco,Lagar De Camin Clasica Dulce,101,Spain,1674,Sidra Trabanco
889,2024,Sparkling,🥈 Silver,Helleland Gard,Heldre Tausakjeldo,100,Norway,3269,Helleland Gard
890,2024,Sparkling,🥈 Silver,Quinta da Moscadinha,TN,100,Portugal,3031,Quinta da Moscadinha
891,2024,Sparkling,🥈 Silver,TraunSecco,Speckbirn 2021,100,Austria,3255,TraunSecco
892,2024,Sparkling,🥈 Silver,Quinta da Moscadinha,Sparkling Natural Cider,100,Portugal,3031,Quinta da Moscadinha
893,2024,Sparkling,🥈 Silver,TraunSecco,Bio Speckbirn 2022,100,Austria,3255,TraunSecco
894,2024,Sparkling,🥈 Silver,VOG Products,ALPL - Sunset Rosé,100,Italy,3066,VOG Products
895,2024,Sparkling,🥈 Silver,Obst Jacoby,Saarschleifenwasser,99,Germany,3268,Obst Jacoby
896,2024,Sparkling,🥈 Silver,Kelterei Possmann,Possmann 1881,98,Germany,1146,Kelterei Possmann
897,2024,Sparkling,🥈 Silver,Pomologik,Cider State of Mind,98,Sweden,2397,Pomologik
898,2024,Sparkling,🥈 Silver,TraunSecco,Flamboy Rose 2022,98,Austria,3255,TraunSecco
899,2024,Sparkling,🥈 Silver,Kelterei Kaes,Kaes Apfelsecco,98,Germany,3271,Kelterei Kaes
900,2024,Sparkling,🥈 Silver,Cidrerie du Pays d'Auray,Cidre Fermier,97,France,2543,Cidrerie du Pays d'Auray
901,2024,Sparkling,🥈 Silver,Egge Gård,Egge Gård Liersider,97,Norway,1663,Egge Gård
