ID,Year,ID2,WID,Medalist_Original,Class,Award,Medalist,Product,Score,Class #,BOC,Region_Original,Status,Region,Country,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
1269,2023,48,1918,Bradys Lookout Cider,New World Cider - Méthode Traditionnelle (Disgorged),🥈 Silver,Brady's Lookout Cider,Cuvee 13 - Cox Orange Pippin Blend,90,5,1,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
1270,2023,49,1918,Bradys Lookout Cider,New World Cider - Méthode Traditionnelle (Disgorged),🥈 Silver,Brady's Lookout Cider,Cuvee 14 - Legana Wild Cider,87,5,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
1271,2023,50,1918,Bradys Lookout Cider,New World Cider - Méthode Traditionnelle (Disgorged),🥈 Silver,Brady's Lookout Cider,Cuvee 12 - Heritage Blend,85.5,5,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
1272,2023,51,2874,Sunshine Coast Cider,New World Cider - Méthode Traditionnelle (Disgorged),🥈 Silver,Sunshine Coast Cider,Brut+ Cider Methode Traditionelle,85,5,0,Queensland,Active,Queensland,Australia,"<a href=""https://www.sunshinecoastcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/sunshinecoastcider/"">Facebook</a>","<a href=""https://www.instagram.com/sunshinecoastcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10163774916123498605"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g7815622-d21508891"">TripAdvisor</a>","<a href=""https://untappd.com/SunshineCoastCider"">Untappd</a>"
1273,2023,52,2869,Roleystone Brewing Co,New World Cider - Méthode Traditionnelle (Disgorged),🥉 Bronze,Roleystone Brewing Company,Le Pommier Brut,83.5,5,0,Western Australia,Active,Western Australia,Australia,"<a href=""https://www.roleystonebrewingco.com/"">Website</a>","<a href=""https://www.facebook.com/RoleystoneBrewingCo/"">Facebook</a>","<a href=""https://www.instagram.com/roleystonebrewingco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8363645666309319654"">Google</a>",,,"<a href=""https://untappd.com/RoleystoneBrewingCo"">Untappd</a>"
1274,2023,53,1918,Bradys Lookout Cider,New World Cider - Méthode Traditionnelle (Disgorged),🥉 Bronze,Brady's Lookout Cider,Cuvee 17,83,5,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
1275,2023,54,2701,Simple,Traditional Cider - Dry,🥇 Gold,Simple Cider,Wild Heritage Blend,94,6,1,Tasmania,Active,Tasmania,Australia,"<a href=""https://simplecider.com.au/"">Website</a>","<a href=""https://www.facebook.com/simplecider"">Facebook</a>","<a href=""https://www.instagram.com/simple.cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16786558994979050480"">Google</a>",,,"<a href=""https://untappd.com/w/simple-cider/259809"">Untappd</a>"
1276,2023,55,1186,Daylesford Cider,Traditional Cider - Dry,🥈 Silver,Daylesford Cider Company,Organic Brut,90,6,0,Victoria,Active,Victoria,Australia,"<a href=""https://daylesfordcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/DaylesfordCider"">Facebook</a>","<a href=""https://www.instagram.com/daylesfordcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3704200538482217988"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2533620-d4506486"">TripAdvisor</a>","<a href=""https://untappd.com/w/daylesford-cider-company/15899"">Untappd</a>"
1277,2023,56,1189,LOBO Cider,Traditional Cider - Dry,🥈 Silver,Lobo Cider,Be Wulf,86,6,0,South Australia,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
1278,2023,57,1189,LOBO Cider,Traditional Cider - Dry,🥈 Silver,Lobo Cider,Norma,85,6,0,South Australia,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
1279,2023,58,1432,Peckham's,Traditional Cider - Dry,🥈 Silver,Peckham's Cider,Reserve Dry,85,6,0,New Zealand,Active,Tasman,New Zealand,"<a href=""http://www.peckhams.co.nz/"">Website</a>",,,,,,"<a href=""https://untappd.com/brewery/23755"">Untappd</a>"
1280,2023,59,1442,Willie Smith's Tasmanian,Traditional Cider - Dry,🥉 Bronze,Willie Smith's,Pet Nat Apple Cider,84,6,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
1281,2023,60,1189,LOBO Cider,Traditional Cider - Dry,🥉 Bronze,Lobo Cider,Lenswulf,80.5,6,0,South Australia,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
1282,2023,61,2700,3 Sons Cider,Traditional Cider - Dry,🥉 Bronze,3 Sons Cider,Son Of Cranky,80,6,0,Australian Capital Territory,Active,Australian Capital Territory,Australia,"<a href=""http://www.3sonscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/3SonsCider/"">Facebook</a>","<a href=""https://www.instagram.com/3sonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16285596579467432961"">Google</a>",,,"<a href=""https://untappd.com/3sonscider"">Untappd</a>"
1283,2023,62,2859,Hart’s Farm,Traditional Cider - Dry,🥉 Bronze,Hart's Farm,Original Dry Cider,78.5,6,0,Victoria,Active,Victoria,Australia,"<a href=""https://www.hartsfarm.com.au/"">Website</a>","<a href=""https://www.facebook.com/Hartsfarm.morningtonpeninsula"">Facebook</a>","<a href=""https://www.instagram.com/hartsfarm"">Instagram</a>","<a href=""https://maps.google.com/?cid=10474103931088012940"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g552256-d2477464"">TripAdvisor</a>","<a href=""https://untappd.com/w/hart-s-farm/278622"">Untappd</a>"
1284,2023,63,1494,The Apple Thief,Traditional Cider - Dry,🥉 Bronze,The Apple Thief,Bulmers Norman,77.5,6,0,New South Wales,Active,New South Wales,Australia,"<a href=""https://theapplethief.com.au/"">Website</a>","<a href=""https://www.facebook.com/TheAppleThiefCiders/"">Facebook</a>","<a href=""https://www.instagram.com/theapplethiefciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4762631239680624675"">Google</a>",,,"<a href=""https://untappd.com/brewery/21796"">Untappd</a>"
1285,2023,64,2699,Plenty,Traditional Cider - Medium,🥇 Gold,Plenty Cider,2022 Cornucopia,93,7,1,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.plentycider.com.au/"">Website</a>","<a href=""https://www.facebook.com/plentycider/"">Facebook</a>","<a href=""https://www.instagram.com/plentycider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=108618394510087143"">Google</a>",,,"<a href=""https://untappd.com/w/plenty-cider/454183"">Untappd</a>"
1286,2023,65,1189,LOBO Cider,Traditional Cider - Medium,🥈 Silver,Lobo Cider,Trad,90,7,0,South Australia,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
1287,2023,66,1432,Peckham's,Traditional Cider - Medium,🥈 Silver,Peckham's Cider,Stoke Red,90,7,0,New Zealand,Active,Tasman,New Zealand,"<a href=""http://www.peckhams.co.nz/"">Website</a>",,,,,,"<a href=""https://untappd.com/brewery/23755"">Untappd</a>"
1288,2023,67,1141,Kerisac,Traditional Cider - Medium,🥈 Silver,Cidres Kerisac,Brut,88,7,0,France,Active,Pays de la Loire,France,"<a href=""https://kerisac.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerisac"">Facebook</a>","<a href=""https://www.instagram.com/cidreriekerisac/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14431639837198759734"">Google</a>",,,"<a href=""https://untappd.com/w/cidres-kerisac/12846"">Untappd</a>"
1289,2023,68,1494,The Apple Thief,Traditional Cider - Medium,🥈 Silver,The Apple Thief,Kingston Black,88,7,0,New South Wales,Active,New South Wales,Australia,"<a href=""https://theapplethief.com.au/"">Website</a>","<a href=""https://www.facebook.com/TheAppleThiefCiders/"">Facebook</a>","<a href=""https://www.instagram.com/theapplethiefciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4762631239680624675"">Google</a>",,,"<a href=""https://untappd.com/brewery/21796"">Untappd</a>"
1290,2023,69,1442,Willie Smith's Tasmanian,Traditional Cider - Medium,🥈 Silver,Willie Smith's,Yarlington Mill,86.5,7,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
1291,2023,70,2862,Kangaroo Island Ciders,Traditional Cider - Medium,🥈 Silver,Kangaroo Island Ciders,Colony Cove Vintage Cider,86,7,0,South Australia,Active,South Australia,Australia,"<a href=""https://www.kangarooislandciders.com.au/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=7120331639179318476"">Google</a>",,,"<a href=""https://untappd.com/w/kangaroo-island-ciders/62318"">Untappd</a>"
1292,2023,71,1502,Spreyton Cider Co,Traditional Cider - Medium,🥈 Silver,Spreyton Cider Co.,Kingston Black Cider,86,7,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
1293,2023,72,1186,Daylesford Cider,Traditional Cider - Medium,🥈 Silver,Daylesford Cider Company,Organic Kingston / Dabinett,85.5,7,0,Victoria,Active,Victoria,Australia,"<a href=""https://daylesfordcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/DaylesfordCider"">Facebook</a>","<a href=""https://www.instagram.com/daylesfordcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3704200538482217988"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2533620-d4506486"">TripAdvisor</a>","<a href=""https://untappd.com/w/daylesford-cider-company/15899"">Untappd</a>"
1294,2023,73,1442,Willie Smith's Tasmanian,Traditional Cider - Medium,🥉 Bronze,Willie Smith's,Senescence Apple Cider,84.5,7,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
1295,2023,74,1432,Peckham's,Traditional Cider - Medium,🥉 Bronze,Peckham's Cider,Farmhouse,84,7,0,New Zealand,Active,Tasman,New Zealand,"<a href=""http://www.peckhams.co.nz/"">Website</a>",,,,,,"<a href=""https://untappd.com/brewery/23755"">Untappd</a>"
1296,2023,75,1442,Willie Smith's Tasmanian,Traditional Cider - Medium,🥉 Bronze,Willie Smith's,Kingston Black,84,7,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
1297,2023,76,1494,The Apple Thief,Traditional Cider - Medium,🥉 Bronze,The Apple Thief,Orchard Blend,83.5,7,0,New South Wales,Active,New South Wales,Australia,"<a href=""https://theapplethief.com.au/"">Website</a>","<a href=""https://www.facebook.com/TheAppleThiefCiders/"">Facebook</a>","<a href=""https://www.instagram.com/theapplethiefciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4762631239680624675"">Google</a>",,,"<a href=""https://untappd.com/brewery/21796"">Untappd</a>"
1298,2023,77,1442,Willie Smith's Tasmanian,Traditional Cider - Medium,🥉 Bronze,Willie Smith's,Heritage Blend,83.5,7,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
1299,2023,78,1442,Willie Smith's Tasmanian,Traditional Cider - Medium,🥉 Bronze,Willie Smith's,Traditional Apple Cider,83,7,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
1300,2023,79,2842,Cider Infusion,Traditional Cider - Medium,🥉 Bronze,Cider Infusion,The Cape,82.5,7,0,Victoria,Active,Victoria,Australia,"<a href=""https://ciderinfusion.com/"">Website</a>","<a href=""https://www.facebook.com/ciderinfusion/"">Facebook</a>","<a href=""https://www.instagram.com/ciderinfusion/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/cider-infusion/534576"">Untappd</a>"
1301,2023,80,1502,Spreyton Cider Co,Traditional Cider - Medium,🥉 Bronze,Spreyton Cider Co.,Cidermakers Select - Four Orchards,79,7,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
1302,2023,81,1432,Peckham's,Traditional Cider - Medium,🥉 Bronze,Peckham's Cider,Knotted Kernel,77.5,7,0,New Zealand,Active,Tasman,New Zealand,"<a href=""http://www.peckhams.co.nz/"">Website</a>",,,,,,"<a href=""https://untappd.com/brewery/23755"">Untappd</a>"
1303,2023,82,1186,Daylesford Cider,Traditional Cider - Medium Sweet,🥈 Silver,Daylesford Cider Company,2023 Organic Kingston Black,90,8,1,Victoria,Active,Victoria,Australia,"<a href=""https://daylesfordcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/DaylesfordCider"">Facebook</a>","<a href=""https://www.instagram.com/daylesfordcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3704200538482217988"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2533620-d4506486"">TripAdvisor</a>","<a href=""https://untappd.com/w/daylesford-cider-company/15899"">Untappd</a>"
1304,2023,83,2839,Borrodell Estate,Traditional Cider - Medium Sweet,🥈 Silver,Borrodell Vineyard,The Last Laugh,85,8,0,New South Wales,Active,New South Wales,Australia,"<a href=""https://www.borrodell.com.au/"">Website</a>","<a href=""https://www.facebook.com/BorrodellVineyard/"">Facebook</a>","<a href=""https://www.instagram.com/borrodell_vineyard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9113164481963775697"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g255326-d4469466"">TripAdvisor</a>","<a href=""https://untappd.com/w/borrodell-vineyard/42488"">Untappd</a>"
1305,2023,84,2862,Kangaroo Island Ciders,Traditional Cider - Medium Sweet,🥈 Silver,Kangaroo Island Ciders,Colony Cove Draught Cider,85,8,0,South Australia,Active,South Australia,Australia,"<a href=""https://www.kangarooislandciders.com.au/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=7120331639179318476"">Google</a>",,,"<a href=""https://untappd.com/w/kangaroo-island-ciders/62318"">Untappd</a>"
1306,2023,85,2844,Carmel Cider,Traditional Cider - Medium Sweet,🥉 Bronze,Carmel Cider Co.,Heritage,82,8,0,Western Australia,Active,Western Australia,Australia,"<a href=""https://carmelcider.com.au/"">Website</a>",,"<a href=""https://www.instagram.com/carmel_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=9888810503901269588"">Google</a>",,,"<a href=""https://untappd.com/CarmelCiderCompany"">Untappd</a>"
1307,2023,86,1553,Frank's Cider,Traditional Cider - Medium Sweet,🥉 Bronze,Frank's Cider,Autumn Reserve,80,8,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.frankscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/FranksCider"">Facebook</a>","<a href=""https://www.instagram.com/frankscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281895632138757991"">Google</a>","<a href=""https://www.yelp.com/biz/franks-cider-bar-and-cafe-franklin"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g504298-d7270183"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/66943"">Untappd</a>"
1308,2023,87,1175,Small Acres Cyder,Traditional Cider - Medium Sweet,🥉 Bronze,Small Acres Cyder,Heritage Blend,79.5,8,0,New South Wales,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
1309,2023,88,3182,Ecusson,Traditional Cider - Sweet,🥉 Bronze,Écusson,Cidre Rosé,79,9,1,France,Active,Île-de-France,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4055962133986878795"">Google</a>",,,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
1310,2023,89,1427,St Ronan’s Cider,Traditional Cider - Méthode Traditionnelle (Disgorged),🥇 Gold,St Ronan's Cider,Methode Traditionelle Apple Cider,92.5,10,1,Victoria,Active,Victoria,Australia,"<a href=""https://stronanscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/StRonansCider"">Facebook</a>","<a href=""https://www.instagram.com/st_ronans_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1347860416011573691"">Google</a>",,,"<a href=""https://untappd.com/StRonansCider"">Untappd</a>"
1311,2023,90,1488,Flying Brick Cider Co,Traditional Cider - Méthode Traditionnelle (Disgorged),🥉 Bronze,Flying Brick Cider,MC,80.5,10,0,Victoria,Active,Victoria,Australia,"<a href=""https://flyingbrickciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/flyingbrickciderco"">Facebook</a>","<a href=""https://www.instagram.com/flyingbrickciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=413601929230884265"">Google</a>","<a href=""https://www.yelp.com/biz/flying-brick-cider-co-wallington-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1937720-d7332877"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/33883"">Untappd</a>"
1312,2023,91,2877,Yallingup Cider Co.,Traditional Cider - Méthode Traditionnelle (Disgorged),🥉 Bronze,Yallingup Cider Co.,Heritage Apple Cider,80.5,10,0,Western Australia,Active,Western Australia,Australia,"<a href=""https://www.yallingupciderco.com.au/"">Website</a>",,"<a href=""https://www.instagram.com/yallingupciderco/"">Instagram</a>",,,,
1313,2023,92,2844,Carmel Cider,Traditional Cider - Méthode Traditionnelle (Disgorged),🥉 Bronze,Carmel Cider Co.,Heritage,80,10,0,Western Australia,Active,Western Australia,Australia,"<a href=""https://carmelcider.com.au/"">Website</a>",,"<a href=""https://www.instagram.com/carmel_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=9888810503901269588"">Google</a>",,,"<a href=""https://untappd.com/CarmelCiderCompany"">Untappd</a>"
1314,2023,93,3194,Captains Creek,Traditional Cider - Méthode Traditionnelle (Disgorged),🥉 Bronze,Captains Creek,Sparkling Organic Cider,78,10,0,Victoria,Active,Victoria,Australia,"<a href=""https://www.captainscreek.com/"">Website</a>","<a href=""https://www.facebook.com/CaptainsCreekOrganicWines"">Facebook</a>","<a href=""https://www.instagram.com/captainscreekwinery"">Instagram</a>","<a href=""https://maps.google.com/?cid=5345523854642937105"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2275855-d2249819"">TripAdvisor</a>","<a href=""https://untappd.com/w/captain-s-creek/77455"">Untappd</a>"
1315,2023,94,2851,DV Cider,Apple and Pear Blends,🥈 Silver,DV Cider House,Pulp Friction,87,11,1,Victoria,Active,Victoria,Australia,"<a href=""https://dvcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/darraweitvalleycider/"">Facebook</a>","<a href=""https://www.instagram.com/dvcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9100243841087380471"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g27087874-d21406538"">TripAdvisor</a>","<a href=""https://untappd.com/DarraweitValleyCider"">Untappd</a>"
1316,2023,95,2863,Lenswood Cider Company,Apple and Pear Blends,🥈 Silver,Lenswood Cider Co.,Apple/Pear Cider,85,11,0,South Australia,Active,South Australia,Australia,"<a href=""https://www.lenswoodciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/lenswoodciderco"">Facebook</a>","<a href=""https://www.instagram.com/lenswoodciderco/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/lenswood-cider-co/472218"">Untappd</a>"
1317,2023,96,1185,Mock Red Hill,Apple and Pear Blends,🥈 Silver,Mock Red Hill,Pear Cider,85,11,0,Victoria,Active,Victoria,Australia,"<a href=""https://www.mockredhill.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Mock-Red-Hill/181240308586996"">Facebook</a>","<a href=""https://www.instagram.com/mockredhill/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10552205982251777171"">Google</a>","<a href=""https://www.yelp.com/biz/mock-orchards-red-hill"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g552249-d9793363"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/28770"">Untappd</a>"
1318,2023,97,1189,LOBO Cider,Apple and Pear Blends,🥉 Bronze,Lobo Cider,Apple and Pear,82.5,11,0,South Australia,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
1319,2023,98,2838,Barossa Cider Co,Apple and Pear Blends,🥉 Bronze,Barossa Cider Co.,Squashed Cloudy Cider,82,11,0,South Australia,Active,South Australia,Australia,"<a href=""https://barossavalleyciderco.com/"">Website</a>","<a href=""https://www.facebook.com/barossacider/"">Facebook</a>","<a href=""https://www.instagram.com/barossacider.co/"">Instagram</a>",,,,"<a href=""https://untappd.com/TheBarossaValleyCiderCo"">Untappd</a>"
1320,2023,99,2840,Bruny Island Cider,Apple and Pear Blends,🥉 Bronze,Bruny Island Cider,Bruny Island Apple & Pear Cider,77.5,11,0,Tasmania,Active,Tasmania,Australia,"<a href=""https://www.brunyisland.com/catalogue/bruny-island-cider/"">Website</a>","<a href=""https://www.facebook.com/BrunyIslandCider/"">Facebook</a>","<a href=""https://www.instagram.com/brunyislandcider/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/bruny-island-cider/235917"">Untappd</a>"
